,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,26.0,17.0,34.0,21.0,185.0,6.0,1.0,1.0,3.0,14.99,25.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,1,0
1,77.0,36.0,114.0,45.0,226.0,15.0,10.0,1.0,7.0,17.92,54.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,2,0
2,158.0,55.0,251.0,71.0,299.0,38.0,26.0,1.0,14.0,11.72,78.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,3,0
3,273.0,77.0,448.0,102.0,404.0,73.0,52.0,1.0,25.0,40.83,129.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,4,0
4,415.0,108.0,707.0,144.0,586.0,122.0,84.0,1.0,30.0,108.96,160.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,5,0
5,562.0,137.0,968.0,186.0,843.0,167.0,116.0,1.0,36.0,74.07,238.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,6,0
6,776.0,173.0,1362.0,237.0,1135.0,256.0,170.0,1.0,45.0,51.0,272.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,7,0
7,1051.0,219.0,1881.0,300.0,1891.0,363.0,223.0,1.0,61.0,121.34,361.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,8,0
8,1221.0,271.0,2187.0,371.0,2208.0,403.0,286.0,1.0,64.0,89.94,353.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,9,0
9,1587.0,322.0,2877.0,443.0,3781.0,567.0,333.0,1.0,75.0,70.29,466.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,10,0
10,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,1,11,0
11,187.0,75.0,347.0,132.0,341.0,33.0,2.0,1.0,86.0,7.82,121.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,2,1,0
12,1103.0,221.0,2231.0,413.0,1123.0,207.0,58.0,1.0,624.0,134.98,391.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,2,2,0
13,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,2,3,0
14,1158.0,355.0,2888.0,922.0,1519.0,309.0,6.0,1.0,934.0,99.31,460.0,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,3,1,0
15,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,3,2,0
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/0.onnx,CM,4,1,0
17,26.0,17.0,34.0,21.0,183.0,6.0,1.0,1.0,3.0,15.5,22.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,1,1
18,60.0,36.0,86.0,45.0,222.0,16.0,2.0,1.0,6.0,16.96,56.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,2,1
19,126.0,56.0,191.0,72.0,279.0,38.0,10.0,1.0,15.0,23.92,84.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,3,1
20,192.0,83.0,308.0,108.0,351.0,71.0,15.0,1.0,14.0,26.74,108.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,4,1
21,252.0,113.0,409.0,147.0,435.0,97.0,22.0,1.0,18.0,46.8,152.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,5,1
22,300.0,137.0,493.0,180.0,551.0,131.0,25.0,1.0,13.0,94.88,149.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,6,1
23,460.0,179.0,793.0,241.0,792.0,233.0,30.0,1.0,27.0,88.71,179.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,7,1
24,631.0,229.0,1084.0,308.0,1183.0,327.0,35.0,1.0,32.0,130.52,226.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,8,1
25,581.0,247.0,982.0,334.0,1244.0,289.0,38.0,4.0,13.0,63.84,226.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,9,1
26,1013.0,256.0,1752.0,343.0,2217.0,554.0,49.0,23.0,46.0,78.14,315.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,10,1
27,850.0,321.0,1479.0,423.0,2392.0,465.0,48.0,8.0,24.0,86.61,315.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,11,1
28,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,1,12,1
29,180.0,75.0,325.0,132.0,342.0,51.0,2.0,1.0,80.0,16.73,112.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,2,1,1
30,1115.0,221.0,2278.0,413.0,1286.0,249.0,60.0,1.0,609.0,113.6,412.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,2,2,1
31,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,2,3,1
32,1123.0,355.0,2761.0,922.0,1709.0,453.0,6.0,1.0,896.0,76.96,476.0,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,3,1,1
33,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,3,2,1
34,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/1.onnx,CM,4,1,1
35,25.0,17.0,33.0,21.0,189.0,6.0,1.0,1.0,3.0,14.99,22.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,1,2
36,59.0,37.0,84.0,46.0,219.0,9.0,12.0,1.0,5.0,16.96,46.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,2,2
37,121.0,57.0,179.0,73.0,274.0,23.0,26.0,1.0,11.0,21.92,76.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,3,2
38,173.0,95.0,276.0,124.0,331.0,49.0,35.0,1.0,12.0,22.73,92.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,4,2
39,259.0,110.0,421.0,146.0,410.0,50.0,96.0,1.0,14.0,43.92,131.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,5,2
40,324.0,162.0,527.0,217.0,566.0,95.0,78.0,1.0,17.0,113.96,153.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,6,2
41,425.0,196.0,703.0,262.0,700.0,93.0,158.0,1.0,18.0,34.0,181.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,7,2
42,519.0,217.0,863.0,292.0,854.0,106.0,212.0,1.0,6.0,141.17,216.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,8,2
43,586.0,241.0,1006.0,327.0,1030.0,106.0,295.0,5.0,9.0,98.94,248.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,9,2
44,647.0,215.0,1122.0,286.0,1098.0,184.0,249.0,10.0,36.0,137.12,244.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,10,2
45,1029.0,362.0,1803.0,500.0,2850.0,228.0,487.0,1.0,29.0,115.8,332.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,11,2
46,900.0,324.0,1528.0,436.0,1633.0,98.0,500.0,1.0,8.0,140.54,294.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,12,2
47,1224.0,415.0,2066.0,565.0,3230.0,207.0,591.0,1.0,20.0,178.37,386.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,13,2
48,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,1,14,2
49,180.0,75.0,324.0,132.0,340.0,52.0,2.0,1.0,77.0,14.76,128.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,2,1,2
50,1094.0,250.0,2172.0,469.0,1334.0,280.0,103.0,4.0,545.0,119.32,461.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,2,2,2
51,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,2,3,2
52,1095.0,403.0,2662.0,1005.0,1778.0,456.0,6.0,1.0,848.0,127.0,470.0,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,3,1,2
53,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,3,2,2
54,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/2.onnx,CM,4,1,2
55,25.0,17.0,33.0,21.0,182.0,6.0,1.0,1.0,3.0,15.5,24.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,1,3
56,58.0,36.0,84.0,45.0,222.0,12.0,12.0,1.0,5.0,17.44,52.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,2,3
57,116.0,56.0,174.0,72.0,261.0,25.0,26.0,1.0,9.0,21.92,68.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,3,3
58,163.0,84.0,246.0,109.0,314.0,39.0,34.0,1.0,13.0,17.77,92.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,4,3
59,296.0,114.0,485.0,150.0,469.0,117.0,53.0,1.0,21.0,68.82,134.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,5,3
60,281.0,159.0,435.0,209.0,437.0,63.0,83.0,1.0,11.0,64.97,121.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,6,3
61,482.0,179.0,824.0,239.0,873.0,181.0,133.0,8.0,26.0,129.97,191.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,7,3
62,480.0,203.0,814.0,274.0,1004.0,199.0,122.0,1.0,17.0,136.99,195.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,8,3
63,635.0,239.0,1066.0,321.0,1264.0,139.0,281.0,1.0,13.0,127.04,240.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,9,3
64,1269.0,290.0,2244.0,397.0,1857.0,553.0,303.0,50.0,68.0,16.89,362.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,10,3
65,960.0,373.0,1695.0,517.0,1959.0,214.0,493.0,1.0,28.0,150.35,321.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,11,3
66,1041.0,380.0,1820.0,515.0,2237.0,222.0,484.0,18.0,45.0,52.54,323.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,12,3
67,1104.0,431.0,1894.0,585.0,1922.0,73.0,694.0,1.0,19.0,124.43,369.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,13,3
68,1347.0,441.0,2391.0,587.0,2677.0,207.0,768.0,22.0,49.0,56.84,415.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,14,3
69,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,1,15,3
70,179.0,90.0,324.0,154.0,344.0,63.0,0.0,1.0,79.0,17.69,125.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,2,1,3
71,1091.0,280.0,2176.0,513.0,1469.0,330.0,65.0,4.0,527.0,36.49,533.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,2,2,3
72,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,2,3,3
73,1128.0,355.0,2769.0,922.0,1688.0,452.0,8.0,1.0,910.0,147.86,528.0,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,3,1,3
74,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,3,2,3
75,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/3.onnx,CM,4,1,3
76,25.0,17.0,33.0,21.0,182.0,7.0,1.0,1.0,3.0,14.48,22.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,1,4
77,68.0,33.0,99.0,42.0,220.0,16.0,11.0,1.0,8.0,17.44,43.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,2,4
78,123.0,57.0,184.0,73.0,272.0,24.0,28.0,1.0,12.0,21.92,80.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,3,4
79,142.0,63.0,220.0,80.0,289.0,19.0,47.0,1.0,6.0,25.44,80.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,4,4
80,248.0,120.0,404.0,156.0,408.0,61.0,81.0,1.0,13.0,45.88,125.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,5,4
81,313.0,135.0,508.0,176.0,502.0,67.0,112.0,1.0,10.0,76.08,161.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,6,4
82,442.0,186.0,731.0,246.0,700.0,99.0,163.0,1.0,22.0,144.17,182.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,7,4
83,548.0,226.0,913.0,305.0,986.0,130.0,212.0,1.0,24.0,46.65,213.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,8,4
84,529.0,225.0,870.0,304.0,734.0,59.0,261.0,1.0,11.0,61.35,217.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,9,4
85,915.0,321.0,1660.0,448.0,2754.0,397.0,306.0,1.0,35.0,29.15,311.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,10,4
86,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,1,11,4
87,179.0,90.0,324.0,154.0,361.0,61.0,0.0,1.0,78.0,17.72,131.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,2,1,4
88,1118.0,247.0,2259.0,461.0,1562.0,346.0,66.0,2.0,555.0,99.72,520.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,2,2,4
89,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,2,3,4
90,1102.0,355.0,2687.0,922.0,1721.0,543.0,0.0,1.0,847.0,68.0,497.0,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,3,1,4
91,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,3,2,4
92,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/4.onnx,CM,4,1,4
93,25.0,17.0,33.0,21.0,182.0,6.0,1.0,1.0,3.0,14.48,27.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,1,5
94,67.0,33.0,98.0,42.0,221.0,16.0,11.0,1.0,8.0,17.44,42.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,2,5
95,118.0,58.0,183.0,74.0,265.0,27.0,27.0,1.0,13.0,22.96,74.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,3,5
96,150.0,78.0,236.0,101.0,322.0,29.0,47.0,1.0,6.0,14.78,96.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,4,5
97,255.0,127.0,412.0,167.0,421.0,70.0,75.0,1.0,15.0,45.86,118.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,5,5
98,318.0,146.0,532.0,194.0,516.0,60.0,135.0,1.0,14.0,77.04,179.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,6,5
99,286.0,126.0,441.0,161.0,437.0,34.0,105.0,1.0,8.0,53.14,136.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,7,5
100,628.0,213.0,1109.0,294.0,1127.0,222.0,212.0,1.0,45.0,60.73,230.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,8,5
101,1138.0,280.0,1987.0,384.0,1771.0,459.0,272.0,47.0,57.0,117.97,336.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,9,5
102,816.0,231.0,1413.0,307.0,1660.0,196.0,362.0,1.0,31.0,51.94,273.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,10,5
103,1172.0,391.0,2096.0,547.0,4050.0,487.0,364.0,20.0,51.0,213.47,366.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,11,5
104,1063.0,404.0,1831.0,548.0,2586.0,238.0,476.0,16.0,22.0,104.65,333.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,12,5
105,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,1,13,5
106,184.0,75.0,339.0,132.0,352.0,49.0,3.0,1.0,87.0,13.73,133.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,2,1,5
107,1073.0,265.0,2128.0,491.0,1380.0,340.0,57.0,2.0,517.0,39.36,454.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,2,2,5
108,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,2,3,5
109,1094.0,355.0,2666.0,922.0,1572.0,449.0,8.0,1.0,848.0,84.57,496.0,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,3,1,5
110,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,3,2,5
111,,,,,,,,,,,,False,new,experiments/results/CM_2_2/nomomentum/5.onnx,CM,4,1,5
112,25.0,17.0,33.0,21.0,179.0,6.0,1.0,1.0,3.0,14.99,22.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,1,6
113,67.0,33.0,98.0,42.0,234.0,19.0,7.0,1.0,9.0,17.44,58.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,2,6
114,108.0,58.0,160.0,74.0,258.0,21.0,26.0,1.0,8.0,20.96,80.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,3,6
115,138.0,82.0,207.0,105.0,306.0,39.0,26.0,1.0,6.0,15.7,89.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,4,6
116,219.0,78.0,348.0,98.0,367.0,37.0,82.0,1.0,13.0,30.89,123.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,5,6
117,342.0,140.0,560.0,185.0,530.0,79.0,113.0,12.0,22.0,78.0,170.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,6,6
118,427.0,161.0,697.0,214.0,572.0,97.0,120.0,24.0,29.0,88.12,182.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,7,6
119,600.0,226.0,1052.0,307.0,1195.0,217.0,213.0,1.0,32.0,21.88,192.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,8,6
120,571.0,236.0,998.0,323.0,1182.0,134.0,278.0,5.0,15.0,24.07,241.0,False,new,experiments/results/CM_2_2/nomomentum/6.onnx,CM,1,9,6
