,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
923,1350.0,298.0,4000.0,555.0,2484.0,109.0,0.0,1.0,196.0,150.14,1714.0,False,new,experiments/results/TA_2_2/pathLabels/25.onnx,TA,3,5,25,
924,1488.0,328.0,4409.0,616.0,3156.0,141.0,0.0,1.0,211.0,48.57,2139.0,False,new,experiments/results/TA_2_2/pathLabels/25.onnx,TA,3,6,25,
925,1632.0,568.0,4873.0,1225.0,3627.0,122.0,0.0,1.0,233.0,82.36,2388.0,False,new,experiments/results/TA_2_2/pathLabels/25.onnx,TA,3,7,25,
926,1774.0,615.0,5316.0,1339.0,4305.0,162.0,0.0,1.0,246.0,37.01,2790.0,False,new,experiments/results/TA_2_2/pathLabels/25.onnx,TA,3,8,25,
927,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/25.onnx,TA,3,9,25,
928,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/25.onnx,TA,4,1,25,
929,17.0,15.0,20.0,18.0,208.0,1.0,0.0,1.0,2.0,14.0,19.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,1,26,
930,19.0,17.0,23.0,21.0,209.0,1.0,0.0,1.0,2.0,14.0,22.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,2,26,
931,21.0,19.0,26.0,24.0,218.0,3.0,0.0,1.0,2.0,15.5,21.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,3,26,
932,23.0,21.0,29.0,27.0,230.0,3.0,0.0,1.0,2.0,15.5,39.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,4,26,
933,25.0,23.0,32.0,30.0,219.0,2.0,0.0,1.0,2.0,15.5,29.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,5,26,
934,27.0,25.0,35.0,33.0,219.0,3.0,0.0,1.0,2.0,15.98,27.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,6,26,
935,29.0,27.0,38.0,36.0,216.0,4.0,0.0,1.0,2.0,15.98,27.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,7,26,
936,31.0,29.0,41.0,39.0,220.0,5.0,0.0,1.0,2.0,15.98,28.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,8,26,
937,33.0,31.0,44.0,42.0,231.0,6.0,0.0,1.0,2.0,15.98,31.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,9,26,
938,35.0,33.0,47.0,45.0,225.0,5.0,0.0,1.0,2.0,15.98,31.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,10,26,
939,37.0,35.0,50.0,48.0,231.0,6.0,0.0,1.0,2.0,16.48,39.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,11,26,
940,39.0,37.0,53.0,51.0,236.0,7.0,0.0,1.0,2.0,16.48,47.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,12,26,
941,41.0,39.0,56.0,54.0,238.0,8.0,0.0,1.0,2.0,16.48,40.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,13,26,
942,43.0,41.0,59.0,57.0,236.0,9.0,0.0,1.0,2.0,16.96,41.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,14,26,
943,45.0,43.0,62.0,60.0,242.0,9.0,0.0,1.0,2.0,16.48,45.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,1,15,26,
944,120.0,57.0,240.0,84.0,326.0,7.0,0.0,1.0,24.0,20.96,119.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,1,26,
945,140.0,69.0,284.0,108.0,347.0,7.0,0.0,1.0,24.0,22.48,126.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,2,26,
946,153.0,54.0,288.0,70.0,397.0,70.0,0.0,1.0,12.0,18.97,148.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,3,26,
947,173.0,62.0,330.0,83.0,432.0,83.0,0.0,1.0,11.0,24.96,167.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,4,26,
948,200.0,105.0,416.0,180.0,421.0,8.0,0.0,1.0,24.0,27.44,184.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,5,26,
949,220.0,117.0,460.0,204.0,448.0,8.0,0.0,1.0,24.0,12.34,207.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,6,26,
950,240.0,129.0,504.0,228.0,454.0,8.0,0.0,1.0,24.0,16.26,224.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,7,26,
951,253.0,84.0,509.0,115.0,626.0,147.0,0.0,1.0,13.0,61.18,288.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,8,26,
952,280.0,153.0,592.0,276.0,540.0,8.0,0.0,1.0,24.0,23.25,284.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,9,26,
953,293.0,96.0,594.0,133.0,677.0,178.0,0.0,1.0,11.0,85.27,321.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,10,26,
954,313.0,102.0,626.0,142.0,709.0,226.0,0.0,1.0,11.0,100.07,340.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,11,26,
955,333.0,108.0,669.0,151.0,814.0,243.0,0.0,1.0,11.0,115.08,405.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,12,26,
956,353.0,200.0,725.0,369.0,889.0,273.0,0.0,1.0,11.0,144.16,419.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,13,26,
957,380.0,213.0,812.0,396.0,548.0,8.0,0.0,1.0,24.0,35.39,266.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,14,26,
958,393.0,128.0,815.0,182.0,1026.0,256.0,0.0,1.0,11.0,32.87,545.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,2,15,26,
959,781.0,178.0,2270.0,300.0,1081.0,40.0,0.0,1.0,135.0,137.33,707.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,3,1,26,
960,932.0,210.0,2739.0,369.0,1245.0,40.0,0.0,1.0,157.0,48.36,848.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,3,2,26,
961,937.0,285.0,2363.0,524.0,3414.0,1141.0,0.0,1.0,51.0,121.22,1870.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,3,3,26,
962,1102.0,257.0,2807.0,455.0,3927.0,1043.0,0.0,1.0,47.0,51.33,2413.0,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,3,4,26,
963,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,3,5,26,
964,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/26.onnx,TA,4,1,26,
965,17.0,15.0,20.0,18.0,210.0,1.0,0.0,1.0,2.0,14.48,19.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,1,27,
966,19.0,17.0,23.0,21.0,215.0,1.0,0.0,1.0,2.0,14.48,19.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,2,27,
967,21.0,19.0,26.0,24.0,211.0,3.0,0.0,1.0,2.0,14.99,22.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,3,27,
968,23.0,21.0,29.0,27.0,216.0,3.0,0.0,1.0,2.0,14.99,25.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,4,27,
969,25.0,23.0,32.0,30.0,218.0,3.0,0.0,1.0,2.0,15.5,27.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,5,27,
970,27.0,25.0,35.0,33.0,224.0,3.0,0.0,1.0,2.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,6,27,
971,29.0,27.0,38.0,36.0,222.0,2.0,0.0,1.0,2.0,15.98,26.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,7,27,
972,31.0,29.0,41.0,39.0,234.0,3.0,0.0,1.0,2.0,15.98,42.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,8,27,
973,33.0,31.0,44.0,42.0,227.0,3.0,0.0,1.0,2.0,15.98,34.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,9,27,
974,35.0,33.0,47.0,45.0,229.0,3.0,0.0,1.0,2.0,15.98,35.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,10,27,
975,37.0,35.0,50.0,48.0,235.0,6.0,0.0,1.0,2.0,16.48,40.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,11,27,
976,39.0,37.0,53.0,51.0,238.0,7.0,0.0,1.0,2.0,16.48,40.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,12,27,
977,41.0,39.0,56.0,54.0,240.0,8.0,0.0,1.0,2.0,16.48,44.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,13,27,
978,43.0,41.0,59.0,57.0,253.0,9.0,0.0,1.0,2.0,16.96,56.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,14,27,
979,45.0,43.0,62.0,60.0,238.0,9.0,0.0,1.0,2.0,16.96,41.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,1,15,27,
980,120.0,57.0,237.0,84.0,336.0,7.0,0.0,1.0,23.0,20.96,122.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,1,27,
981,140.0,69.0,281.0,108.0,365.0,7.0,0.0,1.0,23.0,22.48,147.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,2,27,
982,160.0,105.0,330.0,187.0,435.0,102.0,0.0,1.0,26.0,26.89,179.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,3,27,
983,180.0,121.0,374.0,221.0,479.0,119.0,0.0,1.0,26.0,35.98,184.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,4,27,
984,200.0,139.0,418.0,258.0,507.0,135.0,0.0,1.0,26.0,42.01,218.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,5,27,
985,213.0,74.0,422.0,101.0,492.0,155.0,0.0,1.0,13.0,45.08,199.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,6,27,
986,233.0,128.0,468.0,225.0,558.0,180.0,0.0,1.0,13.0,58.0,256.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,7,27,
987,253.0,140.0,512.0,249.0,603.0,201.0,0.0,1.0,13.0,68.03,278.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,8,27,
988,273.0,152.0,556.0,273.0,653.0,217.0,0.0,1.0,13.0,82.11,315.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,9,27,
989,293.0,162.0,600.0,293.0,693.0,237.0,0.0,1.0,13.0,92.04,308.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,10,27,
990,313.0,174.0,644.0,317.0,751.0,258.0,0.0,1.0,13.0,111.04,370.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,11,27,
991,333.0,110.0,685.0,155.0,819.0,275.0,0.0,1.0,12.0,125.04,396.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,12,27,
992,353.0,114.0,729.0,160.0,829.0,296.0,0.0,1.0,12.0,142.11,392.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,13,27,
993,373.0,122.0,773.0,173.0,887.0,318.0,0.0,1.0,12.0,23.56,411.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,14,27,
994,393.0,128.0,817.0,182.0,952.0,339.0,0.0,1.0,12.0,43.63,476.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,2,15,27,
995,777.0,173.0,2236.0,290.0,1112.0,48.0,0.0,1.0,143.0,153.36,709.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,1,27,
996,923.0,200.0,2682.0,348.0,1412.0,51.0,0.0,1.0,200.0,88.23,925.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,2,27,
997,1072.0,241.0,3140.0,437.0,1557.0,55.0,0.0,1.0,192.0,147.13,1027.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,3,27,
998,1209.0,263.0,3481.0,483.0,1800.0,59.0,0.0,1.0,292.0,96.31,1179.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,4,27,
999,1358.0,297.0,3948.0,557.0,2040.0,84.0,0.0,1.0,314.0,69.15,1375.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,5,27,
1000,1497.0,334.0,4478.0,632.0,2719.0,87.0,0.0,1.0,217.0,92.97,1841.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,6,27,
1001,1641.0,359.0,4897.0,687.0,2825.0,75.0,0.0,1.0,265.0,40.42,1950.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,7,27,
1002,1785.0,391.0,5350.0,755.0,3595.0,105.0,0.0,1.0,288.0,40.72,2407.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,8,27,
1003,1948.0,430.0,5883.0,836.0,3895.0,84.0,0.0,1.0,270.0,81.64,2637.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,9,27,
1004,2073.0,482.0,6280.0,955.0,4254.0,106.0,0.0,1.0,262.0,22.83,2893.0,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,10,27,
1005,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,3,11,27,
1006,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/27.onnx,TA,4,1,27,
1007,17.0,15.0,20.0,18.0,210.0,1.0,0.0,1.0,2.0,14.0,20.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,1,28,
1008,19.0,17.0,23.0,21.0,210.0,1.0,0.0,1.0,2.0,14.0,18.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,2,28,
1009,21.0,19.0,26.0,24.0,215.0,3.0,0.0,1.0,2.0,14.48,23.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,3,28,
1010,23.0,21.0,29.0,27.0,216.0,3.0,0.0,1.0,2.0,14.99,27.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,4,28,
1011,25.0,23.0,32.0,30.0,218.0,3.0,0.0,1.0,2.0,15.5,28.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,5,28,
1012,27.0,25.0,35.0,33.0,221.0,3.0,0.0,1.0,2.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,6,28,
1013,29.0,27.0,38.0,36.0,219.0,3.0,0.0,1.0,2.0,15.98,27.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,7,28,
1014,31.0,29.0,41.0,39.0,225.0,3.0,0.0,1.0,2.0,15.98,32.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,8,28,
1015,33.0,31.0,44.0,42.0,221.0,3.0,0.0,1.0,2.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,9,28,
1016,35.0,33.0,47.0,45.0,232.0,3.0,0.0,1.0,2.0,15.98,41.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,10,28,
1017,37.0,35.0,50.0,48.0,223.0,4.0,0.0,1.0,2.0,15.98,34.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,11,28,
1018,39.0,37.0,53.0,51.0,230.0,3.0,0.0,1.0,2.0,16.48,41.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,12,28,
1019,41.0,39.0,56.0,54.0,235.0,3.0,0.0,1.0,2.0,16.48,39.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,13,28,
1020,43.0,41.0,59.0,57.0,235.0,3.0,0.0,1.0,2.0,16.48,39.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,14,28,
1021,45.0,43.0,62.0,60.0,238.0,3.0,0.0,1.0,2.0,16.48,44.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,1,15,28,
1022,120.0,57.0,240.0,84.0,336.0,7.0,0.0,1.0,27.0,21.44,116.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,1,28,
1023,140.0,69.0,283.0,108.0,364.0,7.0,0.0,1.0,29.0,22.96,141.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,2,28,
1024,160.0,81.0,325.0,132.0,373.0,8.0,0.0,1.0,30.0,24.96,160.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,3,28,
1025,180.0,93.0,368.0,156.0,411.0,8.0,0.0,1.0,32.0,26.48,184.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,4,28,
1026,200.0,105.0,411.0,180.0,417.0,8.0,0.0,1.0,34.0,8.28,189.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,5,28,
1027,220.0,117.0,454.0,204.0,420.0,8.0,0.0,1.0,36.0,14.34,180.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,6,28,
1028,240.0,129.0,497.0,228.0,469.0,8.0,0.0,1.0,38.0,19.25,229.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,7,28,
1029,260.0,141.0,539.0,252.0,489.0,8.0,0.0,1.0,40.0,22.26,247.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,8,28,
1030,280.0,153.0,583.0,276.0,465.0,8.0,0.0,1.0,42.0,25.29,220.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,9,28,
1031,300.0,165.0,626.0,300.0,504.0,8.0,0.0,1.0,44.0,27.3,246.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,10,28,
1032,320.0,177.0,669.0,324.0,556.0,8.0,0.0,1.0,46.0,30.35,294.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,11,28,
1033,340.0,189.0,712.0,348.0,579.0,8.0,0.0,1.0,48.0,32.38,314.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,12,28,
1034,360.0,201.0,755.0,372.0,618.0,8.0,0.0,1.0,50.0,35.33,349.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,13,28,
1035,380.0,213.0,798.0,396.0,563.0,8.0,0.0,1.0,52.0,36.37,279.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,14,28,
1036,400.0,225.0,841.0,420.0,588.0,8.0,0.0,1.0,54.0,39.41,307.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,2,15,28,
1037,785.0,167.0,2293.0,279.0,1183.0,41.0,0.0,1.0,135.0,151.25,739.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,3,1,28,
1038,933.0,205.0,2763.0,358.0,1268.0,41.0,0.0,1.0,156.0,58.64,801.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,3,2,28,
1039,1082.0,246.0,3212.0,445.0,1545.0,42.0,0.0,1.0,191.0,118.32,977.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,3,3,28,
1040,1230.0,265.0,3673.0,488.0,1827.0,51.0,0.0,1.0,187.0,82.9,1186.0,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,3,4,28,
1041,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,3,5,28,
1042,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/28.onnx,TA,4,1,28,
1043,17.0,15.0,20.0,18.0,208.0,1.0,0.0,1.0,2.0,14.0,21.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,1,29,
1044,19.0,17.0,23.0,21.0,210.0,1.0,0.0,1.0,2.0,14.48,21.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,2,29,
1045,21.0,19.0,26.0,24.0,209.0,3.0,0.0,1.0,2.0,14.48,22.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,3,29,
1046,23.0,21.0,29.0,27.0,217.0,3.0,0.0,1.0,2.0,14.99,29.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,4,29,
1047,25.0,23.0,32.0,30.0,220.0,3.0,0.0,1.0,2.0,15.5,26.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,5,29,
1048,27.0,25.0,35.0,33.0,222.0,3.0,0.0,1.0,2.0,15.98,31.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,6,29,
1049,29.0,27.0,38.0,36.0,223.0,4.0,0.0,1.0,2.0,15.98,32.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,7,29,
1050,31.0,29.0,41.0,39.0,223.0,3.0,0.0,1.0,2.0,15.98,28.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,8,29,
1051,33.0,31.0,44.0,42.0,224.0,4.0,0.0,1.0,2.0,15.98,34.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,9,29,
1052,35.0,33.0,47.0,45.0,222.0,5.0,0.0,1.0,2.0,15.98,34.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,10,29,
1053,37.0,35.0,50.0,48.0,233.0,10.0,0.0,1.0,2.0,16.48,42.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,11,29,
1054,39.0,37.0,53.0,51.0,236.0,10.0,0.0,1.0,2.0,16.48,45.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,12,29,
1055,41.0,39.0,56.0,54.0,252.0,11.0,0.0,1.0,2.0,16.48,54.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,13,29,
1056,43.0,41.0,59.0,57.0,258.0,12.0,0.0,1.0,2.0,16.96,59.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,14,29,
1057,45.0,43.0,62.0,60.0,257.0,13.0,0.0,1.0,2.0,16.96,53.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,1,15,29,
1058,120.0,57.0,239.0,84.0,326.0,8.0,0.0,1.0,28.0,21.44,114.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,1,29,
1059,140.0,69.0,283.0,108.0,362.0,8.0,0.0,1.0,25.0,22.96,137.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,2,29,
1060,160.0,81.0,327.0,132.0,366.0,8.0,0.0,1.0,25.0,24.48,150.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,3,29,
1061,180.0,93.0,371.0,156.0,383.0,8.0,0.0,1.0,25.0,26.96,164.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,4,29,
1062,181.0,104.0,350.0,177.0,469.0,119.0,0.0,1.0,19.0,33.96,176.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,5,29,
1063,199.0,74.0,386.0,101.0,451.0,111.0,0.0,1.0,21.0,36.05,176.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,6,29,
1064,217.0,128.0,427.0,225.0,508.0,166.0,0.0,1.0,13.0,49.0,221.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,7,29,
1065,235.0,140.0,465.0,249.0,530.0,183.0,0.0,1.0,13.0,57.05,191.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,8,29,
1066,253.0,152.0,501.0,273.0,583.0,157.0,0.0,1.0,23.0,61.08,250.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,9,29,
1067,271.0,215.0,540.0,417.0,655.0,177.0,0.0,1.0,24.0,75.1,281.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,10,29,
1068,289.0,229.0,578.0,448.0,682.0,190.0,0.0,1.0,25.0,86.02,304.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,11,29,
1069,307.0,245.0,618.0,482.0,761.0,204.0,0.0,1.0,26.0,100.08,345.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,12,29,
1070,325.0,263.0,656.0,519.0,785.0,217.0,0.0,1.0,27.0,112.09,377.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,13,29,
1071,343.0,277.0,692.0,550.0,823.0,227.0,0.0,1.0,28.0,122.12,387.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,14,29,
1072,361.0,295.0,730.0,587.0,922.0,240.0,0.0,1.0,29.0,138.23,430.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,2,15,29,
1073,777.0,175.0,2239.0,294.0,1206.0,62.0,0.0,1.0,143.0,21.66,769.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,1,29,
1074,929.0,210.0,2705.0,369.0,1431.0,88.0,0.0,1.0,181.0,130.59,959.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,2,29,
1075,1069.0,279.0,3127.0,557.0,1598.0,72.0,0.0,1.0,221.0,147.11,1057.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,3,29,
1076,1207.0,280.0,3482.0,518.0,1841.0,80.0,0.0,1.0,299.0,107.5,1210.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,4,29,
1077,1355.0,353.0,4006.0,737.0,2060.0,72.0,0.0,1.0,241.0,19.0,1351.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,5,29,
1078,1499.0,453.0,4488.0,951.0,2468.0,83.0,0.0,1.0,214.0,30.09,1644.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,6,29,
1079,1644.0,380.0,4964.0,734.0,2574.0,82.0,0.0,1.0,199.0,46.23,1805.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,7,29,
1080,1782.0,410.0,5382.0,801.0,3049.0,97.0,0.0,1.0,213.0,172.56,2135.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,8,29,
1081,1935.0,424.0,5836.0,826.0,3418.0,110.0,0.0,1.0,273.0,23.21,2386.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,9,29,
1082,2079.0,458.0,6333.0,898.0,3077.0,66.0,0.0,1.0,237.0,37.8,2176.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,10,29,
1083,2226.0,513.0,6746.0,1022.0,3783.0,99.0,0.0,1.0,291.0,38.13,2564.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,11,29,
1084,2383.0,523.0,7317.0,1035.0,4374.0,117.0,0.0,1.0,253.0,114.19,3077.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,12,29,
1085,2502.0,577.0,7676.0,1161.0,4560.0,122.0,0.0,1.0,211.0,213.57,3281.0,False,new,experiments/results/TA_2_2/pathLabels/29.onnx,TA,3,13,29,
