,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,8,7,9,8,143,2,0,1,1,16.24,10.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,1
1,10,7,11,8,144,2,0,1,0,18.69,11.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,2
2,12,7,14,8,153,2,0,1,0,18.72,15.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,3
3,12,7,15,8,146,2,0,1,0,19.2,12.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,4
4,14,7,18,8,168,2,0,1,0,19.2,13.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,5
5,16,7,21,8,149,2,0,1,0,19.2,16.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,6
6,18,7,24,8,157,2,0,1,0,19.2,18.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,7
7,20,7,27,8,153,2,0,1,0,19.2,16.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,8
8,22,7,30,8,171,2,0,1,0,19.2,19.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,9
9,24,7,33,8,155,2,0,1,0,19.2,19.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,10
10,26,7,36,8,179,2,0,1,0,19.2,25.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,11
11,28,7,39,8,158,2,0,1,0,19.2,21.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,12
12,30,7,42,8,178,2,0,1,0,19.2,24.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,13
13,32,7,45,8,164,2,0,1,0,19.2,28.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,14
14,34,7,48,8,182,2,0,1,0,19.7,29.0,True,new,experiments/results/TL_2_2/5mill_JE_NORA/5.onnx,TL,1,15
