,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,143.0,4.0,0.0,1.0,2.0,17.2,12.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,161.0,4.0,0.0,1.0,2.0,17.14,11.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,148.0,4.0,0.0,1.0,2.0,17.63,15.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,187.0,4.0,0.0,1.0,2.0,17.63,13.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,161.0,4.0,0.0,1.0,2.0,18.18,17.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,177.0,4.0,0.0,1.0,2.0,18.18,15.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,201.0,4.0,0.0,1.0,2.0,18.66,21.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,163.0,4.0,0.0,1.0,2.0,19.14,14.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,192.0,4.0,0.0,1.0,2.0,19.14,19.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,172.0,4.0,0.0,1.0,2.0,19.62,21.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,200.0,4.0,0.0,1.0,2.0,20.18,27.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,193.0,4.0,0.0,1.0,2.0,20.66,22.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,224.0,4.0,0.0,1.0,2.0,21.14,30.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,214.0,4.0,0.0,1.0,2.0,21.62,26.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,235.0,4.0,0.0,1.0,2.0,21.62,34.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,1,15,0
15,109.0,49.0,195.0,67.0,373.0,55.0,0.0,1.0,26.0,17.93,83.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,1,0
16,129.0,59.0,239.0,86.0,300.0,68.0,0.0,1.0,26.0,26.02,86.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,2,0
17,149.0,69.0,283.0,105.0,456.0,81.0,0.0,1.0,26.0,36.08,144.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,3,0
18,169.0,79.0,327.0,124.0,456.0,94.0,0.0,1.0,26.0,47.15,122.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,4,0
19,193.0,89.0,387.0,143.0,520.0,118.0,0.0,1.0,26.0,61.24,154.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,5,0
20,209.0,104.0,426.0,172.0,493.0,130.0,0.0,1.0,24.0,74.34,142.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,6,0
21,229.0,109.0,468.0,181.0,540.0,164.0,0.0,1.0,24.0,94.42,171.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,7,0
22,253.0,124.0,521.0,210.0,577.0,161.0,0.0,1.0,26.0,107.53,171.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,8,0
23,273.0,129.0,565.0,219.0,751.0,205.0,0.0,1.0,23.0,134.67,257.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,9,0
24,289.0,144.0,604.0,248.0,806.0,219.0,0.0,1.0,21.0,13.62,285.0,new,experiments/results/TA_2_2/5mill_SL/0.onnx,TA,2,10,0
