,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,17,15,20,18,203,1,0,1,2,18.69,16.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,1,0.09852216748768473,5
1,19,17,23,21,207,1,0,1,2,18.69,19.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,2,0.1111111111111111,5
2,21,19,26,24,205,1,0,1,2,20.21,20.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,3,0.12682926829268293,5
3,23,21,29,27,206,1,0,1,2,20.21,21.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,4,0.1407766990291262,5
4,25,23,32,30,209,1,0,1,2,19.7,24.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,5,0.15311004784688995,5
5,27,25,35,33,210,1,0,1,2,20.18,27.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,6,0.16666666666666666,5
6,29,27,38,36,216,1,0,1,2,20.18,30.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,7,0.17592592592592593,5
7,31,29,41,39,220,1,0,1,2,20.69,30.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,8,0.18636363636363637,5
8,33,31,44,42,218,1,0,1,2,20.69,34.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,9,0.2018348623853211,5
9,35,33,47,45,225,1,0,1,2,20.18,39.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,10,0.2088888888888889,5
10,37,35,50,48,233,1,0,1,2,20.66,43.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,11,0.2145922746781116,5
11,39,37,53,51,231,1,0,1,2,20.69,37.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,12,0.22943722943722944,5
12,41,39,56,54,229,1,0,1,2,21.14,40.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,13,0.2445414847161572,5
13,43,41,59,57,227,1,0,1,2,20.66,38.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,14,0.2599118942731278,5
14,45,43,62,60,236,1,0,1,2,21.17,45.0,false,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,1,15,0.2627118644067797,5
15,71,0,101,0,268,0,0,0,14,0.0,72.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,1,0.376865671641791,5
16,72,0,101,0,262,0,0,0,10,0.0,70.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,2,0.38549618320610685,5
17,74,0,101,0,255,0,0,0,8,0.0,62.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,3,0.396078431372549,5
18,72,0,101,0,264,0,0,0,7,0.0,71.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,4,0.38257575757575757,5
19,74,0,101,0,272,0,0,0,4,0.0,75.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,5,0.3713235294117647,5
20,72,0,101,0,263,0,0,0,4,0.0,72.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,6,0.3840304182509506,5
21,70,0,101,0,258,0,0,0,4,0.0,67.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,7,0.39147286821705424,5
22,70,0,101,0,284,0,0,0,4,0.0,89.0,true,False,new,experiments/results/TA_2_2/boolean/5.onnx,TA,2,8,0.35563380281690143,5
