,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,513,220,1770,606,2210,908,0,1,0,113.41,1322.0,new,experiments/results/BW_2_2/labels_2h/0.onnx,BW,3,3,2.029799699783325,0,1e-05,20,0.1,20,True,10000,True,10000,True,True,0
1,291,239,853,687,758,410,0,24,0,80.53,273.0,new,experiments/results/BW_2_2/labels_2h/5.onnx,BW,3,3,418.45657777786255,250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,5
2,463,366,1574,1153,1471,986,0,1,0,75.5,467.0,new,experiments/results/BW_2_2/labels_2h/10.onnx,BW,3,3,833.4531607627869,500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,10
3,147,82,271,163,370,120,0,1,0,53.71,127.0,new,experiments/results/BW_2_2/labels_2h/15.onnx,BW,3,3,1257.4225723743439,750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,15
4,392,290,1306,863,934,870,0,1,0,47.14,254.0,new,experiments/results/BW_2_2/labels_2h/20.onnx,BW,3,3,1681.8093073368073,1000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,20
5,208,74,473,149,397,221,0,1,0,85.74,130.0,new,experiments/results/BW_2_2/labels_2h/25.onnx,BW,3,3,2103.1531603336334,1250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,25
6,211,136,506,307,413,272,0,4,0,83.74,115.0,new,experiments/results/BW_2_2/labels_2h/30.onnx,BW,3,3,2522.3255517482758,1500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,30
7,151,45,244,63,352,89,0,2,0,65.71,127.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,3,2941.8202464580536,1750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,35
8,453,254,1442,640,1278,976,0,1,0,105.18,409.0,new,experiments/results/BW_2_2/labels_2h/40.onnx,BW,3,3,3362.6152341365814,2000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,40
9,178,70,428,141,404,247,0,1,0,58.74,115.0,new,experiments/results/BW_2_2/labels_2h/45.onnx,BW,3,3,3783.207051515579,2250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,45
10,311,73,928,150,820,568,0,36,0,128.38,295.0,new,experiments/results/BW_2_2/labels_2h/50.onnx,BW,3,3,4200.868001461029,2500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,50
11,311,39,582,54,572,250,0,7,0,46.43,236.0,new,experiments/results/BW_2_2/labels_2h/55.onnx,BW,3,3,4625.8199808597565,2750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,55
12,201,67,411,108,438,187,0,9,0,116.71,179.0,new,experiments/results/BW_2_2/labels_2h/60.onnx,BW,3,3,5049.501422405243,3000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,60
13,338,144,967,320,785,586,0,33,0,92.7,285.0,new,experiments/results/BW_2_2/labels_2h/65.onnx,BW,3,3,5474.100395441055,3250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,65
14,376,223,1177,628,963,720,0,64,0,50.83,376.0,new,experiments/results/BW_2_2/labels_2h/70.onnx,BW,3,3,5900.387607336044,3500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,70
15,141,37,252,51,315,109,0,3,0,38.79,84.0,new,experiments/results/BW_2_2/labels_2h/75.onnx,BW,3,3,6327.701098680496,3750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,75
16,203,43,394,60,478,187,0,2,0,92.75,182.0,new,experiments/results/BW_2_2/labels_2h/80.onnx,BW,3,3,6753.012863397598,4000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,80
17,199,41,376,57,407,175,0,3,0,83.75,147.0,new,experiments/results/BW_2_2/labels_2h/85.onnx,BW,3,3,7173.834196090698,4250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,85
18,443,324,1429,859,1333,919,0,26,0,25.4,438.0,new,experiments/results/BW_2_2/labels_2h/90.onnx,BW,3,3,7595.582554101944,4500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,90
19,216,55,486,94,448,247,0,22,0,129.74,153.0,new,experiments/results/BW_2_2/labels_2h/95.onnx,BW,3,3,8020.670721292496,4750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,95
20,446,107,1340,228,1252,852,0,18,0,172.86,454.0,new,experiments/results/BW_2_2/labels_2h/100.onnx,BW,3,3,8443.539296150208,5000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,100
