,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4.0,0.0,3.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,1,0.017341040462427744
1,5.0,0.0,4.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,2,0.023529411764705882
2,6.0,0.0,5.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,3,0.027777777777777776
3,7.0,0.0,6.0,0.0,174.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,4,0.034482758620689655
4,8.0,0.0,7.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,5,0.040697674418604654
5,9.0,0.0,8.0,0.0,174.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,6,0.04597701149425287
6,10.0,0.0,9.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,7,0.05142857142857143
7,11.0,0.0,10.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,8,0.05714285714285714
8,12.0,0.0,11.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,9,0.06395348837209303
9,13.0,0.0,12.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,10,0.06976744186046512
10,14.0,0.0,13.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,11,0.07428571428571429
11,15.0,0.0,14.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,12,0.07954545454545454
12,16.0,0.0,15.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,13,0.0872093023255814
13,17.0,0.0,16.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,14,0.09248554913294797
14,18.0,0.0,17.0,0.0,181.0,0.0,0.0,0.0,1.0,0.0,15.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,1,15,0.09392265193370165
15,40.0,23.0,47.0,27.0,208.0,4.0,1.0,1.0,2.0,16.48,36.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,1,0.22596153846153846
16,49.0,25.0,56.0,29.0,214.0,4.0,1.0,1.0,2.0,16.48,44.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,2,0.2616822429906542
17,56.0,27.0,62.0,31.0,219.0,4.0,1.0,1.0,2.0,16.48,46.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,3,0.2831050228310502
18,57.0,29.0,62.0,33.0,209.0,4.0,0.0,1.0,2.0,15.98,41.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,4,0.2966507177033493
19,65.0,31.0,70.0,35.0,222.0,4.0,0.0,1.0,2.0,16.48,50.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,5,0.3153153153153153
20,73.0,33.0,78.0,37.0,231.0,4.0,0.0,1.0,2.0,16.96,50.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,6,0.33766233766233766
21,81.0,35.0,86.0,39.0,236.0,4.0,0.0,1.0,2.0,16.96,64.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,7,0.3644067796610169
22,89.0,37.0,94.0,41.0,236.0,4.0,0.0,1.0,2.0,16.96,58.0,false,False,new,experiments/results/DP_2_2/boolean_2/3.onnx,DP,2,8,0.3983050847457627
