,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,34,20,56,30,185,4,0,1,7,17.62,17.0,new,experiments/results/AT_2_2/ra_feature2_target/0.onnx,AT,2,2,0.005355358123779297,0,1e-05,20,0.1,15,True,0
1,37,25,64,39,159,7,0,1,8,18.18,15.0,new,experiments/results/AT_2_2/ra_feature2_target/1.onnx,AT,2,2,125.8864598274231,50000,1e-05,20,0.1,15,True,1
2,37,25,65,39,159,20,0,1,9,18.66,13.0,new,experiments/results/AT_2_2/ra_feature2_target/2.onnx,AT,2,2,268.4493579864502,100000,1e-05,20,0.1,15,True,2
3,31,23,50,33,175,12,0,1,6,17.7,21.0,new,experiments/results/AT_2_2/ra_feature2_target/3.onnx,AT,2,2,385.26986145973206,150000,1e-05,20,0.1,15,True,3
4,31,23,49,33,184,10,0,1,4,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2_target/4.onnx,AT,2,2,512.141627073288,200000,1e-05,20,0.1,15,True,4
5,26,20,43,30,177,10,0,4,0,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2_target/5.onnx,AT,2,2,628.0338551998138,250000,1e-05,20,0.1,15,True,5
6,27,23,44,33,178,7,0,1,0,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2_target/6.onnx,AT,2,2,741.2112429141998,300000,1e-05,20,0.1,15,True,6
7,25,23,40,33,160,12,0,4,0,17.62,16.0,new,experiments/results/AT_2_2/ra_feature2_target/7.onnx,AT,2,2,877.9914841651917,350000,1e-05,20,0.1,15,True,7
8,26,23,41,33,152,12,0,3,1,17.62,16.0,new,experiments/results/AT_2_2/ra_feature2_target/8.onnx,AT,2,2,1014.7726953029633,400000,1e-05,20,0.1,15,True,8
9,29,25,50,39,162,19,0,4,0,17.7,11.0,new,experiments/results/AT_2_2/ra_feature2_target/9.onnx,AT,2,2,1145.0088312625885,450000,1e-05,20,0.1,15,True,9
10,27,20,41,30,165,10,0,1,2,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2_target/10.onnx,AT,2,2,1257.021650314331,500000,1e-05,20,0.1,15,True,10
11,29,23,44,33,170,7,0,1,2,17.62,19.0,new,experiments/results/AT_2_2/ra_feature2_target/11.onnx,AT,2,2,1397.4579060077667,550000,1e-05,20,0.1,15,True,11
12,26,23,41,33,163,12,0,3,1,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2_target/12.onnx,AT,2,2,1529.1749911308289,600000,1e-05,20,0.1,15,True,12
13,27,25,46,39,179,17,0,4,0,17.62,18.0,new,experiments/results/AT_2_2/ra_feature2_target/13.onnx,AT,2,2,1671.4076533317566,650000,1e-05,20,0.1,15,True,13
