,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,15,0,14,0,202,0,0,0,1,0.0,17.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//1.onnx,DP,1,12,0.06930693069306931,1
1,685,91,1165,129,531,25,2,1,68,41.51,235.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//1.onnx,DP,2,12,2.193973634651601,1
2,2409,0,5001,0,2346,0,0,0,0,0.0,1907.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//1.onnx,DP,3,12,2.131713554987212,1
3,15,0,14,0,198,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//2.onnx,DP,1,12,0.0707070707070707,2
4,742,87,1297,136,574,53,2,1,73,50.49,251.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//2.onnx,DP,2,12,2.259581881533101,2
5,2264,0,5001,0,2224,0,0,0,0,0.0,1720.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//2.onnx,DP,3,12,2.2486510791366907,2
6,15,0,14,0,199,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//3.onnx,DP,1,12,0.07035175879396985,3
7,537,45,828,49,511,4,0,1,50,26.52,249.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//3.onnx,DP,2,12,1.6203522504892367,3
8,2161,0,5001,0,2527,0,0,0,0,0.0,1934.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//3.onnx,DP,3,12,1.9790265136525524,3
9,15,0,14,0,200,0,0,0,1,0.0,15.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_12_over_boolean//4.onnx,DP,1,12,0.07,4
