,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,13,0,12,0,193,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,1,10,0.06217616580310881
1,94,41,101,45,265,4,1,1,0,21.65,68.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,2,10,0.38113207547169814
2,282,61,312,69,399,4,4,3,0,29.7,186.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,3,10,0.7819548872180451
3,697,85,786,105,741,4,5,14,0,56.59,498.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,4,10,1.0607287449392713
4,1592,117,1855,169,2035,4,17,37,0,151.34,1769.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,5,10,0.9115479115479116
5,2771,165,3313,297,5950,4,25,120,0,153.92,5614.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,6,10,0.5568067226890756
6,4509,245,5557,569,18926,4,37,306,0,81.48,18430.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,7,10,0.29361724611645357
7,6067,389,7858,1161,41655,4,41,747,0,174.93,40963.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,8,10,0.18864482054975393
8,9946,661,13476,2457,138790,4,65,1762,0,78.43,137713.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,9,10,0.09709633258880322
9,12689,0,15001,0,215536,4,81,1,0,0.0,214251.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean/components_by_state_DP_2_10_over_boolean//80.onnx,DP,10,10,0.06959858213941059
