,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,13,0,12,0,189,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//2.onnx,DP,1,10,0.06349206349206349,2
1,364,41,556,45,403,11,0,1,18,18.54,172.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//2.onnx,DP,2,10,1.379652605459057,2
2,2917,0,5001,0,3262,132,1,0,0,0.0,2670.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//2.onnx,DP,3,10,1.5331085223789087,2
3,13,0,12,0,194,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//3.onnx,DP,1,10,0.061855670103092786,3
4,456,57,686,78,464,22,0,1,56,22.6,218.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//3.onnx,DP,2,10,1.478448275862069,3
5,3481,0,5001,0,4147,173,0,0,0,0.0,3632.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//3.onnx,DP,3,10,1.2059319990354473,3
6,13,0,12,0,191,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//6.onnx,DP,1,10,0.06282722513089005,6
7,318,81,462,115,400,26,1,1,55,18.52,152.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//6.onnx,DP,2,10,1.155,6
8,4363,0,5001,0,5317,2,2,0,0,0.0,5022.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//6.onnx,DP,3,10,0.940567989467745,6
9,13,0,12,0,188,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//7.onnx,DP,1,10,0.06382978723404255,7
10,588,57,920,78,553,108,1,1,127,51.7,230.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_10_over_boolean//7.onnx,DP,2,10,1.6636528028933093,7
