,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.003398418426513672,0,1e-05,20,0.1,15,True,-0.23270427,0
1,72.45930004119873,50000,1e-05,20,0.1,15,True,-103.43917,1
2,145.6863009929657,100000,1e-05,20,0.1,15,True,-60.19048,2
3,221.48318004608154,150000,1e-05,20,0.1,15,True,-77.76269,3
4,319.65960001945496,200000,1e-05,20,0.1,15,True,-72.249695,4
5,420.68217158317566,250000,1e-05,20,0.1,15,True,-49.582596,5
6,498.9233558177948,300000,1e-05,20,0.1,15,True,-40.231926,6
7,605.127108335495,350000,1e-05,20,0.1,15,True,-95.45314,7
8,673.3304398059845,400000,1e-05,20,0.1,15,True,-70.091095,8
9,771.7996838092804,450000,1e-05,20,0.1,15,True,-51.997475,9
10,842.5484285354614,500000,1e-05,20,0.1,15,True,-42.661827,10
11,913.0994288921356,550000,1e-05,20,0.1,15,True,-50.113792,11
12,1002.9678425788879,600000,1e-05,20,0.1,15,True,-43.435085,12
13,1078.575455904007,650000,1e-05,20,0.1,15,True,-54.32058,13
14,1154.121844291687,700000,1e-05,20,0.1,15,True,-72.94768,14
15,1260.089807510376,750000,1e-05,20,0.1,15,True,-51.90621,15
16,1324.6301865577698,800000,1e-05,20,0.1,15,True,-53.0939,16
17,1405.09335398674,850000,1e-05,20,0.1,15,True,-60.115635,17
18,1475.853351354599,900000,1e-05,20,0.1,15,True,-50.915462,18
19,1547.0737471580505,950000,1e-05,20,0.1,15,True,-56.50535,19
20,1619.110109090805,1000000,1e-05,20,0.1,15,True,-94.17608,20
21,1699.3734257221222,1050000,1e-05,20,0.1,15,True,-108.672325,21
22,1774.5974230766296,1100000,1e-05,20,0.1,15,True,-65.43483,22
23,1860.8094255924225,1150000,1e-05,20,0.1,15,True,-64.81889,23
24,1938.327867269516,1200000,1e-05,20,0.1,15,True,-54.272564,24
25,2007.7021188735962,1250000,1e-05,20,0.1,15,True,-52.871113,25
26,2093.917683362961,1300000,1e-05,20,0.1,15,True,-58.222385,26
27,2171.3150594234467,1350000,1e-05,20,0.1,15,True,-53.93439,27
28,2272.5084919929504,1400000,1e-05,20,0.1,15,True,-48.566925,28
