,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,162,82,284,130,320,65,2,1,32,13.69,70.0,new,experiments/results/DP_2_2/ra_feature2_target/0.onnx,DP,2,2,0.003398418426513672,0,1e-05,20,0.1,15,True,0
1,175,33,269,45,268,61,0,1,18,19.69,73.0,new,experiments/results/DP_2_2/ra_feature2_target/1.onnx,DP,2,2,72.45930004119873,50000,1e-05,20,0.1,15,True,1
2,57,28,74,36,182,5,0,1,2,18.66,13.0,new,experiments/results/DP_2_2/ra_feature2_target/2.onnx,DP,2,2,145.6863009929657,100000,1e-05,20,0.1,15,True,2
3,101,33,150,46,201,22,1,1,11,23.14,29.0,new,experiments/results/DP_2_2/ra_feature2_target/3.onnx,DP,2,2,221.48318004608154,150000,1e-05,20,0.1,15,True,3
4,143,25,210,29,240,42,0,1,9,9.6,61.0,new,experiments/results/DP_2_2/ra_feature2_target/4.onnx,DP,2,2,319.65960001945496,200000,1e-05,20,0.1,15,True,4
5,95,28,132,36,219,6,2,1,9,20.66,38.0,new,experiments/results/DP_2_2/ra_feature2_target/5.onnx,DP,2,2,420.68217158317566,250000,1e-05,20,0.1,15,True,5
6,50,25,61,29,159,5,0,1,2,18.18,23.0,new,experiments/results/DP_2_2/ra_feature2_target/6.onnx,DP,2,2,498.9233558177948,300000,1e-05,20,0.1,15,True,6
7,170,31,277,38,365,80,1,2,27,21.65,74.0,new,experiments/results/DP_2_2/ra_feature2_target/7.onnx,DP,2,2,605.127108335495,350000,1e-05,20,0.1,15,True,7
8,53,28,69,36,173,5,0,1,2,18.18,17.0,new,experiments/results/DP_2_2/ra_feature2_target/8.onnx,DP,2,2,673.3304398059845,400000,1e-05,20,0.1,15,True,8
9,50,25,62,29,172,5,1,1,2,18.18,8.0,new,experiments/results/DP_2_2/ra_feature2_target/9.onnx,DP,2,2,771.7996838092804,450000,1e-05,20,0.1,15,True,9
10,128,57,199,90,259,36,0,1,17,27.14,48.0,new,experiments/results/DP_2_2/ra_feature2_target/10.onnx,DP,2,2,842.5484285354614,500000,1e-05,20,0.1,15,True,10
11,166,55,266,89,331,36,5,1,5,14.67,84.0,new,experiments/results/DP_2_2/ra_feature2_target/11.onnx,DP,2,2,913.0994288921356,550000,1e-05,20,0.1,15,True,11
12,48,25,59,29,161,5,0,1,2,18.18,17.0,new,experiments/results/DP_2_2/ra_feature2_target/12.onnx,DP,2,2,1002.9678425788879,600000,1e-05,20,0.1,15,True,12
13,131,64,210,100,279,42,0,1,14,29.14,48.0,new,experiments/results/DP_2_2/ra_feature2_target/13.onnx,DP,2,2,1078.575455904007,650000,1e-05,20,0.1,15,True,13
14,175,44,260,64,309,16,3,1,15,12.68,81.0,new,experiments/results/DP_2_2/ra_feature2_target/14.onnx,DP,2,2,1154.121844291687,700000,1e-05,20,0.1,15,True,14
15,52,31,78,42,202,18,0,1,2,19.14,21.0,new,experiments/results/DP_2_2/ra_feature2_target/15.onnx,DP,2,2,1260.089807510376,750000,1e-05,20,0.1,15,True,15
16,52,36,74,51,179,16,0,1,1,18.66,16.0,new,experiments/results/DP_2_2/ra_feature2_target/16.onnx,DP,2,2,1324.6301865577698,800000,1e-05,20,0.1,15,True,16
17,120,61,214,100,262,59,0,1,18,28.66,50.0,new,experiments/results/DP_2_2/ra_feature2_target/17.onnx,DP,2,2,1405.09335398674,850000,1e-05,20,0.1,15,True,17
18,119,40,170,59,237,32,0,2,7,26.18,31.0,new,experiments/results/DP_2_2/ra_feature2_target/18.onnx,DP,2,2,1475.853351354599,900000,1e-05,20,0.1,15,True,18
19,138,56,227,89,239,41,3,2,19,29.62,31.0,new,experiments/results/DP_2_2/ra_feature2_target/19.onnx,DP,2,2,1547.0737471580505,950000,1e-05,20,0.1,15,True,19
20,158,43,209,61,240,21,0,1,9,8.66,55.0,new,experiments/results/DP_2_2/ra_feature2_target/20.onnx,DP,2,2,1619.110109090805,1000000,1e-05,20,0.1,15,True,20
21,174,49,240,70,258,39,0,1,10,14.63,64.0,new,experiments/results/DP_2_2/ra_feature2_target/21.onnx,DP,2,2,1699.3734257221222,1050000,1e-05,20,0.1,15,True,21
22,70,55,114,89,181,13,2,2,7,20.66,19.0,new,experiments/results/DP_2_2/ra_feature2_target/22.onnx,DP,2,2,1774.5974230766296,1100000,1e-05,20,0.1,15,True,22
23,156,51,248,74,249,41,1,2,17,11.64,49.0,new,experiments/results/DP_2_2/ra_feature2_target/23.onnx,DP,2,2,1860.8094255924225,1150000,1e-05,20,0.1,15,True,23
24,39,28,51,36,176,6,0,1,3,17.62,17.0,new,experiments/results/DP_2_2/ra_feature2_target/24.onnx,DP,2,2,1938.327867269516,1200000,1e-05,20,0.1,15,True,24
25,47,28,60,36,187,5,0,2,2,18.18,20.0,new,experiments/results/DP_2_2/ra_feature2_target/25.onnx,DP,2,2,2007.7021188735962,1250000,1e-05,20,0.1,15,True,25
26,64,44,99,64,199,9,2,1,6,19.62,25.0,new,experiments/results/DP_2_2/ra_feature2_target/26.onnx,DP,2,2,2093.917683362961,1300000,1e-05,20,0.1,15,True,26
27,122,43,174,65,285,27,1,2,2,27.14,48.0,new,experiments/results/DP_2_2/ra_feature2_target/27.onnx,DP,2,2,2171.3150594234467,1350000,1e-05,20,0.1,15,True,27
28,49,31,73,42,166,16,0,2,2,19.14,23.0,new,experiments/results/DP_2_2/ra_feature2_target/28.onnx,DP,2,2,2272.5084919929504,1400000,1e-05,20,0.1,15,True,28
29,57,28,80,35,160,4,0,1,3,18.18,18.0,new,experiments/results/DP_2_2/ra_feature2_target/29.onnx,DP,2,2,2352.3361122608185,1450000,1e-05,20,0.1,15,True,29
30,82,25,108,29,190,5,0,1,17,19.62,25.0,new,experiments/results/DP_2_2/ra_feature2_target/30.onnx,DP,2,2,2435.491662502289,1500000,1e-05,20,0.1,15,True,30
31,48,36,68,51,180,16,0,1,1,18.66,24.0,new,experiments/results/DP_2_2/ra_feature2_target/31.onnx,DP,2,2,2509.9668250083923,1550000,1e-05,20,0.1,15,True,31
32,130,67,201,113,268,33,0,2,9,28.66,56.0,new,experiments/results/DP_2_2/ra_feature2_target/32.onnx,DP,2,2,2593.2530994415283,1600000,1e-05,20,0.1,15,True,32
33,124,56,210,89,233,36,2,1,21,27.62,35.0,new,experiments/results/DP_2_2/ra_feature2_target/33.onnx,DP,2,2,2658.1010813713074,1650000,1e-05,20,0.1,15,True,33
34,72,36,97,51,175,10,0,1,2,20.18,26.0,new,experiments/results/DP_2_2/ra_feature2_target/34.onnx,DP,2,2,2733.7793629169464,1700000,1e-05,20,0.1,15,True,34
35,77,44,114,64,191,20,1,1,2,20.66,11.0,new,experiments/results/DP_2_2/ra_feature2_target/35.onnx,DP,2,2,2807.5225789546967,1750000,1e-05,20,0.1,15,True,35
36,124,65,195,103,245,38,1,2,9,28.66,39.0,new,experiments/results/DP_2_2/ra_feature2_target/36.onnx,DP,2,2,2885.1257135868073,1800000,1e-05,20,0.1,15,True,36
37,47,36,75,52,194,17,0,2,0,19.14,22.0,new,experiments/results/DP_2_2/ra_feature2_target/37.onnx,DP,2,2,2963.348500728607,1850000,1e-05,20,0.1,15,True,37
38,165,56,276,89,250,41,2,2,25,13.67,56.0,new,experiments/results/DP_2_2/ra_feature2_target/38.onnx,DP,2,2,3027.7925369739532,1900000,1e-05,20,0.1,15,True,38
39,167,43,279,58,287,54,0,1,26,13.67,56.0,new,experiments/results/DP_2_2/ra_feature2_target/39.onnx,DP,2,2,3096.4123973846436,1950000,1e-05,20,0.1,15,True,39
40,122,59,185,87,210,27,2,1,3,26.66,31.0,new,experiments/results/DP_2_2/ra_feature2_target/40.onnx,DP,2,2,3166.9515964984894,2000000,1e-05,20,0.1,15,True,40
