,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,30,20,39,24,186,6,1,1,4,18.69,25.0,false,False,new,experiments/results/CM_2_2/boolean/0.onnx,CM,1,1,0.20967741935483872,0
1,69,0,101,0,247,12,8,0,7,0.0,50.0,true,False,new,experiments/results/CM_2_2/boolean/0.onnx,CM,1,2,0.4089068825910931,0
2,69,0,101,0,223,0,2,0,25,0.0,59.0,true,False,new,experiments/results/CM_2_2/boolean/0.onnx,CM,2,1,0.452914798206278,0
3,70,0,101,0,255,0,6,0,0,0.0,85.0,true,False,new,experiments/results/CM_2_2/boolean/0.onnx,CM,2,2,0.396078431372549,0
4,26,20,33,24,181,6,1,1,1,19.73,24.0,false,False,new,experiments/results/CM_2_2/boolean/1.onnx,CM,1,1,0.18232044198895028,1
5,45,35,61,43,214,14,2,1,2,21.14,46.0,false,False,new,experiments/results/CM_2_2/boolean/1.onnx,CM,1,2,0.2850467289719626,1
6,74,0,101,0,231,1,2,0,22,0.0,68.0,true,False,new,experiments/results/CM_2_2/boolean/1.onnx,CM,2,1,0.43722943722943725,1
7,77,0,101,0,247,0,4,0,3,0.0,76.0,true,False,new,experiments/results/CM_2_2/boolean/1.onnx,CM,2,2,0.4089068825910931,1
8,26,20,33,24,182,6,1,1,1,19.73,22.0,false,False,new,experiments/results/CM_2_2/boolean/2.onnx,CM,1,1,0.1813186813186813,2
9,45,35,61,43,204,14,2,1,2,21.17,37.0,false,False,new,experiments/results/CM_2_2/boolean/2.onnx,CM,1,2,0.29901960784313725,2
10,74,0,101,0,232,1,2,0,22,0.0,66.0,true,False,new,experiments/results/CM_2_2/boolean/2.onnx,CM,2,1,0.4353448275862069,2
11,77,0,101,0,245,0,4,0,3,0.0,72.0,true,False,new,experiments/results/CM_2_2/boolean/2.onnx,CM,2,2,0.4122448979591837,2
12,26,20,33,24,184,6,1,1,1,19.73,26.0,false,False,new,experiments/results/CM_2_2/boolean/3.onnx,CM,1,1,0.1793478260869565,3
