,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,1.9727952480316162,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,1.6359432,0
1,83.80880403518677,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-2.5091605,1
2,167.60102033615112,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-7.0248194,2
3,252.5212013721466,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-11.413665,3
4,338.07238245010376,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-15.667186,4
5,423.90934801101685,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.820326,5
6,509.9361164569855,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.807072,6
7,595.7790858745575,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-27.770798,7
8,681.1411685943604,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-32.15995,8
9,765.3927128314972,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-35.6733,9
10,849.0979335308075,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-39.552525,10
11,932.272736787796,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-42.813137,11
12,1015.9494431018829,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-46.713173,12
13,1099.5485091209412,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-49.766006,13
14,1183.1175754070282,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-53.49926,14
15,1266.9222159385681,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-56.28573,15
16,1350.6818952560425,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-59.48921,16
17,1434.6877641677856,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-61.830273,17
18,1518.9204635620117,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-64.25089,18
19,1603.091326713562,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-66.637856,19
20,1687.895524263382,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-69.090225,20
21,1772.5713453292847,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-71.43869,21
22,1857.6670529842377,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-73.75569,22
23,1942.5442876815796,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-74.91096,23
24,2027.8665640354156,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-77.535515,24
25,2112.962031364441,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-79.54141,25
26,2198.1672434806824,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-81.12091,26
27,2284.0812351703644,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-81.309944,27
28,2370.4865851402283,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-82.88282,28
29,2456.891832113266,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-84.41004,29
30,2544.2303664684296,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-84.951996,30
31,2630.9963421821594,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-85.62435,31
32,2719.0121610164642,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-86.11892,32
