,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,1079,528,3155,1223,1626,1,0,1,221,95.17,924.0,new,experiments/results/TA_2_2/5mill_RA/0.onnx,TA,3,3,1.9727952480316162,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,1081,291,2442,515,4211,826,0,1,14,122.28,2891.0,new,experiments/results/TA_2_2/5mill_RA/5.onnx,TA,3,3,423.90934801101685,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
2,230,111,386,142,568,119,0,1,22,96.34,184.0,new,experiments/results/TA_2_2/5mill_RA/10.onnx,TA,3,3,849.0979335308075,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
3,430,130,1025,178,1331,522,0,1,23,51.7,524.0,new,experiments/results/TA_2_2/5mill_RA/15.onnx,TA,3,3,1266.9222159385681,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
4,1074,531,3013,1228,3414,1673,0,1,199,48.82,1248.0,new,experiments/results/TA_2_2/5mill_RA/20.onnx,TA,3,3,1687.895524263382,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,20
5,335,110,534,141,827,177,0,1,20,45.09,339.0,new,experiments/results/TA_2_2/5mill_RA/25.onnx,TA,3,3,2112.962031364441,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,25
6,933,252,2196,443,2835,1180,0,1,23,159.24,1215.0,new,experiments/results/TA_2_2/5mill_RA/30.onnx,TA,3,3,2544.2303664684296,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,30
7,374,109,630,140,969,225,0,1,17,78.14,396.0,new,experiments/results/TA_2_2/5mill_RA/35.onnx,TA,3,3,2983.5965554714203,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,35
8,1037,261,2061,444,3003,883,0,1,70,155.2,1558.0,new,experiments/results/TA_2_2/5mill_RA/40.onnx,TA,3,3,3431.009907245636,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,40
9,1081,330,2533,606,3454,1283,0,1,36,190.7,1550.0,new,experiments/results/TA_2_2/5mill_RA/45.onnx,TA,3,3,3876.042741537094,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,45
10,1083,267,2260,460,3596,1093,0,1,36,53.7,2054.0,new,experiments/results/TA_2_2/5mill_RA/50.onnx,TA,3,3,4317.865767002106,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,50
11,1083,158,1982,233,2902,75,0,1,53,136.09,2054.0,new,experiments/results/TA_2_2/5mill_RA/55.onnx,TA,3,3,4768.409159898758,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,55
12,1077,198,1737,309,2412,581,0,1,20,117.04,1411.0,new,experiments/results/TA_2_2/5mill_RA/60.onnx,TA,3,3,5233.497646331787,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,60
13,1079,219,1939,349,2807,125,0,1,71,46.65,2032.0,new,experiments/results/TA_2_2/5mill_RA/65.onnx,TA,3,3,5709.885164737701,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,65
14,942,167,1551,247,2402,348,0,1,14,116.63,1492.0,new,experiments/results/TA_2_2/5mill_RA/70.onnx,TA,3,3,6184.155244112015,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,70
15,1063,231,2023,394,3268,530,0,1,95,44.36,2080.0,new,experiments/results/TA_2_2/5mill_RA/75.onnx,TA,3,3,6659.620067119598,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,75
16,1007,162,1856,233,2703,625,0,1,36,181.65,1663.0,new,experiments/results/TA_2_2/5mill_RA/80.onnx,TA,3,3,7129.717716217041,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,80
17,670,191,1300,312,1711,429,0,1,39,107.16,881.0,new,experiments/results/TA_2_2/5mill_RA/85.onnx,TA,3,3,7544.829632282257,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,85
18,902,218,1752,371,2775,507,0,1,41,135.48,1613.0,new,experiments/results/TA_2_2/5mill_RA/90.onnx,TA,3,3,8004.961450815201,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,90
19,717,240,1639,404,2228,310,0,1,78,68.76,1266.0,new,experiments/results/TA_2_2/5mill_RA/95.onnx,TA,3,3,8479.773860931396,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,95
20,734,234,1545,402,2192,203,0,1,2,155.41,1249.0,new,experiments/results/TA_2_2/5mill_RA/100.onnx,TA,3,3,8954.289682388306,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,100
