,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,147.0,2.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,153.0,2.0,0.0,1.0,0.0,16.18,8.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,168.0,2.0,0.0,1.0,0.0,16.18,11.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,130.0,2.0,0.0,1.0,0.0,16.68,10.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,141.0,2.0,0.0,1.0,0.0,16.66,9.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,161.0,2.0,0.0,1.0,0.0,17.14,14.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,148.0,2.0,0.0,1.0,0.0,17.2,15.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,184.0,2.0,0.0,1.0,0.0,17.62,19.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,152.0,2.0,0.0,1.0,0.0,17.62,12.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,184.0,2.0,0.0,1.0,0.0,18.18,20.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,164.0,2.0,0.0,1.0,0.0,18.66,17.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,182.0,2.0,0.0,1.0,0.0,19.14,23.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,222.0,2.0,0.0,1.0,0.0,19.62,25.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,225.0,2.0,0.0,1.0,0.0,20.18,29.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,14,0
14,20.0,6.0,36.0,8.0,186.0,2.0,0.0,1.0,0.0,20.66,22.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,1,15,0
15,13.0,0.0,16.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,1,0
16,37.0,27.0,63.0,45.0,182.0,12.0,0.0,1.0,8.0,19.62,26.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,2,0
17,51.0,27.0,96.0,45.0,219.0,18.0,0.0,1.0,12.0,22.66,28.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,3,0
18,67.0,27.0,133.0,45.0,258.0,24.0,0.0,1.0,13.0,27.62,52.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,4,0
19,85.0,31.0,178.0,51.0,266.0,30.0,0.0,1.0,17.0,13.92,74.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,5,0
20,105.0,27.0,231.0,45.0,301.0,35.0,0.0,1.0,22.0,24.01,85.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,6,0
21,127.0,37.0,284.0,60.0,445.0,42.0,0.0,1.0,23.0,43.05,115.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,7,0
22,151.0,35.0,356.0,57.0,498.0,55.0,0.0,1.0,29.0,66.15,134.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,8,0
23,177.0,33.0,426.0,54.0,585.0,63.0,0.0,1.0,32.0,96.23,204.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,9,0
24,205.0,47.0,500.0,75.0,657.0,70.0,0.0,1.0,35.0,139.32,243.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,10,0
25,235.0,55.0,586.0,87.0,847.0,81.0,0.0,1.0,37.0,43.39,307.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,11,0
26,267.0,31.0,682.0,51.0,1050.0,98.0,0.0,1.0,43.0,101.47,363.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,12,0
27,301.0,47.0,783.0,75.0,1219.0,115.0,0.0,1.0,44.0,49.7,474.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,13,0
28,337.0,27.0,872.0,45.0,1338.0,122.0,0.0,1.0,34.0,147.01,474.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,14,0
29,375.0,43.0,977.0,69.0,1641.0,129.0,0.0,1.0,37.0,130.33,653.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,2,15,0
30,7.0,0.0,6.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,3,1,0
31,87.0,0.0,124.0,0.0,231.0,0.0,0.0,0.0,29.0,0.0,62.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,3,2,0
32,327.0,135.0,655.0,255.0,874.0,150.0,0.0,1.0,149.0,147.95,308.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,3,3,0
33,513.0,153.0,1107.0,281.0,1265.0,238.0,0.0,1.0,232.0,135.46,529.0,new,experiments/results/AT_2_2/5mill_C/0.onnx,AT,3,4,0
