,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
15,1069,529,3103,1225,3277,1617,0,1,285,119.1,776.0,new,experiments/results/TA_2_2/B_1mill/15.onnx,TA,3,3,303.5556764602661,150000,1e-05,20,0.1,15,False,10000,True,15
16,1078,289,3059,514,4600,1194,0,1,72,17.98,2374.0,new,experiments/results/TA_2_2/B_1mill/16.onnx,TA,3,3,323.45887303352356,160000,1e-05,20,0.1,15,False,10000,True,16
17,1083,525,3281,1217,2990,1607,0,1,181,126.2,569.0,new,experiments/results/TA_2_2/B_1mill/17.onnx,TA,3,3,343.5204825401306,170000,1e-05,20,0.1,15,False,10000,True,17
18,1083,532,3287,1230,2977,1406,0,1,185,43.7,785.0,new,experiments/results/TA_2_2/B_1mill/18.onnx,TA,3,3,363.1572620868683,180000,1e-05,20,0.1,15,False,10000,True,18
19,1083,282,3124,509,4124,206,0,1,80,107.34,2973.0,new,experiments/results/TA_2_2/B_1mill/19.onnx,TA,3,3,382.66020250320435,190000,1e-05,20,0.1,15,False,10000,True,19
20,1083,454,3316,1003,4915,1322,0,1,143,215.84,2344.0,new,experiments/results/TA_2_2/B_1mill/20.onnx,TA,3,3,402.80025696754456,200000,1e-05,20,0.1,15,False,10000,True,20
21,1083,525,3235,1219,2747,1405,0,1,199,52.13,526.0,new,experiments/results/TA_2_2/B_1mill/21.onnx,TA,3,3,423.052273273468,210000,1e-05,20,0.1,15,False,10000,True,21
22,1083,527,3323,1220,2391,81,0,1,186,126.7,1447.0,new,experiments/results/TA_2_2/B_1mill/22.onnx,TA,3,3,442.71487760543823,220000,1e-05,20,0.1,15,False,10000,True,22
23,1083,535,3247,1234,2724,27,0,1,155,15.26,1921.0,new,experiments/results/TA_2_2/B_1mill/23.onnx,TA,3,3,462.4386582374573,230000,1e-05,20,0.1,15,False,10000,True,23
24,1083,514,3199,1189,5945,1864,0,1,38,117.68,1663.0,new,experiments/results/TA_2_2/B_1mill/24.onnx,TA,3,3,482.3471210002899,240000,1e-05,20,0.1,15,False,10000,True,24
25,1083,346,3044,657,5885,884,0,1,128,238.97,3574.0,new,experiments/results/TA_2_2/B_1mill/25.onnx,TA,3,3,502.58200335502625,250000,1e-05,20,0.1,15,False,10000,True,25
26,1083,276,3196,499,3891,268,0,1,233,172.7,2407.0,new,experiments/results/TA_2_2/B_1mill/26.onnx,TA,3,3,522.6080386638641,260000,1e-05,20,0.1,15,False,10000,True,26
27,1083,260,3050,451,3994,158,0,1,64,22.7,3010.0,new,experiments/results/TA_2_2/B_1mill/27.onnx,TA,3,3,542.6716637611389,270000,1e-05,20,0.1,15,False,10000,True,27
28,1083,527,3311,1220,4310,1531,0,1,208,23.11,1580.0,new,experiments/results/TA_2_2/B_1mill/28.onnx,TA,3,3,562.994726896286,280000,1e-05,20,0.1,15,False,10000,True,28
29,1029,371,2576,686,4165,1207,0,1,16,241.62,2255.0,new,experiments/results/TA_2_2/B_1mill/29.onnx,TA,3,3,583.147253036499,290000,1e-05,20,0.1,15,False,10000,True,29
30,1079,525,3230,1217,2981,1247,0,1,156,148.22,780.0,new,experiments/results/TA_2_2/B_1mill/30.onnx,TA,3,3,603.5238838195801,300000,1e-05,20,0.1,15,False,10000,True,30
31,1032,288,2863,521,4277,710,0,1,27,185.55,2724.0,new,experiments/results/TA_2_2/B_1mill/31.onnx,TA,3,3,623.5202960968018,310000,1e-05,20,0.1,15,False,10000,True,31
32,1083,527,3277,1222,3473,1410,0,1,175,196.83,1150.0,new,experiments/results/TA_2_2/B_1mill/32.onnx,TA,3,3,643.68696808815,320000,1e-05,20,0.1,15,False,10000,True,32
33,1070,524,3174,1215,4204,1826,0,1,117,165.33,1273.0,new,experiments/results/TA_2_2/B_1mill/33.onnx,TA,3,3,663.7691349983215,330000,1e-05,20,0.1,15,False,10000,True,33
34,1070,522,3212,1212,3786,1827,0,1,186,103.1,962.0,new,experiments/results/TA_2_2/B_1mill/34.onnx,TA,3,3,683.8295648097992,340000,1e-05,20,0.1,15,False,10000,True,34
35,1083,190,2911,294,4945,1254,0,1,19,137.25,2854.0,new,experiments/results/TA_2_2/B_1mill/35.onnx,TA,3,3,703.7293608188629,350000,1e-05,20,0.1,15,False,10000,True,35
36,1083,528,3248,1223,4888,2040,0,1,17,177.15,1336.0,new,experiments/results/TA_2_2/B_1mill/36.onnx,TA,3,3,723.7073981761932,360000,1e-05,20,0.1,15,False,10000,True,36
37,1076,527,3103,1222,3309,1677,0,1,301,157.7,935.0,new,experiments/results/TA_2_2/B_1mill/37.onnx,TA,3,3,743.5630514621735,370000,1e-05,20,0.1,15,False,10000,True,37
38,1083,530,3264,1226,1447,1,0,1,254,16.55,759.0,new,experiments/results/TA_2_2/B_1mill/38.onnx,TA,3,3,763.2643809318542,380000,1e-05,20,0.1,15,False,10000,True,38
39,1083,529,3179,1225,1448,1,0,1,387,142.74,753.0,new,experiments/results/TA_2_2/B_1mill/39.onnx,TA,3,3,782.7654895782471,390000,1e-05,20,0.1,15,False,10000,True,39
40,1083,531,3173,1228,2431,1,0,1,465,80.35,1735.0,new,experiments/results/TA_2_2/B_1mill/40.onnx,TA,3,3,802.3111622333527,400000,1e-05,20,0.1,15,False,10000,True,40
41,1083,528,3278,1223,2062,1,0,1,372,15.32,1353.0,new,experiments/results/TA_2_2/B_1mill/41.onnx,TA,3,3,821.9090502262115,410000,1e-05,20,0.1,15,False,10000,True,41
42,1082,568,3062,1313,2715,467,0,1,307,117.7,1605.0,new,experiments/results/TA_2_2/B_1mill/42.onnx,TA,3,3,841.317440032959,420000,1e-05,20,0.1,15,False,10000,True,42
43,1083,495,3159,1037,6490,1375,0,1,83,229.3,3759.0,new,experiments/results/TA_2_2/B_1mill/43.onnx,TA,3,3,861.2375159263611,430000,1e-05,20,0.1,15,False,10000,True,43
44,1082,514,3256,1191,2849,1190,0,1,225,178.12,769.0,new,experiments/results/TA_2_2/B_1mill/44.onnx,TA,3,3,881.4724082946777,440000,1e-05,20,0.1,15,False,10000,True,44
45,1083,463,3158,1011,4764,185,0,1,282,100.34,3328.0,new,experiments/results/TA_2_2/B_1mill/45.onnx,TA,3,3,901.6253666877747,450000,1e-05,20,0.1,15,False,10000,True,45
46,1083,308,3019,556,2581,260,0,1,112,181.7,1592.0,new,experiments/results/TA_2_2/B_1mill/46.onnx,TA,3,3,921.4823026657104,460000,1e-05,20,0.1,15,False,10000,True,46
47,1083,346,2991,673,3779,1609,0,1,157,91.08,1428.0,new,experiments/results/TA_2_2/B_1mill/47.onnx,TA,3,3,941.2662832736969,470000,1e-05,20,0.1,15,False,10000,True,47
48,1069,215,2746,356,5040,980,0,1,50,266.6,3020.0,new,experiments/results/TA_2_2/B_1mill/48.onnx,TA,3,3,961.2768769264221,480000,1e-05,20,0.1,15,False,10000,True,48
49,1083,213,3168,366,4032,761,0,1,215,32.09,2017.0,new,experiments/results/TA_2_2/B_1mill/49.onnx,TA,3,3,981.0360949039459,490000,1e-05,20,0.1,15,False,10000,True,49
50,1071,366,3075,741,2999,92,0,1,68,41.7,2166.0,new,experiments/results/TA_2_2/B_1mill/50.onnx,TA,3,3,1000.8323457241058,500000,1e-05,20,0.1,15,False,10000,True,50
51,1083,311,2968,589,3280,1299,0,1,73,48.22,1149.0,new,experiments/results/TA_2_2/B_1mill/51.onnx,TA,3,3,1020.6207945346832,510000,1e-05,20,0.1,15,False,10000,True,51
52,1003,508,2854,1163,4169,1660,0,1,18,217.37,1378.0,new,experiments/results/TA_2_2/B_1mill/52.onnx,TA,3,3,1040.5818409919739,520000,1e-05,20,0.1,15,False,10000,True,52
53,1083,522,3275,1212,3389,1658,0,1,227,92.48,807.0,new,experiments/results/TA_2_2/B_1mill/53.onnx,TA,3,3,1060.2880947589874,530000,1e-05,20,0.1,15,False,10000,True,53
54,1083,197,3269,326,3927,1381,0,1,120,149.22,1335.0,new,experiments/results/TA_2_2/B_1mill/54.onnx,TA,3,3,1080.1096320152283,540000,1e-05,20,0.1,15,False,10000,True,54
55,442,137,1016,196,1160,493,0,1,14,125.32,434.0,new,experiments/results/TA_2_2/B_1mill/55.onnx,TA,3,3,1100.0050740242004,550000,1e-05,20,0.1,15,False,10000,True,55
56,1083,522,3216,1212,1237,1,0,1,205,76.0,624.0,new,experiments/results/TA_2_2/B_1mill/56.onnx,TA,3,3,1119.8032779693604,560000,1e-05,20,0.1,15,False,10000,True,56
57,1077,248,3107,438,3945,1753,0,1,29,133.95,1289.0,new,experiments/results/TA_2_2/B_1mill/57.onnx,TA,3,3,1139.517644405365,570000,1e-05,20,0.1,15,False,10000,True,57
58,1083,526,3267,1219,1217,1,0,1,204,79.22,565.0,new,experiments/results/TA_2_2/B_1mill/58.onnx,TA,3,3,1159.2506260871887,580000,1e-05,20,0.1,15,False,10000,True,58
59,1038,580,3105,1418,4592,1553,0,1,26,265.97,1158.0,new,experiments/results/TA_2_2/B_1mill/59.onnx,TA,3,3,1178.683527469635,590000,1e-05,20,0.1,15,False,10000,True,59
60,1064,527,3059,1221,3151,68,0,1,50,60.36,2341.0,new,experiments/results/TA_2_2/B_1mill/60.onnx,TA,3,3,1198.5476138591766,600000,1e-05,20,0.1,15,False,10000,True,60
61,1083,262,2961,463,4922,341,0,1,71,43.83,3453.0,new,experiments/results/TA_2_2/B_1mill/61.onnx,TA,3,3,1218.7038626670837,610000,1e-05,20,0.1,15,False,10000,True,61
62,1083,532,3309,1230,1457,1,0,1,139,84.2,692.0,new,experiments/results/TA_2_2/B_1mill/62.onnx,TA,3,3,1238.6384172439575,620000,1e-05,20,0.1,15,False,10000,True,62
63,1082,249,2987,400,3150,376,0,1,216,36.82,1868.0,new,experiments/results/TA_2_2/B_1mill/63.onnx,TA,3,3,1258.0316786766052,630000,1e-05,20,0.1,15,False,10000,True,63
64,1083,392,3222,850,4915,222,0,1,221,130.53,3518.0,new,experiments/results/TA_2_2/B_1mill/64.onnx,TA,3,3,1277.9312648773193,640000,1e-05,20,0.1,15,False,10000,True,64
65,1083,540,3140,1248,4508,265,0,1,135,186.23,3074.0,new,experiments/results/TA_2_2/B_1mill/65.onnx,TA,3,3,1298.0261855125427,650000,1e-05,20,0.1,15,False,10000,True,65
66,1083,526,3294,1220,1212,1,0,1,174,78.22,540.0,new,experiments/results/TA_2_2/B_1mill/66.onnx,TA,3,3,1317.7739601135254,660000,1e-05,20,0.1,15,False,10000,True,66
67,437,111,1076,144,1146,529,0,1,86,138.45,448.0,new,experiments/results/TA_2_2/B_1mill/67.onnx,TA,3,3,1337.0857889652252,670000,1e-05,20,0.1,15,False,10000,True,67
68,1083,193,3072,321,3478,230,0,1,65,63.23,2254.0,new,experiments/results/TA_2_2/B_1mill/68.onnx,TA,3,3,1357.002980709076,680000,1e-05,20,0.1,15,False,10000,True,68
69,1083,543,3184,1253,4374,1527,0,1,78,150.49,1724.0,new,experiments/results/TA_2_2/B_1mill/69.onnx,TA,3,3,1377.0417914390564,690000,1e-05,20,0.1,15,False,10000,True,69
70,1083,530,3299,1227,1239,1,0,1,182,43.37,550.0,new,experiments/results/TA_2_2/B_1mill/70.onnx,TA,3,3,1396.8681497573853,700000,1e-05,20,0.1,15,False,10000,True,70
71,390,111,862,142,937,359,0,1,41,121.99,396.0,new,experiments/results/TA_2_2/B_1mill/71.onnx,TA,3,3,1416.2419228553772,710000,1e-05,20,0.1,15,False,10000,True,71
72,1083,377,3044,805,4121,294,0,1,53,100.82,2911.0,new,experiments/results/TA_2_2/B_1mill/72.onnx,TA,3,3,1436.1031847000122,720000,1e-05,20,0.1,15,False,10000,True,72
73,1083,317,3193,613,4174,980,0,1,126,14.54,2120.0,new,experiments/results/TA_2_2/B_1mill/73.onnx,TA,3,3,1456.207225561142,730000,1e-05,20,0.1,15,False,10000,True,73
74,1083,522,3300,1212,1341,1,0,1,174,56.38,579.0,new,experiments/results/TA_2_2/B_1mill/74.onnx,TA,3,3,1475.9757487773895,740000,1e-05,20,0.1,15,False,10000,True,74
75,411,133,966,181,1099,417,0,1,43,28.69,436.0,new,experiments/results/TA_2_2/B_1mill/75.onnx,TA,3,3,1495.374382019043,750000,1e-05,20,0.1,15,False,10000,True,75
76,1083,553,3064,1273,4302,496,0,1,76,114.83,2860.0,new,experiments/results/TA_2_2/B_1mill/76.onnx,TA,3,3,1515.309826850891,760000,1e-05,20,0.1,15,False,10000,True,76
77,1083,263,3018,438,4187,666,0,1,107,123.69,2441.0,new,experiments/results/TA_2_2/B_1mill/77.onnx,TA,3,3,1535.3086087703705,770000,1e-05,20,0.1,15,False,10000,True,77
78,1083,593,2932,1388,4512,1467,0,1,38,193.1,2000.0,new,experiments/results/TA_2_2/B_1mill/78.onnx,TA,3,3,1555.3603694438934,780000,1e-05,20,0.1,15,False,10000,True,78
79,1083,531,3240,1228,2891,1546,0,1,207,69.2,506.0,new,experiments/results/TA_2_2/B_1mill/79.onnx,TA,3,3,1575.5463111400604,790000,1e-05,20,0.1,15,False,10000,True,79
80,1083,520,3221,1209,2805,1595,0,1,197,224.15,557.0,new,experiments/results/TA_2_2/B_1mill/80.onnx,TA,3,3,1595.2388935089111,800000,1e-05,20,0.1,15,False,10000,True,80
81,1083,159,2867,244,5557,888,0,1,82,171.53,3569.0,new,experiments/results/TA_2_2/B_1mill/81.onnx,TA,3,3,1615.057681798935,810000,1e-05,20,0.1,15,False,10000,True,81
82,1083,529,3298,1223,5208,1955,0,1,14,184.52,2041.0,new,experiments/results/TA_2_2/B_1mill/82.onnx,TA,3,3,1635.2478280067444,820000,1e-05,20,0.1,15,False,10000,True,82
83,1057,529,3000,1225,4043,1798,0,1,17,210.95,1271.0,new,experiments/results/TA_2_2/B_1mill/83.onnx,TA,3,3,1655.5100347995758,830000,1e-05,20,0.1,15,False,10000,True,83
84,1083,529,3268,1225,1645,1,0,1,244,116.07,979.0,new,experiments/results/TA_2_2/B_1mill/84.onnx,TA,3,3,1675.2090275287628,840000,1e-05,20,0.1,15,False,10000,True,84
85,1083,527,3253,1222,1865,1,0,1,260,151.16,1111.0,new,experiments/results/TA_2_2/B_1mill/85.onnx,TA,3,3,1694.7193899154663,850000,1e-05,20,0.1,15,False,10000,True,85
86,1083,529,3252,1225,3193,1370,0,1,295,120.82,808.0,new,experiments/results/TA_2_2/B_1mill/86.onnx,TA,3,3,1714.2088737487793,860000,1e-05,20,0.1,15,False,10000,True,86
87,1083,526,3185,1219,4522,842,0,1,148,192.22,2326.0,new,experiments/results/TA_2_2/B_1mill/87.onnx,TA,3,3,1733.7049481868744,870000,1e-05,20,0.1,15,False,10000,True,87
88,711,110,1351,141,1794,557,0,1,20,135.27,963.0,new,experiments/results/TA_2_2/B_1mill/88.onnx,TA,3,3,1753.6073956489563,880000,1e-05,20,0.1,15,False,10000,True,88
89,1082,527,3256,1220,3079,1539,0,1,169,20.44,727.0,new,experiments/results/TA_2_2/B_1mill/89.onnx,TA,3,3,1773.764652967453,890000,1e-05,20,0.1,15,False,10000,True,89
90,1083,525,3257,1217,1820,1,0,1,154,58.49,1195.0,new,experiments/results/TA_2_2/B_1mill/90.onnx,TA,3,3,1793.5512642860413,900000,1e-05,20,0.1,15,False,10000,True,90
91,1058,520,2882,1185,4428,1485,0,1,15,38.95,1635.0,new,experiments/results/TA_2_2/B_1mill/91.onnx,TA,3,3,1813.1232142448425,910000,1e-05,20,0.1,15,False,10000,True,91
92,1080,450,3303,957,4115,1288,0,1,206,108.96,1461.0,new,experiments/results/TA_2_2/B_1mill/92.onnx,TA,3,3,1833.2759091854095,920000,1e-05,20,0.1,15,False,10000,True,92
93,1083,350,3218,684,4414,1164,0,1,105,154.54,1926.0,new,experiments/results/TA_2_2/B_1mill/93.onnx,TA,3,3,1853.333572626114,930000,1e-05,20,0.1,15,False,10000,True,93
94,1083,527,3332,1222,2888,1,0,1,126,48.7,2232.0,new,experiments/results/TA_2_2/B_1mill/94.onnx,TA,3,3,1873.0162959098816,940000,1e-05,20,0.1,15,False,10000,True,94
95,1083,543,3151,1253,2912,86,0,1,73,128.97,2033.0,new,experiments/results/TA_2_2/B_1mill/95.onnx,TA,3,3,1892.7360508441925,950000,1e-05,20,0.1,15,False,10000,True,95
96,1083,530,3139,1226,3896,911,0,1,90,50.22,1801.0,new,experiments/results/TA_2_2/B_1mill/96.onnx,TA,3,3,1912.5206532478333,960000,1e-05,20,0.1,15,False,10000,True,96
97,1083,531,3233,1228,3904,1911,0,1,23,111.24,974.0,new,experiments/results/TA_2_2/B_1mill/97.onnx,TA,3,3,1932.5575001239777,970000,1e-05,20,0.1,15,False,10000,True,97
98,1080,339,3085,643,4499,1008,0,1,48,61.95,2306.0,new,experiments/results/TA_2_2/B_1mill/98.onnx,TA,3,3,1953.0470988750458,980000,1e-05,20,0.1,15,False,10000,True,98
99,1083,531,3324,1228,2880,1,0,1,176,53.58,2223.0,new,experiments/results/TA_2_2/B_1mill/99.onnx,TA,3,3,1973.2113728523254,990000,1e-05,20,0.1,15,False,10000,True,99
100,1083,528,3321,1223,4607,1325,0,1,198,250.85,2052.0,new,experiments/results/TA_2_2/B_1mill/100.onnx,TA,3,3,1993.4110074043274,1000000,1e-05,20,0.1,15,False,10000,True,100
