,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
27,140,85,260,141,298,27,0,1,12,17.96,69.0,new,experiments/results/TA_2_2/B_1mill/27.onnx,TA,2,2,542.6716637611389,270000,1e-05,20,0.1,15,False,10000,True,27
28,140,99,286,174,340,90,0,1,24,19.97,63.0,new,experiments/results/TA_2_2/B_1mill/28.onnx,TA,2,2,562.994726896286,280000,1e-05,20,0.1,15,False,10000,True,28
29,117,47,170,60,267,44,0,1,4,10.96,36.0,new,experiments/results/TA_2_2/B_1mill/29.onnx,TA,2,2,583.147253036499,290000,1e-05,20,0.1,15,False,10000,True,29
30,140,99,281,174,265,75,0,1,27,15.99,33.0,new,experiments/results/TA_2_2/B_1mill/30.onnx,TA,2,2,603.5238838195801,300000,1e-05,20,0.1,15,False,10000,True,30
31,121,86,217,145,268,67,0,1,3,15.94,60.0,new,experiments/results/TA_2_2/B_1mill/31.onnx,TA,2,2,623.5202960968018,310000,1e-05,20,0.1,15,False,10000,True,31
32,140,101,284,177,349,84,0,1,23,18.01,58.0,new,experiments/results/TA_2_2/B_1mill/32.onnx,TA,2,2,643.68696808815,320000,1e-05,20,0.1,15,False,10000,True,32
33,133,99,266,174,272,117,0,1,17,18.95,40.0,new,experiments/results/TA_2_2/B_1mill/33.onnx,TA,2,2,663.7691349983215,330000,1e-05,20,0.1,15,False,10000,True,33
34,135,101,275,177,275,112,0,1,15,17.98,42.0,new,experiments/results/TA_2_2/B_1mill/34.onnx,TA,2,2,683.8295648097992,340000,1e-05,20,0.1,15,False,10000,True,34
35,140,50,232,65,300,67,0,1,6,17.97,54.0,new,experiments/results/TA_2_2/B_1mill/35.onnx,TA,2,2,703.7293608188629,350000,1e-05,20,0.1,15,False,10000,True,35
36,140,101,273,177,283,121,0,1,8,22.99,52.0,new,experiments/results/TA_2_2/B_1mill/36.onnx,TA,2,2,723.7073981761932,360000,1e-05,20,0.1,15,False,10000,True,36
37,140,101,285,177,316,114,0,1,29,17.96,41.0,new,experiments/results/TA_2_2/B_1mill/37.onnx,TA,2,2,743.5630514621735,370000,1e-05,20,0.1,15,False,10000,True,37
38,140,99,285,174,306,1,0,1,30,29.14,48.0,new,experiments/results/TA_2_2/B_1mill/38.onnx,TA,2,2,763.2643809318542,380000,1e-05,20,0.1,15,False,10000,True,38
39,140,99,283,174,252,1,0,1,34,11.02,44.0,new,experiments/results/TA_2_2/B_1mill/39.onnx,TA,2,2,782.7654895782471,390000,1e-05,20,0.1,15,False,10000,True,39
40,140,101,279,177,335,1,0,1,36,10.99,64.0,new,experiments/results/TA_2_2/B_1mill/40.onnx,TA,2,2,802.3111622333527,400000,1e-05,20,0.1,15,False,10000,True,40
41,140,101,285,177,326,1,0,1,35,10.04,63.0,new,experiments/results/TA_2_2/B_1mill/41.onnx,TA,2,2,821.9090502262115,410000,1e-05,20,0.1,15,False,10000,True,41
42,140,101,276,177,328,22,0,1,33,13.97,71.0,new,experiments/results/TA_2_2/B_1mill/42.onnx,TA,2,2,841.317440032959,420000,1e-05,20,0.1,15,False,10000,True,42
43,139,81,243,129,378,61,0,1,8,18.95,89.0,new,experiments/results/TA_2_2/B_1mill/43.onnx,TA,2,2,861.2375159263611,430000,1e-05,20,0.1,15,False,10000,True,43
44,139,89,282,151,322,80,0,1,28,15.98,65.0,new,experiments/results/TA_2_2/B_1mill/44.onnx,TA,2,2,881.4724082946777,440000,1e-05,20,0.1,15,False,10000,True,44
45,140,85,257,143,320,14,0,1,14,13.97,66.0,new,experiments/results/TA_2_2/B_1mill/45.onnx,TA,2,2,901.6253666877747,450000,1e-05,20,0.1,15,False,10000,True,45
46,140,99,270,174,259,16,0,1,18,13.0,41.0,new,experiments/results/TA_2_2/B_1mill/46.onnx,TA,2,2,921.4823026657104,460000,1e-05,20,0.1,15,False,10000,True,46
47,140,66,266,101,313,111,0,1,16,17.95,58.0,new,experiments/results/TA_2_2/B_1mill/47.onnx,TA,2,2,941.2662832736969,470000,1e-05,20,0.1,15,False,10000,True,47
48,131,50,216,65,268,62,0,1,6,16.96,59.0,new,experiments/results/TA_2_2/B_1mill/48.onnx,TA,2,2,961.2768769264221,480000,1e-05,20,0.1,15,False,10000,True,48
49,140,97,275,170,325,52,0,1,27,19.97,61.0,new,experiments/results/TA_2_2/B_1mill/49.onnx,TA,2,2,981.0360949039459,490000,1e-05,20,0.1,15,False,10000,True,49
50,135,80,252,131,266,20,0,1,9,12.98,40.0,new,experiments/results/TA_2_2/B_1mill/50.onnx,TA,2,2,1000.8323457241058,500000,1e-05,20,0.1,15,False,10000,True,50
51,140,70,256,109,349,82,0,1,12,17.99,63.0,new,experiments/results/TA_2_2/B_1mill/51.onnx,TA,2,2,1020.6207945346832,510000,1e-05,20,0.1,15,False,10000,True,51
52,104,85,189,138,305,78,0,1,4,11.93,60.0,new,experiments/results/TA_2_2/B_1mill/52.onnx,TA,2,2,1040.5818409919739,520000,1e-05,20,0.1,15,False,10000,True,52
53,140,99,285,174,294,106,0,1,26,18.02,29.0,new,experiments/results/TA_2_2/B_1mill/53.onnx,TA,2,2,1060.2880947589874,530000,1e-05,20,0.1,15,False,10000,True,53
54,140,58,280,81,303,74,0,1,24,18.01,43.0,new,experiments/results/TA_2_2/B_1mill/54.onnx,TA,2,2,1080.1096320152283,540000,1e-05,20,0.1,15,False,10000,True,54
55,94,45,146,56,255,43,0,1,6,29.62,30.0,new,experiments/results/TA_2_2/B_1mill/55.onnx,TA,2,2,1100.0050740242004,550000,1e-05,20,0.1,15,False,10000,True,55
56,140,101,285,177,287,1,0,1,26,9.13,39.0,new,experiments/results/TA_2_2/B_1mill/56.onnx,TA,2,2,1119.8032779693604,560000,1e-05,20,0.1,15,False,10000,True,56
57,135,58,254,81,327,94,0,1,6,16.97,53.0,new,experiments/results/TA_2_2/B_1mill/57.onnx,TA,2,2,1139.517644405365,570000,1e-05,20,0.1,15,False,10000,True,57
58,140,101,284,177,241,1,0,1,29,29.7,47.0,new,experiments/results/TA_2_2/B_1mill/58.onnx,TA,2,2,1159.2506260871887,580000,1e-05,20,0.1,15,False,10000,True,58
59,133,97,264,170,302,98,0,1,9,18.97,48.0,new,experiments/results/TA_2_2/B_1mill/59.onnx,TA,2,2,1178.683527469635,590000,1e-05,20,0.1,15,False,10000,True,59
60,134,101,248,177,312,14,0,1,7,12.98,68.0,new,experiments/results/TA_2_2/B_1mill/60.onnx,TA,2,2,1198.5476138591766,600000,1e-05,20,0.1,15,False,10000,True,60
61,136,66,236,98,326,39,0,1,8,16.97,79.0,new,experiments/results/TA_2_2/B_1mill/61.onnx,TA,2,2,1218.7038626670837,610000,1e-05,20,0.1,15,False,10000,True,61
62,140,99,287,174,252,1,0,1,18,9.12,42.0,new,experiments/results/TA_2_2/B_1mill/62.onnx,TA,2,2,1238.6384172439575,620000,1e-05,20,0.1,15,False,10000,True,62
63,140,48,255,60,301,46,0,1,24,16.99,39.0,new,experiments/results/TA_2_2/B_1mill/63.onnx,TA,2,2,1258.0316786766052,630000,1e-05,20,0.1,15,False,10000,True,63
64,140,103,258,178,292,26,0,1,15,16.97,54.0,new,experiments/results/TA_2_2/B_1mill/64.onnx,TA,2,2,1277.9312648773193,640000,1e-05,20,0.1,15,False,10000,True,64
65,140,74,260,117,331,25,0,1,12,16.98,97.0,new,experiments/results/TA_2_2/B_1mill/65.onnx,TA,2,2,1298.0261855125427,650000,1e-05,20,0.1,15,False,10000,True,65
66,140,99,287,174,262,1,0,1,20,29.62,44.0,new,experiments/results/TA_2_2/B_1mill/66.onnx,TA,2,2,1317.7739601135254,660000,1e-05,20,0.1,15,False,10000,True,66
67,87,51,145,68,219,47,0,1,12,28.66,31.0,new,experiments/results/TA_2_2/B_1mill/67.onnx,TA,2,2,1337.0857889652252,670000,1e-05,20,0.1,15,False,10000,True,67
68,140,57,254,79,351,24,0,1,14,15.98,87.0,new,experiments/results/TA_2_2/B_1mill/68.onnx,TA,2,2,1357.002980709076,680000,1e-05,20,0.1,15,False,10000,True,68
69,140,101,273,177,301,86,0,1,18,19.02,42.0,new,experiments/results/TA_2_2/B_1mill/69.onnx,TA,2,2,1377.0417914390564,690000,1e-05,20,0.1,15,False,10000,True,69
70,140,99,287,174,237,1,0,1,30,29.62,32.0,new,experiments/results/TA_2_2/B_1mill/70.onnx,TA,2,2,1396.8681497573853,700000,1e-05,20,0.1,15,False,10000,True,70
71,87,45,141,56,238,42,0,1,14,27.62,26.0,new,experiments/results/TA_2_2/B_1mill/71.onnx,TA,2,2,1416.2419228553772,710000,1e-05,20,0.1,15,False,10000,True,71
72,140,57,247,79,266,27,0,1,8,14.98,61.0,new,experiments/results/TA_2_2/B_1mill/72.onnx,TA,2,2,1436.1031847000122,720000,1e-05,20,0.1,15,False,10000,True,72
73,140,54,257,73,269,50,0,1,14,16.97,50.0,new,experiments/results/TA_2_2/B_1mill/73.onnx,TA,2,2,1456.207225561142,730000,1e-05,20,0.1,15,False,10000,True,73
74,140,101,287,177,270,1,0,1,30,29.14,31.0,new,experiments/results/TA_2_2/B_1mill/74.onnx,TA,2,2,1475.9757487773895,740000,1e-05,20,0.1,15,False,10000,True,74
75,87,45,141,56,236,42,0,1,14,27.62,33.0,new,experiments/results/TA_2_2/B_1mill/75.onnx,TA,2,2,1495.374382019043,750000,1e-05,20,0.1,15,False,10000,True,75
76,140,103,254,180,302,34,0,1,8,18.97,52.0,new,experiments/results/TA_2_2/B_1mill/76.onnx,TA,2,2,1515.309826850891,760000,1e-05,20,0.1,15,False,10000,True,76
77,140,50,250,65,352,42,0,1,12,15.98,79.0,new,experiments/results/TA_2_2/B_1mill/77.onnx,TA,2,2,1535.3086087703705,770000,1e-05,20,0.1,15,False,10000,True,77
78,140,99,262,173,301,89,0,1,12,19.98,36.0,new,experiments/results/TA_2_2/B_1mill/78.onnx,TA,2,2,1555.3603694438934,780000,1e-05,20,0.1,15,False,10000,True,78
79,140,101,284,177,345,97,0,1,32,16.02,48.0,new,experiments/results/TA_2_2/B_1mill/79.onnx,TA,2,2,1575.5463111400604,790000,1e-05,20,0.1,15,False,10000,True,79
80,140,99,285,174,288,88,0,1,24,16.97,38.0,new,experiments/results/TA_2_2/B_1mill/80.onnx,TA,2,2,1595.2388935089111,800000,1e-05,20,0.1,15,False,10000,True,80
81,140,57,245,79,337,58,0,1,12,17.95,66.0,new,experiments/results/TA_2_2/B_1mill/81.onnx,TA,2,2,1615.057681798935,810000,1e-05,20,0.1,15,False,10000,True,81
82,140,101,275,177,353,108,0,1,6,22.02,58.0,new,experiments/results/TA_2_2/B_1mill/82.onnx,TA,2,2,1635.2478280067444,820000,1e-05,20,0.1,15,False,10000,True,82
83,123,89,220,151,288,92,0,1,4,15.94,46.0,new,experiments/results/TA_2_2/B_1mill/83.onnx,TA,2,2,1655.5100347995758,830000,1e-05,20,0.1,15,False,10000,True,83
84,140,101,284,177,274,1,0,1,27,9.03,39.0,new,experiments/results/TA_2_2/B_1mill/84.onnx,TA,2,2,1675.2090275287628,840000,1e-05,20,0.1,15,False,10000,True,84
85,140,99,286,174,256,1,0,1,27,9.1,38.0,new,experiments/results/TA_2_2/B_1mill/85.onnx,TA,2,2,1694.7193899154663,850000,1e-05,20,0.1,15,False,10000,True,85
86,140,99,285,174,273,93,0,1,24,17.99,34.0,new,experiments/results/TA_2_2/B_1mill/86.onnx,TA,2,2,1714.2088737487793,860000,1e-05,20,0.1,15,False,10000,True,86
87,139,61,246,88,276,1,0,1,18,10.0,51.0,new,experiments/results/TA_2_2/B_1mill/87.onnx,TA,2,2,1733.7049481868744,870000,1e-05,20,0.1,15,False,10000,True,87
88,82,46,113,57,242,30,0,1,7,25.7,34.0,new,experiments/results/TA_2_2/B_1mill/88.onnx,TA,2,2,1753.6073956489563,880000,1e-05,20,0.1,15,False,10000,True,88
89,139,99,281,174,315,84,0,1,20,15.98,53.0,new,experiments/results/TA_2_2/B_1mill/89.onnx,TA,2,2,1773.764652967453,890000,1e-05,20,0.1,15,False,10000,True,89
90,140,99,285,174,315,1,0,1,23,29.62,44.0,new,experiments/results/TA_2_2/B_1mill/90.onnx,TA,2,2,1793.5512642860413,900000,1e-05,20,0.1,15,False,10000,True,90
91,138,99,250,168,275,95,0,1,6,18.95,45.0,new,experiments/results/TA_2_2/B_1mill/91.onnx,TA,2,2,1813.1232142448425,910000,1e-05,20,0.1,15,False,10000,True,91
92,137,72,275,113,363,80,0,1,21,20.96,77.0,new,experiments/results/TA_2_2/B_1mill/92.onnx,TA,2,2,1833.2759091854095,920000,1e-05,20,0.1,15,False,10000,True,92
93,139,58,271,81,351,82,0,1,17,18.0,56.0,new,experiments/results/TA_2_2/B_1mill/93.onnx,TA,2,2,1853.333572626114,930000,1e-05,20,0.1,15,False,10000,True,93
94,140,101,287,177,280,1,0,1,26,13.99,52.0,new,experiments/results/TA_2_2/B_1mill/94.onnx,TA,2,2,1873.0162959098816,940000,1e-05,20,0.1,15,False,10000,True,94
95,140,99,263,174,346,16,0,1,14,13.97,69.0,new,experiments/results/TA_2_2/B_1mill/95.onnx,TA,2,2,1892.7360508441925,950000,1e-05,20,0.1,15,False,10000,True,95
96,140,101,272,177,302,47,0,1,18,18.03,45.0,new,experiments/results/TA_2_2/B_1mill/96.onnx,TA,2,2,1912.5206532478333,960000,1e-05,20,0.1,15,False,10000,True,96
97,140,101,272,177,313,108,0,1,8,18.01,51.0,new,experiments/results/TA_2_2/B_1mill/97.onnx,TA,2,2,1932.5575001239777,970000,1e-05,20,0.1,15,False,10000,True,97
98,137,73,244,114,312,75,0,1,6,20.97,71.0,new,experiments/results/TA_2_2/B_1mill/98.onnx,TA,2,2,1953.0470988750458,980000,1e-05,20,0.1,15,False,10000,True,98
99,140,99,285,174,346,1,0,1,27,12.99,73.0,new,experiments/results/TA_2_2/B_1mill/99.onnx,TA,2,2,1973.2113728523254,990000,1e-05,20,0.1,15,False,10000,True,99
100,140,99,283,174,317,100,0,1,27,21.96,66.0,new,experiments/results/TA_2_2/B_1mill/100.onnx,TA,2,2,1993.4110074043274,1000000,1e-05,20,0.1,15,False,10000,True,100
