,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,199.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,182.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,181.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,195.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,195.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,167.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,187.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,1,15
15,52.0,27.0,68.0,35.0,252.0,9.0,0.0,1.0,1.0,15.47,51.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,1
16,51.0,25.0,62.0,29.0,223.0,7.0,0.0,1.0,3.0,15.47,43.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,2
17,63.0,31.0,77.0,39.0,221.0,10.0,0.0,1.0,4.0,16.48,36.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,3
18,77.0,34.0,92.0,43.0,240.0,11.0,0.0,1.0,5.0,16.48,52.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,4
19,89.0,37.0,104.0,47.0,240.0,12.0,0.0,1.0,4.0,16.48,54.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,5
20,126.0,40.0,147.0,51.0,278.0,17.0,0.0,1.0,5.0,17.44,80.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,6
21,140.0,43.0,162.0,55.0,273.0,18.0,0.0,1.0,5.0,17.92,79.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,7
22,154.0,46.0,173.0,59.0,255.0,14.0,0.0,1.0,6.0,17.92,62.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,8
23,184.0,49.0,209.0,63.0,292.0,20.0,0.0,1.0,6.0,18.48,92.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,9
24,209.0,52.0,235.0,67.0,297.0,21.0,0.0,1.0,6.0,18.96,104.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,10
25,226.0,55.0,249.0,71.0,329.0,17.0,0.0,1.0,7.0,18.96,117.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,11
26,262.0,58.0,291.0,75.0,348.0,23.0,0.0,1.0,7.0,19.92,155.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,12
27,293.0,61.0,323.0,79.0,318.0,24.0,0.0,1.0,7.0,20.48,113.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,13
28,460.0,49.0,491.0,53.0,406.0,19.0,1.0,1.0,9.0,24.48,177.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,14
29,467.0,51.0,488.0,55.0,402.0,11.0,1.0,1.0,9.0,23.44,162.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,2,15
30,92.0,34.0,110.0,42.0,236.0,4.0,0.0,1.0,0.0,16.96,75.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,1
31,208.0,43.0,255.0,57.0,309.0,8.0,2.0,1.0,0.0,19.44,109.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,2
32,256.0,40.0,307.0,48.0,337.0,5.0,2.0,1.0,0.0,19.92,140.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,3
33,332.0,43.0,390.0,51.0,375.0,5.0,2.0,1.0,0.0,21.44,163.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,4
34,372.0,46.0,439.0,54.0,362.0,6.0,2.0,1.0,0.0,22.48,159.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,5
35,474.0,49.0,561.0,57.0,448.0,6.0,2.0,1.0,0.0,24.96,220.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,6
36,585.0,52.0,692.0,60.0,559.0,6.0,2.0,1.0,0.0,27.45,355.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,7
37,709.0,55.0,844.0,63.0,537.0,7.0,2.0,1.0,0.0,17.84,335.0,True,new,experiments/results/DP_2_2/visits/23.onnx,DP,3,8
