,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,139,50,271,65,384,70,0,1,0,23.95,112.0,new,experiments/results/TA_2_2/ra_feature_2h/0.onnx,TA,2,2,72.94290089607239,50000,1e-05,20,0.1,14,True,0
1,139,97,280,170,387,98,0,1,0,24.94,92.0,new,experiments/results/TA_2_2/ra_feature_2h/1.onnx,TA,2,2,147.63872003555298,100000,1e-05,20,0.1,14,True,1
2,140,101,280,177,343,8,0,1,0,18.93,107.0,new,experiments/results/TA_2_2/ra_feature_2h/2.onnx,TA,2,2,223.04490637779236,150000,1e-05,20,0.1,14,True,2
3,65,45,88,56,235,19,0,1,0,24.18,29.0,new,experiments/results/TA_2_2/ra_feature_2h/3.onnx,TA,2,2,295.98038053512573,200000,1e-05,20,0.1,14,True,3
4,130,89,251,153,317,61,0,1,0,18.92,73.0,new,experiments/results/TA_2_2/ra_feature_2h/4.onnx,TA,2,2,367.4360008239746,250000,1e-05,20,0.1,14,True,4
5,144,101,342,177,348,114,0,1,69,21.96,54.0,new,experiments/results/TA_2_2/ra_feature_2h/5.onnx,TA,2,2,437.2132377624512,300000,1e-05,20,0.1,14,True,5
6,144,99,339,174,369,118,0,1,64,23.93,64.0,new,experiments/results/TA_2_2/ra_feature_2h/6.onnx,TA,2,2,508.8489763736725,350000,1e-05,20,0.1,14,True,6
7,144,99,332,174,326,1,0,1,55,22.93,85.0,new,experiments/results/TA_2_2/ra_feature_2h/7.onnx,TA,2,2,580.2133648395538,400000,1e-05,20,0.1,14,True,7
8,144,101,335,177,342,8,0,1,55,22.92,86.0,new,experiments/results/TA_2_2/ra_feature_2h/8.onnx,TA,2,2,649.7537605762482,450000,1e-05,20,0.1,14,True,8
9,144,99,285,174,383,83,0,1,4,24.98,77.0,new,experiments/results/TA_2_2/ra_feature_2h/9.onnx,TA,2,2,721.2090227603912,500000,1e-05,20,0.1,14,True,9
