,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,72.94290089607239,50000,1e-05,20,0.1,14,True,-114.62423,0
1,147.63872003555298,100000,1e-05,20,0.1,14,True,-152.55585,1
2,223.04490637779236,150000,1e-05,20,0.1,14,True,-148.38687,2
3,295.98038053512573,200000,1e-05,20,0.1,14,True,-179.27972,3
4,367.4360008239746,250000,1e-05,20,0.1,14,True,-176.51006,4
5,437.2132377624512,300000,1e-05,20,0.1,14,True,-174.65823,5
6,508.8489763736725,350000,1e-05,20,0.1,14,True,-166.47673,6
7,580.2133648395538,400000,1e-05,20,0.1,14,True,-179.97798,7
8,649.7537605762482,450000,1e-05,20,0.1,14,True,-167.43024,8
9,721.2090227603912,500000,1e-05,20,0.1,14,True,-185.24509,9
10,792.5425500869751,550000,1e-05,20,0.1,14,True,-163.47682,10
11,864.2905006408691,600000,1e-05,20,0.1,14,True,-186.08835,11
12,935.5262551307678,650000,1e-05,20,0.1,14,True,-179.85133,12
13,1005.1928944587708,700000,1e-05,20,0.1,14,True,-158.12796,13
14,1077.2606074810028,750000,1e-05,20,0.1,14,True,-172.85779,14
15,1147.4714741706848,800000,1e-05,20,0.1,14,True,-165.98692,15
16,1218.795283317566,850000,1e-05,20,0.1,14,True,-178.36517,16
17,1290.442447900772,900000,1e-05,20,0.1,14,True,-177.77817,17
18,1359.7641508579254,950000,1e-05,20,0.1,14,True,-186.13828,18
19,1432.0635395050049,1000000,1e-05,20,0.1,14,True,-163.46408,19
20,1502.665165901184,1050000,1e-05,20,0.1,14,True,-152.8575,20
21,1576.958778142929,1100000,1e-05,20,0.1,14,True,-149.51689,21
22,1646.503851890564,1150000,1e-05,20,0.1,14,True,-162.99298,22
23,1720.1985759735107,1200000,1e-05,20,0.1,14,True,-159.1318,23
24,1791.5562913417816,1250000,1e-05,20,0.1,14,True,-173.31248,24
25,1863.1393239498138,1300000,1e-05,20,0.1,14,True,-138.4102,25
26,1933.1091613769531,1350000,1e-05,20,0.1,14,True,-153.21185,26
27,2005.2232015132904,1400000,1e-05,20,0.1,14,True,-153.76717,27
28,2075.8977088928223,1450000,1e-05,20,0.1,14,True,-161.04324,28
29,2147.5342767238617,1500000,1e-05,20,0.1,14,True,-139.43001,29
30,2219.2361726760864,1550000,1e-05,20,0.1,14,True,-147.88454,30
31,2294.7092101573944,1600000,1e-05,20,0.1,14,True,-160.95409,31
32,2372.646906375885,1650000,1e-05,20,0.1,14,True,-133.82971,32
33,2444.4813742637634,1700000,1e-05,20,0.1,14,True,-142.70757,33
34,2517.836161375046,1750000,1e-05,20,0.1,14,True,-141.79582,34
35,2589.51749420166,1800000,1e-05,20,0.1,14,True,-139.13383,35
36,2663.2254033088684,1850000,1e-05,20,0.1,14,True,-148.43616,36
37,2738.173634290695,1900000,1e-05,20,0.1,14,True,-159.70343,37
38,2815.2100756168365,1950000,1e-05,20,0.1,14,True,-156.09927,38
39,2886.735763311386,2000000,1e-05,20,0.1,14,True,-129.94565,39
40,2958.3480265140533,2050000,1e-05,20,0.1,14,True,-164.65564,40
41,3030.4025654792786,2100000,1e-05,20,0.1,14,True,-145.63544,41
42,3102.2007009983063,2150000,1e-05,20,0.1,14,True,-147.76265,42
43,3174.5280561447144,2200000,1e-05,20,0.1,14,True,-144.76588,43
44,3249.835312128067,2250000,1e-05,20,0.1,14,True,-159.55664,44
45,3321.5117857456207,2300000,1e-05,20,0.1,14,True,-150.44897,45
46,3393.341936826706,2350000,1e-05,20,0.1,14,True,-153.04582,46
47,3466.494085073471,2400000,1e-05,20,0.1,14,True,-159.34998,47
48,3543.3923099040985,2450000,1e-05,20,0.1,14,True,-149.04158,48
49,3625.5948057174683,2500000,1e-05,20,0.1,14,True,-147.00008,49
50,3697.5270006656647,2550000,1e-05,20,0.1,14,True,-152.8205,50
51,3773.605653524399,2600000,1e-05,20,0.1,14,True,-159.6717,51
52,3849.540245294571,2650000,1e-05,20,0.1,14,True,-152.33186,52
53,3927.7437193393707,2700000,1e-05,20,0.1,14,True,-144.2542,53
54,4003.745491027832,2750000,1e-05,20,0.1,14,True,-152.12465,54
55,4078.0823452472687,2800000,1e-05,20,0.1,14,True,-162.41132,55
56,4151.928163051605,2850000,1e-05,20,0.1,14,True,-154.84067,56
57,4223.882598161697,2900000,1e-05,20,0.1,14,True,-155.2984,57
58,4300.243261814117,2950000,1e-05,20,0.1,14,True,-141.55362,58
59,4376.364413261414,3000000,1e-05,20,0.1,14,True,-144.01338,59
60,4450.312524795532,3050000,1e-05,20,0.1,14,True,-156.98119,60
61,4524.274721622467,3100000,1e-05,20,0.1,14,True,-156.54329,61
62,4598.48509645462,3150000,1e-05,20,0.1,14,True,-146.43349,62
63,4672.907203674316,3200000,1e-05,20,0.1,14,True,-154.83562,63
64,4747.4599022865295,3250000,1e-05,20,0.1,14,True,-154.17482,64
65,4821.797801971436,3300000,1e-05,20,0.1,14,True,-146.04454,65
66,4896.646409511566,3350000,1e-05,20,0.1,14,True,-156.3116,66
67,4971.290406703949,3400000,1e-05,20,0.1,14,True,-156.65839,67
68,5046.9917759895325,3450000,1e-05,20,0.1,14,True,-145.44772,68
69,5119.334637641907,3500000,1e-05,20,0.1,14,True,-142.7528,69
70,5191.755856990814,3550000,1e-05,20,0.1,14,True,-144.44395,70
71,5266.212396860123,3600000,1e-05,20,0.1,14,True,-155.39503,71
72,5341.797270298004,3650000,1e-05,20,0.1,14,True,-156.65985,72
73,5417.534633398056,3700000,1e-05,20,0.1,14,True,-149.74205,73
