,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,31.0,21.0,42.0,26.0,186.0,7.0,1.0,1.0,4.0,15.5,29.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,1,0
1,85.0,37.0,128.0,48.0,236.0,17.0,5.0,1.0,14.0,17.44,55.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,2,0
2,175.0,59.0,273.0,77.0,308.0,37.0,12.0,4.0,34.0,25.44,104.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,3,0
3,297.0,97.0,483.0,129.0,419.0,64.0,25.0,8.0,62.0,32.06,156.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,4,0
4,451.0,129.0,758.0,173.0,558.0,101.0,38.0,12.0,98.0,72.2,208.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,5,0
5,637.0,126.0,1122.0,169.0,830.0,191.0,52.0,3.0,142.0,146.24,284.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,6,0
6,855.0,144.0,1526.0,192.0,971.0,236.0,84.0,6.0,194.0,128.94,318.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,7,0
7,1105.0,201.0,1973.0,272.0,1386.0,305.0,98.0,19.0,254.0,114.17,453.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,8,0
8,1387.0,207.0,2527.0,279.0,1749.0,350.0,235.0,12.0,322.0,99.01,639.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,9,0
9,1701.0,276.0,3096.0,381.0,3424.0,409.0,398.0,28.0,398.0,82.36,631.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,10,0
10,2047.0,373.0,3746.0,521.0,3642.0,415.0,511.0,34.0,482.0,127.27,821.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,11,0
11,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,1,12,0
12,189.0,75.0,341.0,132.0,344.0,47.0,2.0,1.0,92.0,9.79,122.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,2,1,0
13,1155.0,221.0,2335.0,413.0,1324.0,206.0,20.0,9.0,777.0,51.71,518.0,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,2,2,0
14,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_4/0.onnx,CM,2,3,0
