,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,15.0,15.0,18.0,18.0,190.0,3.0,0.0,1.0,0.0,19.23,11.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,1,0
1,17.0,17.0,21.0,21.0,190.0,5.0,0.0,1.0,0.0,19.23,13.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,2,0
2,19.0,19.0,24.0,24.0,177.0,6.0,0.0,1.0,0.0,19.23,19.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,3,0
3,21.0,21.0,27.0,27.0,196.0,6.0,0.0,1.0,0.0,19.23,21.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,4,0
4,23.0,23.0,30.0,30.0,179.0,7.0,0.0,1.0,0.0,19.23,20.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,5,0
5,25.0,25.0,33.0,33.0,196.0,8.0,0.0,1.0,0.0,20.18,18.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,6,0
6,27.0,27.0,36.0,36.0,181.0,9.0,0.0,1.0,0.0,20.18,19.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,7,0
7,29.0,29.0,39.0,39.0,186.0,10.0,0.0,1.0,0.0,20.18,20.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,8,0
8,31.0,31.0,42.0,42.0,206.0,11.0,0.0,1.0,0.0,20.18,24.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,9,0
9,33.0,33.0,45.0,45.0,188.0,12.0,0.0,1.0,0.0,20.18,19.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,10,0
10,35.0,35.0,48.0,48.0,223.0,13.0,0.0,1.0,0.0,20.18,37.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,11,0
11,37.0,37.0,51.0,51.0,210.0,15.0,0.0,1.0,0.0,20.66,27.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,12,0
12,39.0,39.0,54.0,54.0,194.0,16.0,0.0,1.0,0.0,20.66,29.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,13,0
13,41.0,41.0,57.0,57.0,209.0,17.0,0.0,1.0,0.0,20.66,40.0,True,new,experiments/results/TA_2_2/multiple_1/0.onnx,TA,1,14,0
