,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
16,1083,275,2563,493,4323,764,0,1,36,119.82,2829.0,new,experiments/results/TA_2_2/T_1mill/16.onnx,TA,3,3,223.36316299438477,160000,1e-05,20,0.1,15,True,10000,True,16
17,1083,270,2490,482,4230,790,0,1,14,121.44,2754.0,new,experiments/results/TA_2_2/T_1mill/17.onnx,TA,3,3,237.5320680141449,170000,1e-05,20,0.1,15,True,10000,True,17
18,1083,269,2532,481,4402,769,0,1,14,177.65,3007.0,new,experiments/results/TA_2_2/T_1mill/18.onnx,TA,3,3,251.4604184627533,180000,1e-05,20,0.1,15,True,10000,True,18
19,1083,281,2544,505,4531,814,0,1,14,198.29,3061.0,new,experiments/results/TA_2_2/T_1mill/19.onnx,TA,3,3,265.48808693885803,190000,1e-05,20,0.1,15,True,10000,True,19
20,1075,286,2389,507,4442,849,0,1,14,141.5,2994.0,new,experiments/results/TA_2_2/T_1mill/20.onnx,TA,3,3,279.64996337890625,200000,1e-05,20,0.1,15,True,10000,True,20
21,1079,279,2456,493,4492,800,0,1,14,177.7,3059.0,new,experiments/results/TA_2_2/T_1mill/21.onnx,TA,3,3,293.8049075603485,210000,1e-05,20,0.1,15,True,10000,True,21
22,1083,276,2853,492,4978,1108,0,1,36,116.96,3057.0,new,experiments/results/TA_2_2/T_1mill/22.onnx,TA,3,3,307.9500594139099,220000,1e-05,20,0.1,15,True,10000,True,22
23,1051,304,2191,540,3915,767,0,1,6,102.17,2643.0,new,experiments/results/TA_2_2/T_1mill/23.onnx,TA,3,3,322.08711433410645,230000,1e-05,20,0.1,15,True,10000,True,23
24,1061,326,2237,595,3830,811,0,1,17,154.52,2501.0,new,experiments/results/TA_2_2/T_1mill/24.onnx,TA,3,3,336.24047803878784,240000,1e-05,20,0.1,15,True,10000,True,24
25,1083,318,2775,603,5178,1177,0,1,36,130.07,3218.0,new,experiments/results/TA_2_2/T_1mill/25.onnx,TA,3,3,350.3072328567505,250000,1e-05,20,0.1,15,True,10000,True,25
26,1083,353,3236,692,5801,1574,0,1,36,92.56,3030.0,new,experiments/results/TA_2_2/T_1mill/26.onnx,TA,3,3,364.68079710006714,260000,1e-05,20,0.1,15,True,10000,True,26
27,1061,275,2887,493,5076,1396,0,1,72,241.83,2685.0,new,experiments/results/TA_2_2/T_1mill/27.onnx,TA,3,3,379.048944234848,270000,1e-05,20,0.1,15,True,10000,True,27
28,1083,293,2833,549,5458,1217,0,1,118,209.2,3257.0,new,experiments/results/TA_2_2/T_1mill/28.onnx,TA,3,3,393.45230627059937,280000,1e-05,20,0.1,15,True,10000,True,28
29,1083,436,3084,975,5592,1506,0,1,49,148.21,3303.0,new,experiments/results/TA_2_2/T_1mill/29.onnx,TA,3,3,408.0173132419586,290000,1e-05,20,0.1,15,True,10000,True,29
30,1082,366,3012,768,5778,1352,0,1,63,141.38,3584.0,new,experiments/results/TA_2_2/T_1mill/30.onnx,TA,3,3,422.72349309921265,300000,1e-05,20,0.1,15,True,10000,True,30
31,1081,206,2820,347,5374,1312,0,1,43,151.82,3282.0,new,experiments/results/TA_2_2/T_1mill/31.onnx,TA,3,3,437.3445122241974,310000,1e-05,20,0.1,15,True,10000,True,31
32,1079,244,2861,455,3785,1370,0,1,63,122.7,1698.0,new,experiments/results/TA_2_2/T_1mill/32.onnx,TA,3,3,451.9482662677765,320000,1e-05,20,0.1,15,True,10000,True,32
33,380,148,859,225,1035,379,0,1,83,19.52,346.0,new,experiments/results/TA_2_2/T_1mill/33.onnx,TA,3,3,466.4122049808502,330000,1e-05,20,0.1,15,True,10000,True,33
34,1077,373,2938,762,4332,1562,0,1,51,130.83,1625.0,new,experiments/results/TA_2_2/T_1mill/34.onnx,TA,3,3,480.7372283935547,340000,1e-05,20,0.1,15,True,10000,True,34
35,1082,515,3193,1197,3918,1718,0,1,51,128.25,1461.0,new,experiments/results/TA_2_2/T_1mill/35.onnx,TA,3,3,494.9908638000488,350000,1e-05,20,0.1,15,True,10000,True,35
36,1075,529,3074,1223,3816,1483,0,1,134,95.1,1535.0,new,experiments/results/TA_2_2/T_1mill/36.onnx,TA,3,3,509.19100999832153,360000,1e-05,20,0.1,15,True,10000,True,36
37,1079,283,3217,522,4184,1704,0,1,36,184.21,1398.0,new,experiments/results/TA_2_2/T_1mill/37.onnx,TA,3,3,523.2304110527039,370000,1e-05,20,0.1,15,True,10000,True,37
38,1078,288,3052,537,4173,1594,0,1,60,72.96,1687.0,new,experiments/results/TA_2_2/T_1mill/38.onnx,TA,3,3,537.5459372997284,380000,1e-05,20,0.1,15,True,10000,True,38
39,682,320,1673,653,2163,769,0,1,44,127.65,763.0,new,experiments/results/TA_2_2/T_1mill/39.onnx,TA,3,3,551.5652556419373,390000,1e-05,20,0.1,15,True,10000,True,39
40,1032,446,3131,1022,4513,1689,0,1,51,86.25,1152.0,new,experiments/results/TA_2_2/T_1mill/40.onnx,TA,3,3,565.6226017475128,400000,1e-05,20,0.1,15,True,10000,True,40
41,1048,457,3176,1044,4289,1709,0,1,42,133.21,1015.0,new,experiments/results/TA_2_2/T_1mill/41.onnx,TA,3,3,579.5753147602081,410000,1e-05,20,0.1,15,True,10000,True,41
42,1050,514,3199,1196,3975,1714,0,1,103,163.96,871.0,new,experiments/results/TA_2_2/T_1mill/42.onnx,TA,3,3,593.5815165042877,420000,1e-05,20,0.1,15,True,10000,True,42
43,1056,514,3213,1195,4615,1722,0,1,77,258.83,994.0,new,experiments/results/TA_2_2/T_1mill/43.onnx,TA,3,3,607.5746781826019,430000,1e-05,20,0.1,15,True,10000,True,43
44,1060,525,3187,1227,3657,1699,0,1,53,27.82,1179.0,new,experiments/results/TA_2_2/T_1mill/44.onnx,TA,3,3,621.6921508312225,440000,1e-05,20,0.1,15,True,10000,True,44
45,1083,524,3281,1216,3701,1871,0,1,54,164.7,888.0,new,experiments/results/TA_2_2/T_1mill/45.onnx,TA,3,3,635.788843870163,450000,1e-05,20,0.1,15,True,10000,True,45
46,1041,526,3109,1220,3621,1719,0,1,151,84.08,785.0,new,experiments/results/TA_2_2/T_1mill/46.onnx,TA,3,3,649.8835134506226,460000,1e-05,20,0.1,15,True,10000,True,46
47,815,334,2215,684,2395,1225,0,1,63,50.97,569.0,new,experiments/results/TA_2_2/T_1mill/47.onnx,TA,3,3,664.0670781135559,470000,1e-05,20,0.1,15,True,10000,True,47
48,1083,527,3307,1220,3445,1962,0,1,69,88.33,665.0,new,experiments/results/TA_2_2/T_1mill/48.onnx,TA,3,3,678.2388212680817,480000,1e-05,20,0.1,15,True,10000,True,48
49,1083,527,3175,1222,3682,1836,0,1,81,155.23,961.0,new,experiments/results/TA_2_2/T_1mill/49.onnx,TA,3,3,692.5713963508606,490000,1e-05,20,0.1,15,True,10000,True,49
50,1034,502,3147,1170,4243,1791,0,1,25,188.34,1060.0,new,experiments/results/TA_2_2/T_1mill/50.onnx,TA,3,3,706.9137616157532,500000,1e-05,20,0.1,15,True,10000,True,50
51,1073,532,3103,1230,2909,1678,0,1,270,55.23,554.0,new,experiments/results/TA_2_2/T_1mill/51.onnx,TA,3,3,721.3119819164276,510000,1e-05,20,0.1,15,True,10000,True,51
52,1083,528,3206,1223,3643,1807,0,1,114,183.96,847.0,new,experiments/results/TA_2_2/T_1mill/52.onnx,TA,3,3,735.6823863983154,520000,1e-05,20,0.1,15,True,10000,True,52
53,1083,532,3246,1230,4190,1975,0,1,48,48.83,941.0,new,experiments/results/TA_2_2/T_1mill/53.onnx,TA,3,3,750.0927193164825,530000,1e-05,20,0.1,15,True,10000,True,53
54,1083,526,3213,1220,3155,1835,0,1,135,37.5,652.0,new,experiments/results/TA_2_2/T_1mill/54.onnx,TA,3,3,764.4014494419098,540000,1e-05,20,0.1,15,True,10000,True,54
55,1081,529,3184,1225,3315,1655,0,1,235,138.82,654.0,new,experiments/results/TA_2_2/T_1mill/55.onnx,TA,3,3,778.8990139961243,550000,1e-05,20,0.1,15,True,10000,True,55
56,1083,532,3165,1231,3805,1760,0,1,264,107.95,969.0,new,experiments/results/TA_2_2/T_1mill/56.onnx,TA,3,3,793.3657698631287,560000,1e-05,20,0.1,15,True,10000,True,56
57,1083,529,3309,1225,3296,1950,0,1,117,140.95,647.0,new,experiments/results/TA_2_2/T_1mill/57.onnx,TA,3,3,808.0613305568695,570000,1e-05,20,0.1,15,True,10000,True,57
58,1081,528,3149,1224,3414,1692,0,1,229,109.21,779.0,new,experiments/results/TA_2_2/T_1mill/58.onnx,TA,3,3,822.0257222652435,580000,1e-05,20,0.1,15,True,10000,True,58
59,1062,511,3194,1180,3821,1750,0,1,54,60.21,1031.0,new,experiments/results/TA_2_2/T_1mill/59.onnx,TA,3,3,835.1924901008606,590000,1e-05,20,0.1,15,True,10000,True,59
60,1083,520,3260,1209,3187,1745,0,1,180,45.37,604.0,new,experiments/results/TA_2_2/T_1mill/60.onnx,TA,3,3,848.3310220241547,600000,1e-05,20,0.1,15,True,10000,True,60
61,1083,528,3303,1223,3800,1944,0,1,134,22.83,846.0,new,experiments/results/TA_2_2/T_1mill/61.onnx,TA,3,3,861.4612722396851,610000,1e-05,20,0.1,15,True,10000,True,61
62,1083,520,3272,1209,3286,1892,0,1,120,120.1,721.0,new,experiments/results/TA_2_2/T_1mill/62.onnx,TA,3,3,874.5479283332825,620000,1e-05,20,0.1,15,True,10000,True,62
63,1083,527,3201,1222,3640,1897,0,1,56,146.24,813.0,new,experiments/results/TA_2_2/T_1mill/63.onnx,TA,3,3,887.6440708637238,630000,1e-05,20,0.1,15,True,10000,True,63
64,1083,529,3236,1225,3665,1865,0,1,184,58.23,894.0,new,experiments/results/TA_2_2/T_1mill/64.onnx,TA,3,3,900.8336870670319,640000,1e-05,20,0.1,15,True,10000,True,64
65,1083,530,3247,1226,3282,1852,0,1,144,174.09,712.0,new,experiments/results/TA_2_2/T_1mill/65.onnx,TA,3,3,914.0279219150543,650000,1e-05,20,0.1,15,True,10000,True,65
66,1068,512,3184,1191,4753,1782,0,1,41,166.53,1122.0,new,experiments/results/TA_2_2/T_1mill/66.onnx,TA,3,3,927.1893599033356,660000,1e-05,20,0.1,15,True,10000,True,66
67,1083,525,3229,1219,3488,1873,0,1,145,113.08,802.0,new,experiments/results/TA_2_2/T_1mill/67.onnx,TA,3,3,940.3721234798431,670000,1e-05,20,0.1,15,True,10000,True,67
68,1026,527,3042,1223,3631,971,0,1,32,21.1,1253.0,new,experiments/results/TA_2_2/T_1mill/68.onnx,TA,3,3,953.5495102405548,680000,1e-05,20,0.1,15,True,10000,True,68
69,960,386,2714,811,3667,1389,0,1,76,162.43,1001.0,new,experiments/results/TA_2_2/T_1mill/69.onnx,TA,3,3,966.7364072799683,690000,1e-05,20,0.1,15,True,10000,True,69
70,1083,529,3278,1225,3707,1929,0,1,120,43.35,780.0,new,experiments/results/TA_2_2/T_1mill/70.onnx,TA,3,3,980.1424627304077,700000,1e-05,20,0.1,15,True,10000,True,70
71,1037,453,3148,1033,3784,1639,0,1,43,21.35,1033.0,new,experiments/results/TA_2_2/T_1mill/71.onnx,TA,3,3,993.4859941005707,710000,1e-05,20,0.1,15,True,10000,True,71
72,1083,527,3282,1222,3545,1836,0,1,138,103.83,758.0,new,experiments/results/TA_2_2/T_1mill/72.onnx,TA,3,3,1006.8325157165527,720000,1e-05,20,0.1,15,True,10000,True,72
73,1083,529,3255,1225,3632,1914,0,1,81,142.95,827.0,new,experiments/results/TA_2_2/T_1mill/73.onnx,TA,3,3,1020.1081607341766,730000,1e-05,20,0.1,15,True,10000,True,73
74,1071,507,3064,1173,3627,1664,0,1,160,18.1,693.0,new,experiments/results/TA_2_2/T_1mill/74.onnx,TA,3,3,1033.4046711921692,740000,1e-05,20,0.1,15,True,10000,True,74
75,1034,450,3135,1028,3681,1503,0,1,33,140.82,1217.0,new,experiments/results/TA_2_2/T_1mill/75.onnx,TA,3,3,1046.6767930984497,750000,1e-05,20,0.1,15,True,10000,True,75
76,1083,528,3263,1223,3439,1693,0,1,140,187.7,813.0,new,experiments/results/TA_2_2/T_1mill/76.onnx,TA,3,3,1059.9730100631714,760000,1e-05,20,0.1,15,True,10000,True,76
77,1083,526,3302,1218,3515,2002,0,1,128,176.33,810.0,new,experiments/results/TA_2_2/T_1mill/77.onnx,TA,3,3,1073.281308889389,770000,1e-05,20,0.1,15,True,10000,True,77
78,1083,524,3158,1215,3785,1774,0,1,250,184.32,973.0,new,experiments/results/TA_2_2/T_1mill/78.onnx,TA,3,3,1086.5903725624084,780000,1e-05,20,0.1,15,True,10000,True,78
79,1069,508,3203,1185,3885,1937,0,1,54,89.35,1050.0,new,experiments/results/TA_2_2/T_1mill/79.onnx,TA,3,3,1099.8606388568878,790000,1e-05,20,0.1,15,True,10000,True,79
80,1083,532,3238,1230,3503,1788,0,1,47,69.7,729.0,new,experiments/results/TA_2_2/T_1mill/80.onnx,TA,3,3,1113.0190930366516,800000,1e-05,20,0.1,15,True,10000,True,80
81,1083,526,3228,1220,2992,1695,0,1,256,125.09,471.0,new,experiments/results/TA_2_2/T_1mill/81.onnx,TA,3,3,1126.2374999523163,810000,1e-05,20,0.1,15,True,10000,True,81
82,1075,527,3118,1222,3341,1790,0,1,164,115.7,775.0,new,experiments/results/TA_2_2/T_1mill/82.onnx,TA,3,3,1139.4704596996307,820000,1e-05,20,0.1,15,True,10000,True,82
83,1083,526,3272,1218,3484,1892,0,1,157,183.32,733.0,new,experiments/results/TA_2_2/T_1mill/83.onnx,TA,3,3,1152.6949009895325,830000,1e-05,20,0.1,15,True,10000,True,83
84,1083,522,3312,1212,3770,2062,0,1,63,63.7,679.0,new,experiments/results/TA_2_2/T_1mill/84.onnx,TA,3,3,1165.8960943222046,840000,1e-05,20,0.1,15,True,10000,True,84
85,1065,509,3193,1185,3607,1739,0,1,74,24.47,909.0,new,experiments/results/TA_2_2/T_1mill/85.onnx,TA,3,3,1179.1110451221466,850000,1e-05,20,0.1,15,True,10000,True,85
86,1083,522,3288,1212,3436,1944,0,1,135,92.83,648.0,new,experiments/results/TA_2_2/T_1mill/86.onnx,TA,3,3,1192.247142314911,860000,1e-05,20,0.1,15,True,10000,True,86
87,1083,526,3282,1220,3820,1844,0,1,173,193.97,849.0,new,experiments/results/TA_2_2/T_1mill/87.onnx,TA,3,3,1205.4762122631073,870000,1e-05,20,0.1,15,True,10000,True,87
88,1074,531,3155,1229,3100,1599,0,1,246,131.95,577.0,new,experiments/results/TA_2_2/T_1mill/88.onnx,TA,3,3,1218.7697987556458,880000,1e-05,20,0.1,15,True,10000,True,88
89,1083,522,3232,1212,3169,1838,0,1,226,89.82,529.0,new,experiments/results/TA_2_2/T_1mill/89.onnx,TA,3,3,1232.009562253952,890000,1e-05,20,0.1,15,True,10000,True,89
90,1066,528,3185,1224,4515,1851,0,1,62,179.96,1202.0,new,experiments/results/TA_2_2/T_1mill/90.onnx,TA,3,3,1245.170196056366,900000,1e-05,20,0.1,15,True,10000,True,90
91,1038,461,3146,1056,3520,1734,0,1,25,70.08,913.0,new,experiments/results/TA_2_2/T_1mill/91.onnx,TA,3,3,1258.5104529857635,910000,1e-05,20,0.1,15,True,10000,True,91
92,1081,528,3254,1220,1879,2,0,1,54,111.16,1252.0,new,experiments/results/TA_2_2/T_1mill/92.onnx,TA,3,3,1271.8319613933563,920000,1e-05,20,0.1,15,True,10000,True,92
93,1080,522,3183,1212,3443,1783,0,1,244,134.2,810.0,new,experiments/results/TA_2_2/T_1mill/93.onnx,TA,3,3,1285.213276386261,930000,1e-05,20,0.1,15,True,10000,True,93
94,1083,532,3178,1231,3889,1854,0,1,61,28.84,924.0,new,experiments/results/TA_2_2/T_1mill/94.onnx,TA,3,3,1298.369372844696,940000,1e-05,20,0.1,15,True,10000,True,94
95,1083,532,3296,1230,2083,2,0,1,94,60.49,1408.0,new,experiments/results/TA_2_2/T_1mill/95.onnx,TA,3,3,1311.6531291007996,950000,1e-05,20,0.1,15,True,10000,True,95
96,1079,527,3042,1222,3652,1711,0,1,158,111.1,996.0,new,experiments/results/TA_2_2/T_1mill/96.onnx,TA,3,3,1324.903090953827,960000,1e-05,20,0.1,15,True,10000,True,96
97,453,158,1177,245,1465,602,0,1,119,124.55,533.0,new,experiments/results/TA_2_2/T_1mill/97.onnx,TA,3,3,1338.1651322841644,970000,1e-05,20,0.1,15,True,10000,True,97
98,1080,526,3110,1218,3684,1941,0,1,53,45.37,752.0,new,experiments/results/TA_2_2/T_1mill/98.onnx,TA,3,3,1351.3132531642914,980000,1e-05,20,0.1,15,True,10000,True,98
99,1083,528,3153,1224,3911,1705,0,1,295,14.6,1007.0,new,experiments/results/TA_2_2/T_1mill/99.onnx,TA,3,3,1364.607493877411,990000,1e-05,20,0.1,15,True,10000,True,99
100,1034,450,3127,1028,4428,1632,0,1,133,143.96,1119.0,new,experiments/results/TA_2_2/T_1mill/100.onnx,TA,3,3,1377.8633737564087,1000000,1e-05,20,0.1,15,True,10000,True,100
