,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,16,0,15,0,202,0,0,0,1,0.0,15.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//1.onnx,DP,1,13,0.07425742574257425,1
1,283,47,352,51,357,4,0,1,36,26.66,139.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//1.onnx,DP,2,13,0.9859943977591037,1
2,1154,70,1610,78,1099,25,4,1,4,141.63,745.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//1.onnx,DP,3,13,1.464968152866242,1
3,3358,0,5001,0,4783,0,0,0,0,0.0,4267.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//1.onnx,DP,4,13,1.04557808906544,1
4,16,0,15,0,204,0,0,0,1,0.0,19.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//2.onnx,DP,1,13,0.07352941176470588,2
5,284,47,356,51,355,4,0,1,36,26.66,138.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//2.onnx,DP,2,13,1.0028169014084507,2
6,3151,0,5001,0,2906,43,5,0,15,0.0,2250.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//2.onnx,DP,3,13,1.7209222298692362,2
7,16,0,15,0,203,0,0,0,1,0.0,15.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//3.onnx,DP,1,13,0.07389162561576355,3
8,220,47,288,51,353,4,0,1,29,25.62,116.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//3.onnx,DP,2,13,0.8158640226628895,3
9,1115,70,1427,78,862,6,1,1,23,71.58,577.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_13_over_boolean//3.onnx,DP,3,13,1.6554524361948957,3
