,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,197.0,4.0,0.0,1.0,2.0,19.23,25.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,208.0,4.0,0.0,1.0,2.0,19.7,30.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,226.0,5.0,0.0,1.0,2.0,19.7,31.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,211.0,6.0,0.0,1.0,2.0,20.69,40.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,246.0,7.0,0.0,1.0,2.0,21.17,63.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,242.0,8.0,0.0,1.0,2.0,21.14,47.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,245.0,8.0,0.0,1.0,2.0,21.65,52.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,243.0,9.0,0.0,1.0,2.0,22.18,47.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,234.0,8.0,0.0,1.0,2.0,22.18,60.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,242.0,8.0,0.0,1.0,2.0,22.66,49.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,249.0,11.0,0.0,1.0,2.0,23.14,59.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,263.0,9.0,0.0,1.0,2.0,23.62,63.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,237.0,10.0,0.0,1.0,2.0,23.7,55.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,268.0,9.0,0.0,1.0,2.0,24.18,66.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,257.0,11.0,0.0,1.0,2.0,24.66,71.0,new,experiments/results/TA_2_2/5mill_JE/0.onnx,TA,1,15,0
