,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,3.584007501602173,0,1e-05,40,0.1,31,True,10000,True,10000,True,True,0.17119941,0
1,144.31016159057617,50000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-4.1556454,1
2,288.3626673221588,100000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-8.774098,2
3,423.6350767612457,150000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-13.300383,3
4,562.3516628742218,200000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-17.471516,4
5,698.3317983150482,250000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-21.556671,5
6,825.7481458187103,300000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-25.716885,6
7,951.5215158462524,350000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-28.886461,7
8,1078.306809425354,400000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-31.832108,8
9,1202.1592943668365,450000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-34.079636,9
10,1327.5803883075714,500000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-37.223476,10
11,1452.483237028122,550000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-40.240788,11
12,1577.6276292800903,600000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-41.7991,12
13,1702.3520481586456,650000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-46.11197,13
14,1826.4132597446442,700000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-47.10441,14
15,1951.7729094028473,750000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-50.200596,15
16,2077.169073343277,800000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-51.097633,16
17,2201.973016023636,850000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-52.943604,17
18,2327.077556848526,900000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-54.62361,18
19,2452.342117547989,950000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-56.37393,19
20,2577.93714094162,1000000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-58.08831,20
21,2703.946098804474,1050000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-58.790863,21
22,2831.6282193660736,1100000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-61.690327,22
23,2958.783358335495,1150000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-63.078114,23
24,3086.7100443840027,1200000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-64.20886,24
25,3214.2001798152924,1250000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-65.32098,25
26,3340.184534072876,1300000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-65.897575,26
27,3465.7485299110413,1350000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-66.92284,27
28,3593.412970304489,1400000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-67.31298,28
29,3721.6451783180237,1450000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-67.57,29
30,3849.858644723892,1500000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-67.32792,30
31,3977.592560529709,1550000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-68.1592,31
32,4107.106446027756,1600000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-68.86762,32
33,4233.619304180145,1650000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-69.36104,33
34,4361.3952050209045,1700000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-69.60978,34
35,4491.685544729233,1750000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-71.13834,35
36,4619.948090791702,1800000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.38065,36
37,4748.78081536293,1850000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.01151,37
38,4878.865404367447,1900000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.07176,38
39,5006.915576457977,1950000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.48859,39
40,5133.271186828613,2000000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-73.42908,40
41,5262.687964439392,2050000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-73.042206,41
42,5395.237058162689,2100000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-76.65321,42
43,5521.210998773575,2150000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.20487,43
44,5646.631920099258,2200000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.34341,44
45,5776.6256313323975,2250000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.78097,45
46,5903.3455929756165,2300000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-74.32188,46
47,6028.808538198471,2350000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-75.61229,47
48,6154.843490600586,2400000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-72.96021,48
49,6282.441544055939,2450000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-74.639206,49
50,6410.135298967361,2500000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-74.10442,50
51,6536.954252958298,2550000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-73.09713,51
52,6663.23822760582,2600000,1e-05,40,0.1,31,True,10000,True,10000,True,True,-71.59239,52
