,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,4,0,3,0,198,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//0.onnx,DP,1,1,0.015151515151515152,0
1,128,110,233,193,323,59,2,1,15,13.08,90.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//0.onnx,DP,2,1,0.7213622291021672,0
2,1203,422,3068,1012,2906,1255,5,1,57,23.91,814.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//0.onnx,DP,3,1,1.0557467309015829,0
3,2407,0,5001,0,4097,467,13,0,17,0.0,2725.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//0.onnx,DP,4,1,1.2206492555528436,0
4,4,0,3,0,185,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//1.onnx,DP,1,1,0.016216216216216217,1
5,128,110,235,193,307,35,5,1,22,27.62,97.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//1.onnx,DP,2,1,0.7654723127035831,1
6,1202,464,3037,1123,2666,1269,4,1,124,169.63,667.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//1.onnx,DP,3,1,1.1391597899474868,1
7,2233,0,5001,0,3555,629,23,0,353,0.0,1737.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//1.onnx,DP,4,1,1.4067510548523208,1
8,4,0,3,0,179,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//2.onnx,DP,1,1,0.01675977653631285,2
9,128,110,235,193,317,38,3,1,22,27.62,104.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//2.onnx,DP,2,1,0.7413249211356467,2
10,1203,541,3036,1301,2643,1281,4,1,127,56.05,674.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//2.onnx,DP,3,1,1.148694665153235,2
11,2337,0,5001,0,4778,1336,11,0,325,0.0,1901.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//2.onnx,DP,4,1,1.0466722478024277,2
12,4,0,3,0,179,0,0,0,1,0.0,8.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_1_over_boolean//3.onnx,DP,1,1,0.01675977653631285,3
