,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,4,0,3,0,222,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/testSampleName/0.onnx,DP,1,1,0.013513513513513514,0
1,5,0,4,0,204,0,0,0,1,0.0,19.0,false,False,new,experiments/results/DP_2_2/testSampleName/0.onnx,DP,1,2,0.0196078431372549,0
2,81,0,101,0,356,0,0,0,6,0.0,123.0,true,False,new,experiments/results/DP_2_2/testSampleName/0.onnx,DP,2,1,0.28370786516853935,0
3,4,0,3,0,200,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/testSampleName/1.onnx,DP,1,1,0.015,1
4,5,0,4,0,268,0,0,0,1,0.0,41.0,false,False,new,experiments/results/DP_2_2/testSampleName/1.onnx,DP,1,2,0.014925373134328358,1
5,80,0,101,0,362,0,0,0,6,0.0,134.0,true,False,new,experiments/results/DP_2_2/testSampleName/1.onnx,DP,2,1,0.27900552486187846,1
6,4,0,3,0,216,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testSampleName/2.onnx,DP,1,1,0.013888888888888888,2
7,5,0,4,0,243,0,0,0,1,0.0,17.0,false,False,new,experiments/results/DP_2_2/testSampleName/2.onnx,DP,1,2,0.01646090534979424,2
8,80,0,101,0,328,0,0,0,6,0.0,133.0,true,False,new,experiments/results/DP_2_2/testSampleName/2.onnx,DP,2,1,0.3079268292682927,2
9,4,0,3,0,190,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/testSampleName/3.onnx,DP,1,1,0.015789473684210527,3
10,5,0,4,0,207,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/testSampleName/3.onnx,DP,1,2,0.01932367149758454,3
11,79,0,101,0,369,0,0,0,6,0.0,165.0,true,False,new,experiments/results/DP_2_2/testSampleName/3.onnx,DP,2,1,0.27371273712737126,3
12,4,0,3,0,197,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/testSampleName/4.onnx,DP,1,1,0.015228426395939087,4
13,5,0,4,0,193,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/testSampleName/4.onnx,DP,1,2,0.02072538860103627,4
14,79,0,101,0,289,0,0,0,6,0.0,103.0,true,False,new,experiments/results/DP_2_2/testSampleName/4.onnx,DP,2,1,0.3494809688581315,4
15,4,0,3,0,184,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testSampleName/5.onnx,DP,1,1,0.016304347826086956,5
16,5,0,4,0,193,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testSampleName/5.onnx,DP,1,2,0.02072538860103627,5
17,79,0,101,0,298,0,0,0,6,0.0,105.0,true,False,new,experiments/results/DP_2_2/testSampleName/5.onnx,DP,2,1,0.3389261744966443,5
18,4,0,3,0,252,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/testSampleName/6.onnx,DP,1,1,0.011904761904761904,6
19,5,0,4,0,189,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/testSampleName/6.onnx,DP,1,2,0.021164021164021163,6
20,79,0,101,0,302,0,0,0,6,0.0,107.0,true,False,new,experiments/results/DP_2_2/testSampleName/6.onnx,DP,2,1,0.3344370860927152,6
21,4,0,3,0,193,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/testSampleName/7.onnx,DP,1,1,0.015544041450777202,7
22,5,0,4,0,191,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testSampleName/7.onnx,DP,1,2,0.020942408376963352,7
23,79,0,101,0,292,0,0,0,6,0.0,66.0,true,False,new,experiments/results/DP_2_2/testSampleName/7.onnx,DP,2,1,0.3458904109589041,7
24,4,0,3,0,183,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/testSampleName/8.onnx,DP,1,1,0.01639344262295082,8
25,5,0,4,0,199,0,0,0,1,0.0,16.0,false,False,new,experiments/results/DP_2_2/testSampleName/8.onnx,DP,1,2,0.020100502512562814,8
26,79,0,101,0,298,0,0,0,6,0.0,84.0,true,False,new,experiments/results/DP_2_2/testSampleName/8.onnx,DP,2,1,0.3389261744966443,8
27,4,0,3,0,180,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/testSampleName/9.onnx,DP,1,1,0.016666666666666666,9
28,5,0,4,0,221,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testSampleName/9.onnx,DP,1,2,0.01809954751131222,9
29,79,0,101,0,265,0,0,0,6,0.0,77.0,true,False,new,experiments/results/DP_2_2/testSampleName/9.onnx,DP,2,1,0.38113207547169814,9
30,4,0,3,0,213,0,0,0,1,0.0,17.0,false,False,new,experiments/results/DP_2_2/testSampleName/10.onnx,DP,1,1,0.014084507042253521,10
31,5,0,4,0,200,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testSampleName/10.onnx,DP,1,2,0.02,10
32,79,0,101,0,330,0,0,0,6,0.0,134.0,true,False,new,experiments/results/DP_2_2/testSampleName/10.onnx,DP,2,1,0.30606060606060603,10
33,4,0,3,0,195,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/testSampleName/11.onnx,DP,1,1,0.015384615384615385,11
34,5,0,4,0,204,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/testSampleName/11.onnx,DP,1,2,0.0196078431372549,11
35,79,0,101,0,277,0,0,0,6,0.0,95.0,true,False,new,experiments/results/DP_2_2/testSampleName/11.onnx,DP,2,1,0.36462093862815886,11
