,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,146.0,2.0,0.0,1.0,0.0,12.51,12.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,167.0,2.0,0.0,1.0,0.0,12.51,16.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,129.0,2.0,0.0,1.0,0.0,13.5,13.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,163.0,2.0,0.0,1.0,0.0,14.0,16.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,153.0,2.0,0.0,1.0,0.0,14.48,13.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,160.0,2.0,0.0,1.0,0.0,15.02,17.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,165.0,2.0,0.0,1.0,0.0,15.5,17.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,153.0,2.0,0.0,1.0,0.0,15.53,17.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,142.0,2.0,0.0,1.0,0.0,15.53,22.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,163.0,2.0,0.0,1.0,0.0,16.0,21.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,159.0,2.0,0.0,1.0,0.0,16.0,22.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,161.0,2.0,0.0,1.0,0.0,15.5,21.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,172.0,2.0,0.0,1.0,0.0,15.98,34.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,144.0,2.0,0.0,1.0,0.0,15.5,23.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,14,0
14,20.0,6.0,36.0,8.0,148.0,2.0,0.0,1.0,0.0,15.5,25.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,1,15,0
15,14.0,0.0,14.0,0.0,150.0,0.0,0.0,0.0,1.0,0.0,16.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,1,0
16,31.0,27.0,57.0,45.0,185.0,6.0,0.0,1.0,0.0,15.5,44.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,2,0
17,43.0,27.0,89.0,45.0,204.0,6.0,0.0,1.0,0.0,16.48,59.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,3,0
18,57.0,27.0,129.0,45.0,223.0,6.0,0.0,1.0,0.0,17.44,74.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,4,0
19,73.0,31.0,177.0,51.0,231.0,6.0,0.0,1.0,0.0,18.48,69.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,5,0
20,91.0,27.0,233.0,45.0,246.0,6.0,0.0,1.0,0.0,19.92,91.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,6,0
21,111.0,37.0,297.0,60.0,271.0,6.0,0.0,1.0,0.0,20.96,116.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,7,0
22,133.0,35.0,369.0,57.0,288.0,6.0,0.0,1.0,0.0,22.96,114.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,8,0
23,157.0,33.0,449.0,54.0,318.0,6.0,0.0,1.0,0.0,24.96,134.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,9,0
24,183.0,47.0,537.0,75.0,357.0,6.0,0.0,1.0,0.0,26.96,179.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,10,0
25,211.0,55.0,633.0,87.0,363.0,6.0,0.0,1.0,0.0,16.22,180.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,11,0
26,241.0,31.0,737.0,51.0,359.0,6.0,0.0,1.0,0.0,19.35,184.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,12,0
27,273.0,47.0,849.0,75.0,400.0,6.0,0.0,1.0,0.0,24.38,200.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,13,0
28,307.0,27.0,969.0,45.0,408.0,6.0,0.0,1.0,0.0,27.46,225.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,14,0
29,343.0,43.0,1097.0,69.0,424.0,6.0,0.0,1.0,0.0,30.55,240.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,2,15,0
30,36.0,0.0,52.0,0.0,196.0,0.0,0.0,0.0,1.0,0.0,58.0,True,new,experiments/results/AT_2_2/3stepQ/0.onnx,AT,3,1,0
