,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,144,14,281,18,236,14,0,1,66,10.59,59.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/0.onnx,TL,2,2,0.010363578796386719,0,1e-05,20,0.1,15,True,0
1,215,27,438,40,328,66,0,1,96,32.61,104.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/1.onnx,TL,2,2,67.47710800170898,50000,1e-05,20,0.1,15,True,1
2,41,17,55,20,190,13,0,1,7,18.18,20.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/2.onnx,TL,2,2,131.1015145778656,100000,1e-05,20,0.1,15,True,2
3,9,9,10,10,141,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/3.onnx,TL,2,2,193.32940673828125,150000,1e-05,20,0.1,15,True,3
4,9,9,10,10,146,2,0,1,0,16.18,5.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/4.onnx,TL,2,2,256.01744389533997,200000,1e-05,20,0.1,15,True,4
5,9,9,10,10,158,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/5.onnx,TL,2,2,318.7312126159668,250000,1e-05,20,0.1,15,True,5
6,63,14,90,18,202,5,0,1,7,19.62,35.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/6.onnx,TL,2,2,383.0498523712158,300000,1e-05,20,0.1,15,True,6
7,9,9,10,10,125,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/7.onnx,TL,2,2,446.3501179218292,350000,1e-05,20,0.1,15,True,7
8,64,19,75,24,191,2,0,4,6,19.7,29.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/8.onnx,TL,2,2,510.1281542778015,400000,1e-05,20,0.1,15,True,8
9,136,17,190,22,249,17,0,1,36,29.62,52.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/9.onnx,TL,2,2,573.7575495243073,450000,1e-05,20,0.1,15,True,9
10,175,26,263,37,325,39,0,4,36,19.57,93.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/10.onnx,TL,2,2,637.9301645755768,500000,1e-05,20,0.1,15,True,10
11,9,9,10,10,126,2,0,1,0,16.18,5.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/11.onnx,TL,2,2,701.9761507511139,550000,1e-05,20,0.1,15,True,11
12,12,9,13,10,157,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/12.onnx,TL,2,2,765.6006257534027,600000,1e-05,20,0.1,15,True,12
13,31,9,41,10,146,6,0,1,2,17.14,22.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/13.onnx,TL,2,2,829.5722503662109,650000,1e-05,20,0.1,15,True,13
14,19,9,26,10,142,5,0,1,2,16.66,12.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/14.onnx,TL,2,2,893.7416379451752,700000,1e-05,20,0.1,15,True,14
15,22,9,30,10,170,7,0,1,0,16.66,9.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/15.onnx,TL,2,2,956.7906816005707,750000,1e-05,20,0.1,15,True,15
16,53,19,72,27,163,5,0,14,2,19.14,24.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/16.onnx,TL,2,2,1019.4386894702911,800000,1e-05,20,0.1,15,True,16
17,28,9,41,10,166,9,0,1,2,17.14,12.0,new,experiments/results/TL_2_2/ra_feature2opt_2h/17.onnx,TL,2,2,1081.6425087451935,850000,1e-05,20,0.1,15,True,17
