,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
20,147.0,54.0,181.0,72.0,237.0,18.0,0.0,1.0,3.0,19.44,91.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,6,
21,175.0,59.0,249.0,79.0,270.0,20.0,0.0,1.0,2.0,21.44,116.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,7,
22,234.0,64.0,315.0,86.0,315.0,21.0,0.0,1.0,3.0,22.96,161.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,8,
23,276.0,69.0,385.0,93.0,308.0,21.0,0.0,1.0,4.0,25.44,143.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,9,
24,321.0,74.0,439.0,100.0,316.0,24.0,0.0,1.0,6.0,8.03,155.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,10,
25,374.0,79.0,529.0,107.0,378.0,25.0,0.0,1.0,5.0,19.12,209.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,11,
26,417.0,84.0,576.0,114.0,352.0,39.0,0.0,1.0,7.0,22.18,166.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,12,
27,478.0,89.0,699.0,121.0,388.0,30.0,0.0,1.0,5.0,28.3,205.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,13,
28,536.0,94.0,738.0,128.0,403.0,43.0,0.0,1.0,8.0,30.46,205.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,14,
29,571.0,99.0,858.0,135.0,498.0,45.0,0.0,1.0,6.0,39.52,298.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,2,15,
30,238.0,110.0,455.0,200.0,434.0,128.0,1.0,1.0,3.0,38.78,213.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,1,
31,196.0,64.0,335.0,95.0,350.0,111.0,0.0,1.0,3.0,19.77,167.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,2,
32,326.0,72.0,523.0,106.0,406.0,90.0,0.0,21.0,3.0,26.92,204.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,3,
33,418.0,83.0,650.0,120.0,494.0,103.0,0.0,8.0,3.0,36.11,272.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,4,
34,431.0,63.0,685.0,90.0,476.0,113.0,0.0,9.0,3.0,44.16,252.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,5,
35,586.0,95.0,845.0,134.0,532.0,190.0,0.0,1.0,3.0,69.4,283.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,6,
36,522.0,138.0,838.0,218.0,634.0,139.0,0.0,11.0,3.0,74.33,362.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,7,
37,590.0,147.0,965.0,251.0,671.0,155.0,0.0,40.0,4.0,88.43,354.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,8,
38,708.0,220.0,1156.0,374.0,726.0,165.0,0.0,56.0,6.0,122.45,414.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,9,
39,813.0,150.0,1299.0,235.0,835.0,106.0,0.0,10.0,7.0,143.47,483.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,10,
40,1660.0,215.0,2277.0,352.0,1316.0,169.0,0.0,167.0,2.0,99.97,1008.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,11,
41,1032.0,115.0,1786.0,152.0,1074.0,162.0,0.0,75.0,1.0,69.52,707.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,12,
42,2021.0,98.0,3687.0,120.0,1593.0,93.0,8.0,419.0,1.0,143.15,1098.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,13,
43,2219.0,103.0,3969.0,126.0,1761.0,88.0,9.0,397.0,1.0,52.18,1291.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,14,
44,3174.0,154.0,3778.0,223.0,2350.0,211.0,1.0,111.0,1.0,56.73,2000.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,3,15,
45,516.0,245.0,1107.0,519.0,771.0,218.0,1.0,19.0,2.0,139.17,388.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,1,
46,825.0,83.0,1554.0,115.0,942.0,332.0,16.0,1.0,1.0,54.93,505.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,2,
47,651.0,132.0,1200.0,249.0,774.0,74.0,4.0,46.0,1.0,91.3,498.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,3,
48,911.0,156.0,1662.0,285.0,968.0,83.0,10.0,84.0,1.0,23.19,607.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,4,
49,1065.0,187.0,1932.0,339.0,1048.0,89.0,13.0,96.0,1.0,80.53,660.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,5,
50,898.0,141.0,1782.0,244.0,1163.0,160.0,0.0,75.0,1.0,91.18,754.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,6,
51,1577.0,204.0,3096.0,384.0,1521.0,165.0,2.0,309.0,1.0,85.97,1068.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,7,
52,1329.0,215.0,2770.0,405.0,1778.0,457.0,0.0,172.0,1.0,42.34,1037.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,8,
53,4128.0,318.0,5743.0,671.0,2720.0,445.0,32.0,299.0,1.0,87.64,2014.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,9,
54,2633.0,326.0,4364.0,651.0,2768.0,686.0,17.0,1.0,2.0,65.5,1614.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,10,
55,2873.0,216.0,4790.0,386.0,3317.0,753.0,17.0,1.0,2.0,78.16,1898.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,11,
56,1970.0,488.0,4388.0,1104.0,4055.0,1101.0,0.0,1.0,1.0,158.25,1830.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,12,
57,4225.0,345.0,7178.0,611.0,7394.0,1168.0,23.0,1.0,1.0,275.55,4083.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,13,
58,3494.0,101.0,6914.0,121.0,8927.0,1404.0,12.0,119.0,1.0,145.19,3552.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,14,
59,4828.0,619.0,9993.0,1265.0,15323.0,1337.0,12.0,1.0,1.0,73.3,6549.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,4,15,
60,904.0,126.0,1704.0,215.0,1042.0,160.0,0.0,1.0,10.0,80.63,663.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,1,
61,1081.0,175.0,2258.0,328.0,1572.0,534.0,0.0,1.0,1.0,113.83,924.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,2,
62,2637.0,136.0,4049.0,229.0,2907.0,402.0,55.0,10.0,3.0,134.43,2176.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,3,
63,2978.0,148.0,4369.0,235.0,3219.0,398.0,63.0,8.0,3.0,118.25,2523.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,4,
64,3119.0,127.0,7026.0,197.0,8979.0,1470.0,8.0,1.0,1.0,101.84,3835.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,5,
65,10054.0,1807.0,20714.0,4146.0,66035.0,2285.0,97.0,478.0,3.0,151.39,44659.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,6,
66,6349.0,449.0,14025.0,785.0,35744.0,2624.0,1.0,1.0,1.0,51.02,15525.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,7,
67,6106.0,544.0,12649.0,995.0,25604.0,1766.0,1.0,1.0,1.0,156.73,15907.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,8,
68,9407.0,575.0,20460.0,1045.0,53427.0,2160.0,1.0,1.0,2.0,66.56,36859.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,9,
69,12149.0,687.0,27668.0,1321.0,96348.0,2451.0,1.0,1.0,1.0,182.81,68822.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,10,
70,6634.0,739.0,14759.0,1437.0,34919.0,3004.0,0.0,1.0,1.0,220.08,16608.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,11,
71,7219.0,838.0,16574.0,1610.0,46581.0,3820.0,0.0,1.0,1.0,58.91,20773.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,12,
72,8432.0,831.0,19282.0,1653.0,64408.0,4552.0,0.0,1.0,1.0,217.74,28254.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,13,
73,10144.0,881.0,22771.0,1748.0,92409.0,5415.0,0.0,1.0,1.0,172.07,41602.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,14,
74,11316.0,1050.0,25684.0,2016.0,118927.0,6226.0,0.0,1.0,1.0,122.07,52281.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,5,15,
75,2895.0,186.0,5534.0,374.0,4368.0,45.0,18.0,1.0,7.0,178.78,3795.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,6,1,
76,9525.0,152.0,16781.0,303.0,48276.0,574.0,91.0,1.0,4.0,61.22,42252.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,6,2,
77,15298.0,530.0,31800.0,1053.0,157577.0,1681.0,15.0,1.0,4.0,155.47,143486.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,6,3,
78,6218.0,172.0,13088.0,324.0,28310.0,790.0,21.0,1.0,2.0,72.22,19489.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,6,4,
79,18708.0,534.0,37051.0,1024.0,288306.0,4699.0,11.0,1.0,2.0,215.06,211730.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,6,5,
80,,,,,,,,,,,,False,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,6,6,True
81,6334.0,238.0,14730.0,608.0,35537.0,1066.0,23.0,1.0,7.0,129.09,28995.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,7,1,
82,13554.0,772.0,31066.0,1733.0,193215.0,4150.0,30.0,1.0,13.0,169.51,139619.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,7,2,
83,,,,,,,,,,,,False,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,7,3,True
84,17111.0,358.0,44081.0,1166.0,401030.0,623.0,325.0,1.0,8.0,240.94,374865.0,True,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,8,1,
85,,,,,,,,,,,,False,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,8,2,True
86,,,,,,,,,,,,False,new,experiments/results/DP_2_2/epsdec_2/35.onnx,DP,9,1,True
