,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,2731,531,6366,1219,10030,828,42,1,196,382.75,5781.0,new,experiments/results/DP_2_2/labels_2h_40/0.onnx,DP,3,3,2.304687023162842,0,1e-05,40,0.1,21,True,10000,True,10000,True,True,0
1,1757,636,3621,1337,7624,590,6,371,9,107.45,6163.0,new,experiments/results/DP_2_2/labels_2h_40/5.onnx,DP,3,3,477.825896024704,250000,1e-05,40,0.1,21,True,10000,True,10000,True,True,5
2,1075,190,1659,334,2940,293,9,62,0,286.36,2203.0,new,experiments/results/DP_2_2/labels_2h_40/10.onnx,DP,3,3,932.1524569988251,500000,1e-05,40,0.1,21,True,10000,True,10000,True,True,10
3,1649,170,2681,269,6369,501,35,14,29,394.83,5137.0,new,experiments/results/DP_2_2/labels_2h_40/15.onnx,DP,3,3,1387.798462152481,750000,1e-05,40,0.1,21,True,10000,True,10000,True,True,15
4,335,149,621,283,667,63,0,88,1,68.43,307.0,new,experiments/results/DP_2_2/labels_2h_40/20.onnx,DP,3,3,1847.1484117507935,1000000,1e-05,40,0.1,21,True,10000,True,10000,True,True,20
5,1691,216,2951,334,6312,487,4,36,35,251.91,5043.0,new,experiments/results/DP_2_2/labels_2h_40/25.onnx,DP,3,3,2302.983871459961,1250000,1e-05,40,0.1,21,True,10000,True,10000,True,True,25
6,2180,67,4307,97,9225,904,27,40,13,329.8,7188.0,new,experiments/results/DP_2_2/labels_2h_40/30.onnx,DP,3,3,2758.332572698593,1500000,1e-05,40,0.1,21,True,10000,True,10000,True,True,30
7,2723,124,5634,208,18665,1777,9,8,158,468.02,13461.0,new,experiments/results/DP_2_2/labels_2h_40/35.onnx,DP,3,3,3215.30087685585,1750000,1e-05,40,0.1,21,True,10000,True,10000,True,True,35
8,2688,125,5450,213,18801,1357,9,3,104,635.96,14685.0,new,experiments/results/DP_2_2/labels_2h_40/40.onnx,DP,3,3,3670.7859692573547,2000000,1e-05,40,0.1,21,True,10000,True,10000,True,True,40
9,2650,108,5245,192,18664,1752,5,3,109,609.47,13805.0,new,experiments/results/DP_2_2/labels_2h_40/45.onnx,DP,3,3,4128.419330358505,2250000,1e-05,40,0.1,21,True,10000,True,10000,True,True,45
10,2777,166,6542,312,22539,2209,5,3,318,490.79,15260.0,new,experiments/results/DP_2_2/labels_2h_40/50.onnx,DP,3,3,4588.482548952103,2500000,1e-05,40,0.1,21,True,10000,True,10000,True,True,50
11,2682,105,5325,169,17642,1629,5,4,167,445.64,12729.0,new,experiments/results/DP_2_2/labels_2h_40/55.onnx,DP,3,3,5044.497984170914,2750000,1e-05,40,0.1,21,True,10000,True,10000,True,True,55
12,2539,86,4856,142,12322,1211,5,3,141,401.91,9000.0,new,experiments/results/DP_2_2/labels_2h_40/60.onnx,DP,3,3,5501.245690107346,3000000,1e-05,40,0.1,21,True,10000,True,10000,True,True,60
13,2743,259,6004,460,18090,1777,0,4,237,427.71,11641.0,new,experiments/results/DP_2_2/labels_2h_40/65.onnx,DP,3,3,5959.760034799576,3250000,1e-05,40,0.1,21,True,10000,True,10000,True,True,65
14,2747,745,6083,1316,17673,1761,7,66,143,504.43,12829.0,new,experiments/results/DP_2_2/labels_2h_40/70.onnx,DP,3,3,6420.490291833878,3500000,1e-05,40,0.1,21,True,10000,True,10000,True,True,70
15,2835,768,6225,1358,22402,1819,1,51,368,459.75,16130.0,new,experiments/results/DP_2_2/labels_2h_40/75.onnx,DP,3,3,6880.060903549194,3750000,1e-05,40,0.1,21,True,10000,True,10000,True,True,75
16,2765,214,5733,358,18594,1597,0,5,190,251.75,14118.0,new,experiments/results/DP_2_2/labels_2h_40/80.onnx,DP,3,3,7343.715421676636,4000000,1e-05,40,0.1,21,True,10000,True,10000,True,True,80
17,2829,805,6540,1471,19995,1917,0,88,422,645.05,14386.0,new,experiments/results/DP_2_2/labels_2h_40/85.onnx,DP,3,3,7805.803147554398,4250000,1e-05,40,0.1,21,True,10000,True,10000,True,True,85
18,2167,249,4197,412,10502,774,2,88,102,98.95,8454.0,new,experiments/results/DP_2_2/labels_2h_40/90.onnx,DP,3,3,8277.36299419403,4500000,1e-05,40,0.1,21,True,10000,True,10000,True,True,90
19,2743,985,6385,1875,18930,981,0,378,279,640.61,15582.0,new,experiments/results/DP_2_2/labels_2h_40/95.onnx,DP,3,3,8745.206858158112,4750000,1e-05,40,0.1,21,True,10000,True,10000,True,True,95
20,2473,114,4581,184,11815,765,1,6,1,322.62,9828.0,new,experiments/results/DP_2_2/labels_2h_40/100.onnx,DP,3,3,9223.215384483337,5000000,1e-05,40,0.1,21,True,10000,True,10000,True,True,100
