,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,211.0,2.0,0.0,1.0,0.0,17.21,17.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,1,0
1,7.0,7.0,9.0,9.0,168.0,2.0,0.0,1.0,0.0,17.7,16.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,2,0
2,6.0,6.0,8.0,8.0,169.0,2.0,0.0,1.0,0.0,18.24,18.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,3,0
3,9.0,7.0,12.0,9.0,175.0,2.0,0.0,1.0,0.0,19.7,20.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,191.0,2.0,0.0,1.0,0.0,20.18,27.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,192.0,2.0,0.0,1.0,0.0,20.18,31.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,193.0,2.0,0.0,1.0,0.0,20.18,38.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,211.0,2.0,0.0,1.0,0.0,20.66,34.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,205.0,2.0,0.0,1.0,0.0,21.14,45.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,200.0,2.0,0.0,1.0,0.0,21.14,41.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,242.0,2.0,0.0,1.0,0.0,21.17,59.0,new,experiments/results/AT_2_2/5mill_RR10k_D/0.onnx,AT,1,11,0
