,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
115,,,,,,,,,,,,new,ra_feature57,CM,3,3,1005.7673065662384,580000,1e-06,20,0.1,13,True,-350.08606,57,-0.12815256,-1.1532705,-0.18009555,-0.5105857,-0.34501135,-0.07847978,-0.021772891,-5.9604645e-07,-6.6385055,-6.3850713,-0.70998746,-1.6212859,-6.4054575
116,1303.0,221.0,2442.0,413.0,1781.0,176.0,268.0,1.0,679.0,84.37,714.0,new,ra_feature58,CM,2,2,1022.7306835651398,590000,1e-06,20,0.1,13,True,-353.07355,58,-0.19689122,-1.0681444,-0.0972029,-0.52578604,-0.24695358,-0.077132545,-0.007444842,5.9604645e-07,-6.7582307,-6.405451,-0.68079424,-1.5191646,-6.468913
117,,,,,,,,,,,,new,ra_feature58,CM,3,3,1022.7306835651398,590000,1e-06,20,0.1,13,True,-353.07355,58,-0.19689122,-1.0681444,-0.0972029,-0.52578604,-0.24695358,-0.077132545,-0.007444842,5.9604645e-07,-6.7582307,-6.405451,-0.68079424,-1.5191646,-6.468913
118,1293.0,221.0,2377.0,413.0,1877.0,198.0,284.0,4.0,627.0,89.23,708.0,new,ra_feature59,CM,2,2,1038.8718469142914,600000,1e-06,20,0.1,13,True,-362.89417,59,-0.12968783,-0.97271085,-0.17221177,-0.5249118,-0.35663837,-0.07488574,-0.015346048,-1.7881393e-06,-6.7218175,-6.408843,-0.6532047,-1.5098106,-6.453305
119,,,,,,,,,,,,new,ra_feature59,CM,3,3,1038.8718469142914,600000,1e-06,20,0.1,13,True,-362.89417,59,-0.12968783,-0.97271085,-0.17221177,-0.5249118,-0.35663837,-0.07488574,-0.015346048,-1.7881393e-06,-6.7218175,-6.408843,-0.6532047,-1.5098106,-6.453305
120,1291.0,218.0,2412.0,407.0,2079.0,190.0,293.0,1.0,667.0,133.46,807.0,new,ra_feature60,CM,2,2,1055.25275349617,610000,1e-06,20,0.1,13,True,-368.5185,60,-0.180061,-0.9333848,-0.14608836,-0.51591784,-0.33398372,-0.07606663,-0.017081847,5.9604645e-07,-6.715788,-6.3924904,-0.6216687,-1.5437888,-6.4124565
121,,,,,,,,,,,,new,ra_feature60,CM,3,3,1055.25275349617,610000,1e-06,20,0.1,13,True,-368.5185,60,-0.180061,-0.9333848,-0.14608836,-0.51591784,-0.33398372,-0.07606663,-0.017081847,5.9604645e-07,-6.715788,-6.3924904,-0.6216687,-1.5437888,-6.4124565
122,1301.0,221.0,2425.0,413.0,2069.0,196.0,299.0,8.0,651.0,29.3,856.0,new,ra_feature61,CM,2,2,1073.5448632240295,620000,1e-06,20,0.1,13,True,-380.55905,61,-0.21450184,-0.92187166,-0.19613165,-0.52362233,-0.33028126,-0.08173112,-0.019577239,4.7683716e-07,-6.7125616,-6.382644,-0.6386203,-1.5348043,-6.3897347
123,,,,,,,,,,,,new,ra_feature61,CM,3,3,1073.5448632240295,620000,1e-06,20,0.1,13,True,-380.55905,61,-0.21450184,-0.92187166,-0.19613165,-0.52362233,-0.33028126,-0.08173112,-0.019577239,4.7683716e-07,-6.7125616,-6.382644,-0.6386203,-1.5348043,-6.3897347
124,1303.0,265.0,2388.0,488.0,1988.0,204.0,296.0,14.0,618.0,167.1,796.0,new,ra_feature62,CM,2,2,1090.6536848545074,630000,1e-06,20,0.1,13,True,-389.78586,62,-0.16903403,-0.8594347,-0.16749251,-0.51613647,-0.41027957,-0.08410594,-0.02653092,-1.0728836e-06,-6.756227,-6.391005,-0.6827469,-1.608641,-6.397897
125,,,,,,,,,,,,new,ra_feature62,CM,3,3,1090.6536848545074,630000,1e-06,20,0.1,13,True,-389.78586,62,-0.16903403,-0.8594347,-0.16749251,-0.51613647,-0.41027957,-0.08410594,-0.02653092,-1.0728836e-06,-6.756227,-6.391005,-0.6827469,-1.608641,-6.397897
126,1303.0,221.0,2389.0,413.0,1809.0,174.0,282.0,11.0,622.0,116.17,673.0,new,ra_feature63,CM,2,2,1108.5940589904785,640000,1e-06,20,0.1,13,True,-396.54596,63,-0.10674393,-0.8266611,-0.13568759,-0.50212026,-0.3451177,-0.086348645,-0.03733088,-1.4305115e-06,-6.814139,-6.4166245,-0.6813921,-1.572879,-6.4372177
127,,,,,,,,,,,,new,ra_feature63,CM,3,3,1108.5940589904785,640000,1e-06,20,0.1,13,True,-396.54596,63,-0.10674393,-0.8266611,-0.13568759,-0.50212026,-0.3451177,-0.086348645,-0.03733088,-1.4305115e-06,-6.814139,-6.4166245,-0.6813921,-1.572879,-6.4372177
128,1303.0,285.0,2406.0,518.0,2121.0,200.0,248.0,9.0,631.0,176.49,894.0,new,ra_feature64,CM,2,2,1126.6863090991974,650000,1e-06,20,0.1,13,True,-408.72507,64,-0.16696055,-0.81541914,-0.15779269,-0.5028104,-0.33359948,-0.08999716,-0.044424634,-3.5762787e-07,-6.812529,-6.418981,-0.6909964,-1.5402964,-6.4825134
129,,,,,,,,,,,,new,ra_feature64,CM,3,3,1126.6863090991974,650000,1e-06,20,0.1,13,True,-408.72507,64,-0.16696055,-0.81541914,-0.15779269,-0.5028104,-0.33359948,-0.08999716,-0.044424634,-3.5762787e-07,-6.812529,-6.418981,-0.6909964,-1.5402964,-6.4825134
130,1303.0,221.0,2372.0,413.0,2059.0,173.0,308.0,6.0,599.0,115.09,920.0,new,ra_feature65,CM,2,2,1142.7216939926147,660000,1e-06,20,0.1,13,True,-419.8032,65,-0.17879152,-0.7418983,-0.1558615,-0.48529926,-0.33248767,-0.08874008,-0.041062694,-7.1525574e-07,-6.8024416,-6.419275,-0.70455354,-1.5169461,-6.4851513
131,,,,,,,,,,,,new,ra_feature65,CM,3,3,1142.7216939926147,660000,1e-06,20,0.1,13,True,-419.8032,65,-0.17879152,-0.7418983,-0.1558615,-0.48529926,-0.33248767,-0.08874008,-0.041062694,-7.1525574e-07,-6.8024416,-6.419275,-0.70455354,-1.5169461,-6.4851513
132,1303.0,221.0,2170.0,413.0,2070.0,177.0,287.0,8.0,403.0,47.37,938.0,new,ra_feature66,CM,2,2,1160.0395908355713,670000,1e-06,20,0.1,13,True,-424.811,66,-0.14134231,-0.704916,-0.08629745,-0.48172826,-0.27750042,-0.087632835,-0.033009373,-1.1920929e-07,-6.923609,-6.4430876,-0.72960645,-1.4814223,-6.534989
133,,,,,,,,,,,,new,ra_feature66,CM,3,3,1160.0395908355713,670000,1e-06,20,0.1,13,True,-424.811,66,-0.14134231,-0.704916,-0.08629745,-0.48172826,-0.27750042,-0.087632835,-0.033009373,-1.1920929e-07,-6.923609,-6.4430876,-0.72960645,-1.4814223,-6.534989
134,1300.0,218.0,2329.0,407.0,1852.0,161.0,276.0,1.0,560.0,102.23,786.0,new,ra_feature67,CM,2,2,1178.5723106861115,680000,1e-06,20,0.1,13,True,-437.13095,67,-0.08514292,-0.6850675,-0.13731492,-0.46633962,-0.32412902,-0.09315282,-0.03823874,-1.1920929e-07,-6.933008,-6.454176,-0.6959028,-1.521636,-6.611209
135,,,,,,,,,,,,new,ra_feature67,CM,3,3,1178.5723106861115,680000,1e-06,20,0.1,13,True,-437.13095,67,-0.08514292,-0.6850675,-0.13731492,-0.46633962,-0.32412902,-0.09315282,-0.03823874,-1.1920929e-07,-6.933008,-6.454176,-0.6959028,-1.521636,-6.611209
136,1303.0,221.0,2237.0,413.0,1874.0,175.0,293.0,1.0,458.0,78.23,833.0,new,ra_feature68,CM,2,2,1196.8120098114014,690000,1e-06,20,0.1,13,True,-449.3105,68,-0.06827079,-0.612579,-0.15827954,-0.47096297,-0.34711364,-0.09251626,-0.029056186,-2.3841858e-07,-6.942322,-6.452803,-0.72555375,-1.5192769,-6.5947623
137,,,,,,,,,,,,new,ra_feature68,CM,3,3,1196.8120098114014,690000,1e-06,20,0.1,13,True,-449.3105,68,-0.06827079,-0.612579,-0.15827954,-0.47096297,-0.34711364,-0.09251626,-0.029056186,-2.3841858e-07,-6.942322,-6.452803,-0.72555375,-1.5192769,-6.5947623
