,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,30,20,40,24,36,6,2,1,4,15.15,3.0,false,False,new,mock,CM,1,1,1.1111111111111112
1,75,36,109,45,92,18,6,1,6,17.14,17.0,false,False,new,mock,CM,1,2,1.184782608695652
2,161,62,252,78,102,41,23,1,14,27.14,3.0,false,False,new,mock,CM,1,3,2.4705882352941178
3,249,82,394,107,190,52,53,1,17,21.61,13.0,false,False,new,mock,CM,1,4,2.0736842105263156
4,391,111,637,147,362,119,52,1,29,88.77,21.0,false,False,new,mock,CM,1,5,1.7596685082872927
5,538,142,909,191,633,193,78,1,29,110.66,19.0,false,False,new,mock,CM,1,6,1.4360189573459716
6,804,173,1408,237,1187,257,170,1,38,14.82,36.0,false,False,new,mock,CM,1,7,1.1861836562763268
7,875,224,1528,305,1581,323,140,1,41,58.9,33.0,false,False,new,mock,CM,1,8,0.9664769133459835
8,1295,266,2312,366,3535,542,185,1,47,290.08,32.0,false,False,new,mock,CM,1,9,0.654031117397454
9,1455,305,2623,426,4490,553,269,1,53,194.95,45.0,false,False,new,mock,CM,1,10,0.5841870824053452
10,1853,367,3329,511,7503,700,347,1,60,379.15,45.0,false,False,new,mock,CM,1,11,0.44368919099027054
11,2083,424,3803,594,10954,908,304,1,71,51.18,37.0,false,False,new,mock,CM,1,12,0.3471791126529122
12,2537,488,4669,684,20234,1097,414,1,76,36.47,98.0,false,False,new,mock,CM,1,13,0.23075022239794404
13,3013,560,5570,785,30884,1365,467,1,79,102.19,67.0,false,False,new,mock,CM,1,14,0.1803522859733195
14,3070,613,5672,869,34257,1195,692,1,81,577.63,62.0,false,False,new,mock,CM,1,15,0.16557199988323554
15,183,75,327,132,132,53,0,1,79,28.66,15.0,false,False,new,mock,CM,2,1,2.477272727272727
16,1140,221,2280,413,1067,295,98,1,530,25.55,49.0,false,False,new,mock,CM,2,2,2.1368322399250235
17,4919,460,11090,886,23070,2018,713,1,2203,189.54,252.0,false,False,new,mock,CM,2,3,0.4807108799306459
18,6295,0,15001,0,52107,1212,3158,0,2016,0.0,553.0,true,False,new,mock,CM,2,4,0.2878883835185292
19,1159,355,2888,922,1491,464,5,1,795,73.22,66.0,false,False,new,mock,CM,3,1,1.9369550637156272
20,5531,0,15001,0,30924,695,1551,0,3673,0.0,871.0,true,False,new,mock,CM,3,2,0.48509248480144873
21,5552,0,15001,0,17103,1675,0,0,3531,0.0,709.0,true,False,new,mock,CM,4,1,0.8770975852189674
