,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
25,1214,221,2242,413,1054,164,52,1,879,61.32,417.0,new,ra_feature_2h25,CM,2,2,2713.1556713581085,1300000,1e-05,20,0.1,13,True,-8.361686,25,0.8500407,0.20024014,0.31103826,9.006545,-0.046463333,-0.33752587,0.19725604,2.3841858e-06,0.68600416,-0.62775004,-0.0038403347,-0.14372835,0.12810737
26,1303,221,2386,413,1858,200,258,1,575,163.47,994.0,new,ra_feature_2h26,CM,2,2,2815.7565619945526,1350000,1e-05,20,0.1,13,True,-14.1822405,26,1.2170779,-0.49206448,-0.060785472,0.310205,-0.5890673,-0.0695273,0.07228476,5.9604645e-08,-1.6270602,-1.3082575,-0.26248223,-0.16114986,-0.29381627
27,1299,268,2435,494,1994,194,3,64,897,23.64,1263.0,new,ra_feature_2h27,CM,2,2,2913.63130903244,1400000,1e-05,20,0.1,13,True,-424.7032,27,-0.023189439,1.0192436,-0.35181892,-0.34861892,-0.49209502,-0.41238272,-0.43409395,0.0,-5.1230936,-5.483552,-0.29819602,-1.2535806,-4.889468
28,1299,253,2114,459,1754,330,8,51,557,120.94,918.0,new,ra_feature_2h28,CM,2,2,3002.621106147766,1450000,1e-05,20,0.1,13,True,-577.81165,28,0.36886543,2.9783678,-0.11335087,-4.3928432,-0.05890581,-0.44700292,-0.49518853,-1.3709068e-06,-3.434941,-2.5266352,0.5511844,-0.04254809,-2.2984328
29,1119,221,1970,413,1588,121,339,1,173,22.08,676.0,new,ra_feature_2h29,CM,2,2,3097.7581136226654,1500000,1e-05,20,0.1,13,True,-616.68866,29,-0.2994982,0.8659897,-0.43908155,-0.29161063,-0.031169504,-0.2962569,-0.2803397,-3.427267e-07,-1.8072284,0.07881421,-0.23437992,1.1857313,-1.4080329
30,1239,221,1900,413,1790,240,6,25,368,176.89,1085.0,new,ra_feature_2h30,CM,2,2,3194.810486793518,1550000,1e-05,20,0.1,13,True,-673.2009,30,0.09710968,2.8698032,-0.4186585,0.26155055,-0.6391011,-0.780256,-0.8103672,-2.9802322e-08,-3.3352408,-3.0320132,0.04766155,-0.547855,-2.561902
31,1273,221,2360,413,1713,372,188,1,604,13.34,568.0,new,ra_feature_2h31,CM,2,2,3285.6644654273987,1600000,1e-05,20,0.1,13,True,-563.8603,31,0.59567493,3.1793094,0.44986916,0.013584077,1.0053205,-0.512718,-0.53505605,-2.3841858e-07,-1.7897823,0.26759195,-0.0069733933,0.6453696,-1.2407091
32,1294,221,2393,413,2072,413,6,1,830,52.42,1019.0,new,ra_feature_2h32,CM,2,2,3374.6852293014526,1650000,1e-05,20,0.1,13,True,-433.3669,32,0.50910646,2.8856022,0.5980923,0.17475548,1.7143509,-0.10183655,-0.18864352,-2.3841858e-07,0.20364285,0.09907746,1.3274328,1.6909065,1.2609985
33,906,221,1336,413,1314,150,7,3,270,112.1,747.0,new,ra_feature_2h33,CM,2,2,3472.99631690979,1700000,1e-05,20,0.1,13,True,-580.1517,33,0.14907223,4.18474,-0.78037953,1.1067362,-1.1100309,-0.5546142,-0.9545752,-2.0861626e-07,-2.909735,-2.579502,0.17907578,0.120542854,-2.5245543
34,1270,246,2216,449,2375,191,16,1,601,18.12,1639.0,new,ra_feature_2h34,CM,2,2,3588.318612575531,1750000,1e-05,20,0.1,13,True,-664.97095,34,-0.3296145,3.223271,-0.92973983,1.4233576,-0.78041965,-0.2794076,-0.48839077,5.811453e-07,-4.107414,-4.315995,0.31734782,-0.46665746,-3.077075
35,1112,221,1915,413,1937,147,313,1,171,35.13,937.0,new,ra_feature_2h35,CM,2,2,3690.715227842331,1800000,1e-05,20,0.1,13,True,-638.1351,35,-0.1261859,1.1380398,-0.33108354,-0.048804566,0.33767676,-0.29660594,-0.26973966,-1.7881393e-07,-1.9324365,0.041629314,-0.20200494,1.4892504,-1.1166948
36,1178,221,1754,413,1980,308,5,25,298,151.03,1159.0,new,ra_feature_2h36,CM,2,2,3790.0452947616577,1850000,1e-05,20,0.1,13,True,-673.7086,36,0.073946774,3.6922717,-0.468951,0.5922407,-0.4295161,-0.45710737,-0.96260834,8.940697e-08,-3.2169125,-2.5597153,0.26505262,0.4690073,-2.371275
37,1297,221,2180,413,2501,448,6,1,553,169.67,1367.0,new,ra_feature_2h37,CM,2,2,3909.7481043338776,1900000,1e-05,20,0.1,13,True,-551.201,37,-0.24577242,1.4617198,1.2642963,1.6625397,2.2954612,-0.2790826,-0.38690174,-4.7683716e-07,-3.5224566,-2.4403715,0.3660473,1.4745246,-2.1909943
38,1096,221,1785,413,1913,282,2,1,162,31.85,1030.0,new,ra_feature_2h38,CM,2,2,4039.4146225452423,1950000,1e-05,20,0.1,13,True,-572.0326,38,-0.20846543,1.5555773,-0.52048206,1.0323262,-0.31999308,-0.22102842,-0.45130086,1.4901161e-08,-3.2538438,-1.2881935,-0.32243344,1.210069,-1.7640184
39,1091,221,1981,413,2025,159,51,1,549,147.87,1108.0,new,ra_feature_2h39,CM,2,2,4165.1926012039185,2000000,1e-05,20,0.1,13,True,-739.367,39,-0.10792666,3.2854102,-0.757535,2.8241057,-0.9859149,-0.35573918,-0.5626688,6.7055225e-07,-5.3499036,-5.4383507,0.06835058,-0.81124127,-4.846583
40,1023,221,1780,413,1613,190,12,1,410,40.89,875.0,new,ra_feature_2h40,CM,2,2,4301.895853281021,2050000,1e-05,20,0.1,13,True,-668.87976,40,-0.491656,3.5412276,-0.76285124,3.3113418,-1.7164255,-0.119497314,-0.6245236,5.662441e-07,-3.6718142,-3.9578404,1.1718032,1.171371,-3.4662335
41,1210,221,1898,413,1936,348,26,1,231,58.27,1065.0,new,ra_feature_2h41,CM,2,2,4411.501784324646,2100000,1e-05,20,0.1,13,True,-684.1598,41,-0.25719753,0.709872,-0.16340673,1.4284453,-0.3498808,-0.056764707,-0.13671014,1.4901161e-07,-2.8820922,-1.0817043,-0.17595652,1.9758333,-1.1256459
42,1094,221,1788,413,1623,337,51,1,169,154.87,717.0,new,ra_feature_2h42,CM,2,2,4516.204729795456,2150000,1e-05,20,0.1,13,True,-597.7277,42,-0.188385,3.0265672,-0.42111063,0.60001487,0.068409815,-0.35972425,-0.5247474,0.0,-1.665499,0.16176534,0.3486117,1.7499586,-1.0734065
43,1154,221,1874,413,2221,376,12,45,285,132.74,1258.0,new,ra_feature_2h43,CM,2,2,4612.318160057068,2200000,1e-05,20,0.1,13,True,-713.9559,43,-0.5463501,2.6204686,0.027256489,-0.3949977,-0.0924947,-0.50289905,-0.54261684,-1.4621764e-07,-2.9756465,-1.9223819,0.69292176,2.0844653,-2.1957488
44,1283,221,2397,413,1911,200,36,54,887,25.48,1128.0,new,ra_feature_2h44,CM,2,2,4696.853379487991,2250000,1e-05,20,0.1,13,True,-785.9221,44,0.09719018,3.3267713,-0.54262114,-0.6662221,-0.49778038,-0.36205712,-0.3528014,-5.9604645e-08,-1.686242,-2.7148616,0.36800742,0.20481734,-1.5624022
45,1285,221,2108,413,1757,156,14,28,658,128.1,1006.0,new,ra_feature_2h45,CM,2,2,4794.6539516448975,2300000,1e-05,20,0.1,13,True,-718.72473,45,0.13798405,2.0078032,-1.007562,-0.08687839,-0.8934015,-0.5948734,-0.6321009,1.7881393e-07,-2.8692594,-3.7014964,-0.36660194,-1.3551533,-2.6562529
46,1153,221,1921,413,2443,427,13,1,315,158.79,1406.0,new,ra_feature_2h46,CM,2,2,4905.527917146683,2350000,1e-05,20,0.1,13,True,-594.8056,46,-0.38680366,4.285591,-0.15732288,0.70295936,-0.26729006,-0.3155568,-0.9430987,1.1920929e-07,-2.7533174,-1.3358135,0.8028156,1.823758,-1.9298785
47,1143,221,1681,413,1717,164,0,14,292,48.02,1028.0,new,ra_feature_2h47,CM,2,2,5006.238441228867,2400000,1e-05,20,0.1,13,True,-656.4029,47,0.10484899,4.3492947,-0.4354341,0.72844666,-0.80756843,-0.48365682,-0.85757864,-1.4901161e-07,-3.837774,-3.07102,-0.039480716,0.15875904,-2.8740673
48,1013,221,1708,413,1317,133,0,25,629,14.78,677.0,new,ra_feature_2h48,CM,2,2,5119.899416923523,2450000,1e-05,20,0.1,13,True,-755.36896,48,0.19521852,4.7212815,-0.788846,-0.38903737,-0.8643614,-0.7686478,-0.61886865,5.9604645e-08,-2.2124019,-2.8723948,0.09033336,-0.5443748,-2.011734
49,1303,221,2410,413,1498,187,11,40,907,36.59,705.0,new,ra_feature_2h49,CM,2,2,5210.607223033905,2500000,1e-05,20,0.1,13,True,-902.46405,49,0.14308745,2.1408913,-0.7098081,-0.4376449,-0.8818127,-0.55850714,-0.401995,-1.1920929e-07,-2.9594681,-3.9390552,-0.3330537,-1.2757703,-2.8782425
50,1268,259,2105,473,1835,189,0,22,644,152.78,1130.0,new,ra_feature_2h50,CM,2,2,5315.3009033203125,2550000,1e-05,20,0.1,13,True,-771.71625,50,-0.083720565,2.1271026,-0.7782761,0.8196848,-0.9057796,-0.5636599,-0.55115306,-2.9802322e-07,-3.004678,-3.7108858,-0.19110562,-1.6458602,-2.6739886
51,1033,221,1658,413,1459,136,0,27,459,80.53,825.0,new,ra_feature_2h51,CM,2,2,5408.559524774551,2600000,1e-05,20,0.1,13,True,-637.4509,51,-0.12381157,3.7192078,-0.8526964,1.9564593,-1.5612268,-0.47932106,-0.6975798,0.0,-2.3137903,-2.8480783,0.6267584,0.09653291,-2.1845632
52,1260,246,2064,449,1940,136,5,25,624,191.91,1182.0,new,ra_feature_2h52,CM,2,2,5495.135944366455,2650000,1e-05,20,0.1,13,True,-711.529,52,0.039617058,3.306199,-0.84563434,0.70150757,-0.71178263,-0.72899437,-0.6553214,-1.7508864e-07,-2.3607934,-3.0140343,0.26427385,-0.66853297,-1.8803338
53,1073,246,1916,449,1585,190,35,41,490,137.4,861.0,new,ra_feature_2h53,CM,2,2,5600.895426273346,2700000,1e-05,20,0.1,13,True,-825.48444,53,-0.22904032,0.6742159,-0.68774605,0.97056514,-1.0143275,-0.07959364,-0.26934543,-2.3841858e-07,-5.512052,-5.6775036,-0.3470685,-2.0218976,-5.314443
54,1164,221,2102,413,1967,288,3,1,544,188.76,914.0,new,ra_feature_2h54,CM,2,2,5711.558192014694,2750000,1e-05,20,0.1,13,True,-699.0169,54,-0.04751516,3.9812431,-0.9064243,3.1425006,-1.3970765,0.41138214,0.110721245,5.289912e-07,-3.6987705,-3.217766,1.0813172,1.2565086,-3.438908
55,867,221,1531,413,1219,160,135,1,232,81.42,435.0,new,ra_feature_2h55,CM,2,2,5801.867933988571,2800000,1e-05,20,0.1,13,True,-532.63824,55,-0.08014499,2.3395927,-0.48850083,0.5714145,-0.24587898,-0.14814945,-0.22714092,5.9604645e-08,-1.0860884,0.66948265,0.39975175,1.622227,-0.95995784
56,1161,221,1870,413,2034,145,0,25,416,126.77,1401.0,new,ra_feature_2h56,CM,2,2,5892.383993387222,2850000,1e-05,20,0.1,13,True,-661.53754,56,-0.22408277,3.1260622,-0.8627907,1.5361371,-1.0327431,-0.28332788,-0.53808546,1.3411045e-07,-3.1880918,-3.6032062,-0.2165936,-1.5155233,-2.8331962
57,1037,221,1670,413,1420,138,11,1,435,72.41,744.0,new,ra_feature_2h57,CM,2,2,5983.4261972904205,2900000,1e-05,20,0.1,13,True,-615.36774,57,-0.0009778811,3.9672918,-1.0561917,2.3270042,-1.5850999,-0.19858435,-0.604421,5.848706e-07,-2.6387239,-2.5854084,1.1292859,0.6877124,-2.3545456
58,1303,221,2145,413,2105,134,43,29,651,161.09,1347.0,new,ra_feature_2h58,CM,2,2,6079.489217758179,2950000,1e-05,20,0.1,13,True,-730.5604,58,0.27274153,2.0991979,-0.7753187,1.5008433,-0.95648295,-0.25638527,-0.4643478,1.1920929e-07,-3.6127574,-3.6455607,0.2601688,-0.9881211,-2.8557563
59,1299,221,2411,413,1957,193,6,50,873,14.48,1088.0,new,ra_feature_2h59,CM,2,2,6166.022500038147,3000000,1e-05,20,0.1,13,True,-810.76276,59,0.13014548,2.2497604,-0.5853598,0.12820241,-0.7253088,-0.56189066,-0.40687782,-1.7881393e-07,-2.5950358,-3.2542293,0.3473806,-0.5571969,-2.2531955
60,1175,244,2101,453,1554,254,2,13,542,104.93,674.0,new,ra_feature_2h60,CM,2,2,6281.400000095367,3050000,1e-05,20,0.1,13,True,-713.19794,60,-0.24250709,1.0242044,-0.6032432,1.1394901,-1.5524184,-0.23369162,-0.17468685,-5.9604645e-07,-5.265018,-5.5316386,-0.39226508,-1.2260303,-5.1142
61,1069,221,2069,413,1591,188,97,1,588,73.03,570.0,new,ra_feature_2h61,CM,2,2,6388.585646867752,3100000,1e-05,20,0.1,13,True,-715.678,61,-0.08471566,3.933725,-0.5986116,1.7664864,-1.7099202,-0.31988627,-0.662632,5.9604645e-07,-4.4979167,-4.694812,0.33499452,-0.75745064,-4.2708006
62,1231,225,2250,418,2529,493,7,1,651,73.16,1041.0,new,ra_feature_2h62,CM,2,2,6505.628719806671,3150000,1e-05,20,0.1,13,True,-628.07605,62,-0.33225673,4.2797394,1.0547302,1.6326993,1.8602015,-0.41316688,-0.7846385,2.3841858e-07,-3.81102,-2.6764154,2.0188534,2.6475067,-2.614468
63,1283,221,2358,413,1744,227,88,17,703,164.89,766.0,new,ra_feature_2h63,CM,2,2,6616.82509636879,3200000,1e-05,20,0.1,13,True,-818.00073,63,-0.27729708,-0.18771735,-0.6213617,1.8303593,-0.99566686,0.18735592,-0.19069526,2.3841858e-07,-5.646729,-5.366032,0.8035104,0.5171127,-5.2169933
64,1205,221,1790,413,2013,253,12,1,223,177.59,1110.0,new,ra_feature_2h64,CM,2,2,6736.974239587784,3250000,1e-05,20,0.1,13,True,-670.3112,64,-0.15673913,2.0807905,-0.29181457,2.531412,-0.4567724,-0.20074275,-0.3791029,-2.8312206e-07,-6.3031516,-4.8585944,-0.67186993,-0.50575286,-4.910518
65,929,221,1581,413,1291,184,3,58,316,26.39,726.0,new,ra_feature_2h65,CM,2,2,6851.804888725281,3300000,1e-05,20,0.1,13,True,-559.8835,65,-0.38604894,2.9475265,-0.8476019,3.6874387,-1.402101,-0.1163466,-0.5979281,7.1525574e-07,-1.0865827,-2.6052089,0.1820384,2.4039774,-2.1924024
66,1079,259,1854,473,1704,207,17,57,506,71.5,975.0,new,ra_feature_2h66,CM,2,2,6960.74223613739,3350000,1e-05,20,0.1,13,True,-709.124,66,-0.35261565,0.7667707,-0.5464814,1.7698736,-1.1888988,0.4777466,0.046999793,0.0,-4.4337893,-4.2227654,1.9663559,3.0226817,-4.1178412
67,1065,221,1655,413,1538,353,25,18,168,113.61,661.0,new,ra_feature_2h67,CM,2,2,7065.718594789505,3400000,1e-05,20,0.1,13,True,-657.69073,67,-0.7699983,1.2388242,-0.28761148,0.53481674,-0.14926217,-0.12068176,-0.20906733,5.2154064e-08,-2.9704518,-1.1764278,-0.105738,1.3951257,-1.586329
68,1294,221,2375,413,2336,622,26,1,579,12.67,885.0,new,ra_feature_2h68,CM,2,2,7192.668951749802,3450000,1e-05,20,0.1,13,True,-581.09595,68,0.24906541,2.1094248,1.0341585,1.2689537,2.0770853,-0.111539625,-0.18133765,2.3841858e-07,-2.6530938,-0.48264557,0.44488963,1.3057182,-0.7161782
