,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.4510176181793213,0,1e-05,40,0.1,20,True,10000,True,10000,True,True,0.33284113,0
1,85.52177143096924,50000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.6960933,1
2,170.758620262146,100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.7411613,2
3,257.16511607170105,150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-11.629975,3
4,342.137654542923,200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-13.97511,4
5,428.169490814209,250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-16.206371,5
6,513.333074092865,300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-16.528849,6
7,600.1152865886688,350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-16.943052,7
8,687.7471017837524,400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-17.337696,8
9,773.4265100955963,450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-17.920399,9
10,858.5133271217346,500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-18.443157,10
11,944.1209909915924,550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-18.883335,11
12,1029.9763317108154,600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-19.906956,12
13,1115.4894905090332,650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.570301,13
14,1199.9567155838013,700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.51066,14
15,1284.5985774993896,750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.535885,15
16,1370.952073097229,800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.637465,16
17,1458.5384845733643,850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.847496,17
18,1544.7750597000122,900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.849735,18
19,1632.6612718105316,950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.010263,19
20,1721.6704776287079,1000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.254808,20
21,1811.3621525764465,1050000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.679417,21
22,1899.1021604537964,1100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.057175,22
23,1984.3196277618408,1150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.145195,23
24,2070.896014690399,1200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.883636,24
25,2156.082128047943,1250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.820286,25
26,2242.271957397461,1300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.875994,26
27,2327.3908529281616,1350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.982077,27
28,2413.6582984924316,1400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.521059,28
29,2500.632182598114,1450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.577871,29
30,2586.7607514858246,1500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.71665,30
31,2676.853115081787,1550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.253038,31
32,2761.7990040779114,1600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.674397,32
33,2848.772675037384,1650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.401308,33
34,2934.599878549576,1700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.508682,34
35,3019.7238500118256,1750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.624798,35
36,3105.24675822258,1800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.767458,36
37,3190.2505798339844,1850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.91962,37
38,3274.6642365455627,1900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.461584,38
39,3358.8189935684204,1950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.287073,39
40,3443.022621870041,2000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.316164,40
41,3528.2773382663727,2050000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.489496,41
42,3612.528106212616,2100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.224112,42
43,3698.00443315506,2150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.587475,43
44,3782.8805656433105,2200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.676245,44
45,3868.7094297409058,2250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.938274,45
46,3953.9666578769684,2300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.642105,46
47,4038.979093313217,2350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.482174,47
48,4123.5546815395355,2400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.195246,48
49,4208.973146438599,2450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.75869,49
50,4294.395583868027,2500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.620476,50
51,4380.010891199112,2550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.566113,51
52,4465.071945667267,2600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.988476,52
53,4548.432252883911,2650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.381044,53
54,4633.188342094421,2700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.004265,54
55,4718.863358974457,2750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.99131,55
56,4805.110274076462,2800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.67523,56
57,4894.585390090942,2850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.172455,57
58,4982.4926924705505,2900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.305346,58
59,5069.906666517258,2950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.989365,59
60,5157.668081045151,3000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.385595,60
61,5247.8838629722595,3050000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.749321,61
62,5335.509845733643,3100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-19.966974,62
63,5422.288182258606,3150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.60911,63
64,5507.075716972351,3200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.355742,64
65,5595.140496492386,3250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.341314,65
66,5680.724326133728,3300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.341497,66
67,5766.610590457916,3350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.098772,67
68,5852.831245660782,3400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.315096,68
69,5937.539480209351,3450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.99403,69
70,6023.234660863876,3500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.350931,70
71,6109.936994791031,3550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.64081,71
72,6195.430554628372,3600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.119787,72
73,6281.920864343643,3650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.230312,73
74,6366.324710845947,3700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.36863,74
75,6453.7281086444855,3750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.376091,75
76,6539.986932754517,3800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.021847,76
77,6624.336237192154,3850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.60972,77
78,6716.227087497711,3900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.648954,78
79,6803.443796873093,3950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.658068,79
80,6890.119582653046,4000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.668472,80
81,6981.140290260315,4050000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.911642,81
82,7071.11554145813,4100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.363754,82
83,7162.592787981033,4150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.488684,83
84,7253.677000761032,4200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.667566,84
85,7344.385844945908,4250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.815357,85
86,7436.048999786377,4300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.221758,86
87,7526.830190420151,4350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.170774,87
88,7616.747765779495,4400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.180742,88
89,7707.436228513718,4450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.80412,89
90,7798.055129766464,4500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.761171,90
91,7887.367735624313,4550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.590414,91
92,7976.491224765778,4600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.50434,92
93,8065.343849182129,4650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.811182,93
94,8154.460031986237,4700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.139168,94
95,8242.833051204681,4750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-21.65224,95
96,8331.631507396698,4800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.083624,96
97,8419.407953500748,4850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.85147,97
98,8506.786662817001,4900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.940975,98
99,8595.628546476364,4950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.63141,99
100,8687.297293186188,5000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.857828,100
