,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,513,411,1720,1274,1995,526,0,23,0,158.29,1356.0,new,experiments/results/BW_2_2/labels_2h_40/0.onnx,BW,3,3,2.4510176181793213,0,1e-05,40,0.1,20,True,10000,True,10000,True,True,0
1,243,155,624,356,460,265,0,1,0,108.84,120.0,new,experiments/results/BW_2_2/labels_2h_40/5.onnx,BW,3,3,428.169490814209,250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,5
2,448,369,1549,1162,1511,1080,0,1,0,105.22,563.0,new,experiments/results/BW_2_2/labels_2h_40/10.onnx,BW,3,3,858.5133271217346,500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,10
3,281,143,697,328,640,410,0,3,0,80.37,236.0,new,experiments/results/BW_2_2/labels_2h_40/15.onnx,BW,3,3,1284.5985774993896,750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,15
4,260,110,650,237,733,376,0,2,0,28.41,250.0,new,experiments/results/BW_2_2/labels_2h_40/20.onnx,BW,3,3,1721.6704776287079,1000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,20
5,456,303,1438,816,1265,942,0,1,0,112.26,452.0,new,experiments/results/BW_2_2/labels_2h_40/25.onnx,BW,3,3,2156.082128047943,1250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,25
6,314,223,974,617,819,652,0,2,0,97.81,301.0,new,experiments/results/BW_2_2/labels_2h_40/30.onnx,BW,3,3,2586.7607514858246,1500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,30
7,267,168,742,428,665,453,0,2,0,90.27,207.0,new,experiments/results/BW_2_2/labels_2h_40/35.onnx,BW,3,3,3019.7238500118256,1750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,35
8,270,195,751,538,809,470,0,3,0,67.53,288.0,new,experiments/results/BW_2_2/labels_2h_40/40.onnx,BW,3,3,3443.022621870041,2000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,40
9,158,65,342,118,424,174,0,2,0,64.73,135.0,new,experiments/results/BW_2_2/labels_2h_40/45.onnx,BW,3,3,3868.7094297409058,2250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,45
10,215,108,495,238,472,269,0,5,0,122.73,188.0,new,experiments/results/BW_2_2/labels_2h_40/50.onnx,BW,3,3,4294.395583868027,2500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,50
11,341,117,1005,260,984,657,0,3,0,98.87,328.0,new,experiments/results/BW_2_2/labels_2h_40/55.onnx,BW,3,3,4718.863358974457,2750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,55
12,320,132,921,291,740,594,0,2,0,62.78,275.0,new,experiments/results/BW_2_2/labels_2h_40/60.onnx,BW,3,3,5157.668081045151,3000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,60
13,144,48,296,80,368,144,0,3,0,50.76,118.0,new,experiments/results/BW_2_2/labels_2h_40/65.onnx,BW,3,3,5595.140496492386,3250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,65
14,224,74,520,141,559,287,0,6,0,17.32,239.0,new,experiments/results/BW_2_2/labels_2h_40/70.onnx,BW,3,3,6023.234660863876,3500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,70
15,181,60,430,112,410,240,0,1,0,90.73,144.0,new,experiments/results/BW_2_2/labels_2h_40/75.onnx,BW,3,3,6453.7281086444855,3750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,75
16,166,50,353,84,389,182,0,2,0,62.74,121.0,new,experiments/results/BW_2_2/labels_2h_40/80.onnx,BW,3,3,6890.119582653046,4000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,80
17,381,131,1193,294,932,788,0,2,0,11.96,285.0,new,experiments/results/BW_2_2/labels_2h_40/85.onnx,BW,3,3,7344.385844945908,4250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,85
18,159,39,298,58,349,128,0,1,0,61.73,135.0,new,experiments/results/BW_2_2/labels_2h_40/90.onnx,BW,3,3,7798.055129766464,4500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,90
19,253,115,703,249,559,443,0,2,0,47.49,205.0,new,experiments/results/BW_2_2/labels_2h_40/95.onnx,BW,3,3,8242.833051204681,4750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,95
20,317,186,954,475,859,635,0,1,0,13.82,279.0,new,experiments/results/BW_2_2/labels_2h_40/100.onnx,BW,3,3,8687.297293186188,5000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,100
