,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
29,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,15,True
30,987.0,355.0,2037.0,922.0,1435.0,517.0,6.0,1.0,167.0,107.75,600.0,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,1,
31,8142.0,1681.0,16199.0,4741.0,39575.0,2789.0,288.0,1.0,2514.0,172.96,14958.0,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,2,
32,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,3,
33,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,4,True
34,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,5,True
35,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,6,True
36,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,7,True
37,6037.0,1787.0,16664.0,6620.0,41517.0,4436.0,18.0,1.0,859.0,268.74,10684.0,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,4,1,
38,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,4,2,True
39,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,5,1,
40,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,6,1,True
