,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,29,17,37,21,184,5,1,1,3,20.18,30.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,1,0.20108695652173914
1,85,37,121,48,223,17,8,1,6,22.66,51.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,2,0.5426008968609866
2,175,53,262,69,294,34,20,1,10,28.66,103.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,3,0.891156462585034
3,297,81,454,108,371,50,43,1,14,28.54,137.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,4,1.2237196765498652
4,451,105,725,139,539,96,65,1,18,62.64,218.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,5,1.3450834879406308
5,637,111,1012,146,722,109,91,7,22,103.71,307.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,6,1.4016620498614958
6,855,173,1399,237,1032,149,128,24,26,145.79,419.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,7,1.3556201550387597
7,1105,155,1848,211,1177,167,213,24,30,56.85,498.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,8,1.5700934579439252
8,1387,238,2335,324,1507,188,303,37,34,143.64,606.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,9,1.5494359654943597
9,1701,248,2833,335,1939,258,308,21,38,27.1,674.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,10,1.4610624033006705
10,2047,370,3430,502,2794,254,405,73,42,155.36,1073.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,11,1.227630637079456
11,2425,417,4431,588,6296,581,608,13,46,270.55,1237.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,12,0.7037801778907242
12,2835,379,5025,521,5910,523,673,61,50,310.13,1403.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,13,0.850253807106599
13,3277,420,5645,573,6385,544,663,37,54,82.54,1713.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,14,0.8841033672670321
14,3751,465,6524,632,7759,718,714,66,58,204.12,2066.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,1,15,0.8408300038664777
15,153,75,236,132,321,47,2,1,19,9.18,119.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,1,0.735202492211838
16,489,221,749,413,604,136,4,1,98,75.46,253.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,2,1.240066225165563
17,1428,458,2234,881,1414,341,14,41,215,92.27,628.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,3,1.57991513437058
18,4672,806,7883,1583,5990,1101,41,366,565,107.29,2969.0,false,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,4,1.3160267111853088
19,8658,0,15001,0,29850,1390,1266,10,906,0.0,10790.0,true,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,5,0.5025460636515913
20,8739,0,15001,0,24234,2,2305,0,496,0.0,11225.0,true,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,6,0.6190063547082612
21,9965,0,15001,0,28888,694,1144,0,985,0.0,13301.0,true,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,7,0.5192813625034617
22,9427,0,15001,0,25508,242,1720,0,586,0.0,12710.0,true,False,new,experiments/results/CM_2_2/boolean/46.onnx,CM,2,8,0.5880900109769485
