,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,17,15,20,18,233,4,0,1,2,18.69,24.0,false,False,new,experiments/results/TA_2_2/testSampleName/0.onnx,TA,1,1,0.08583690987124463,0
1,19,17,23,21,260,4,0,1,2,19.7,29.0,false,False,new,experiments/results/TA_2_2/testSampleName/0.onnx,TA,1,2,0.08846153846153847,0
2,65,0,101,0,313,18,0,0,15,0.0,89.0,true,False,new,experiments/results/TA_2_2/testSampleName/0.onnx,TA,2,1,0.3226837060702875,0
3,17,15,20,18,267,4,0,1,2,18.69,43.0,false,False,new,experiments/results/TA_2_2/testSampleName/1.onnx,TA,1,1,0.0749063670411985,1
4,19,17,23,21,310,4,0,1,2,19.2,38.0,false,False,new,experiments/results/TA_2_2/testSampleName/1.onnx,TA,1,2,0.07419354838709677,1
5,65,0,101,0,399,18,0,0,15,0.0,142.0,true,False,new,experiments/results/TA_2_2/testSampleName/1.onnx,TA,2,1,0.2531328320802005,1
6,17,15,20,18,243,4,0,1,2,18.69,25.0,false,False,new,experiments/results/TA_2_2/testSampleName/2.onnx,TA,1,1,0.0823045267489712,2
7,19,17,23,21,253,4,0,1,2,19.2,30.0,false,False,new,experiments/results/TA_2_2/testSampleName/2.onnx,TA,1,2,0.09090909090909091,2
8,65,0,101,0,347,18,0,0,15,0.0,107.0,true,False,new,experiments/results/TA_2_2/testSampleName/2.onnx,TA,2,1,0.2910662824207493,2
9,17,15,20,18,237,4,0,1,2,18.69,22.0,false,False,new,experiments/results/TA_2_2/testSampleName/3.onnx,TA,1,1,0.08438818565400844,3
10,19,17,23,21,237,4,0,1,2,19.2,17.0,false,False,new,experiments/results/TA_2_2/testSampleName/3.onnx,TA,1,2,0.0970464135021097,3
11,65,0,101,0,313,19,0,0,14,0.0,77.0,true,False,new,experiments/results/TA_2_2/testSampleName/3.onnx,TA,2,1,0.3226837060702875,3
12,17,15,20,18,252,4,0,1,2,19.2,35.0,false,False,new,experiments/results/TA_2_2/testSampleName/4.onnx,TA,1,1,0.07936507936507936,4
13,19,17,23,21,261,4,0,1,2,19.7,36.0,false,False,new,experiments/results/TA_2_2/testSampleName/4.onnx,TA,1,2,0.08812260536398467,4
14,65,0,101,0,347,19,0,0,14,0.0,85.0,true,False,new,experiments/results/TA_2_2/testSampleName/4.onnx,TA,2,1,0.2910662824207493,4
15,17,15,20,18,277,4,0,1,2,19.7,51.0,false,False,new,experiments/results/TA_2_2/testSampleName/5.onnx,TA,1,1,0.07220216606498195,5
16,19,17,23,21,258,4,0,1,2,20.21,24.0,false,False,new,experiments/results/TA_2_2/testSampleName/5.onnx,TA,1,2,0.08914728682170543,5
17,65,0,101,0,353,19,0,0,14,0.0,124.0,true,False,new,experiments/results/TA_2_2/testSampleName/5.onnx,TA,2,1,0.28611898016997167,5
18,17,15,20,18,295,4,0,1,2,19.23,41.0,false,False,new,experiments/results/TA_2_2/testSampleName/6.onnx,TA,1,1,0.06779661016949153,6
19,19,17,23,21,275,4,0,1,2,20.21,58.0,false,False,new,experiments/results/TA_2_2/testSampleName/6.onnx,TA,1,2,0.08363636363636363,6
20,65,0,101,0,394,19,0,0,14,0.0,135.0,true,False,new,experiments/results/TA_2_2/testSampleName/6.onnx,TA,2,1,0.2563451776649746,6
21,17,15,20,18,356,4,0,1,2,20.21,75.0,false,False,new,experiments/results/TA_2_2/testSampleName/7.onnx,TA,1,1,0.056179775280898875,7
22,19,17,23,21,288,4,0,1,2,19.7,33.0,false,False,new,experiments/results/TA_2_2/testSampleName/7.onnx,TA,1,2,0.0798611111111111,7
23,65,0,101,0,400,19,0,0,12,0.0,122.0,true,False,new,experiments/results/TA_2_2/testSampleName/7.onnx,TA,2,1,0.2525,7
24,17,15,20,18,242,4,0,1,2,18.69,19.0,false,False,new,experiments/results/TA_2_2/testSampleName/8.onnx,TA,1,1,0.08264462809917356,8
25,19,17,23,21,229,4,0,1,2,19.2,28.0,false,False,new,experiments/results/TA_2_2/testSampleName/8.onnx,TA,1,2,0.10043668122270742,8
26,65,0,101,0,316,19,0,0,12,0.0,88.0,true,False,new,experiments/results/TA_2_2/testSampleName/8.onnx,TA,2,1,0.31962025316455694,8
27,17,15,20,18,246,4,0,1,2,18.69,28.0,false,False,new,experiments/results/TA_2_2/testSampleName/9.onnx,TA,1,1,0.08130081300813008,9
28,19,17,23,21,228,4,0,1,2,19.2,24.0,false,False,new,experiments/results/TA_2_2/testSampleName/9.onnx,TA,1,2,0.10087719298245613,9
29,65,0,101,0,376,19,0,0,12,0.0,139.0,true,False,new,experiments/results/TA_2_2/testSampleName/9.onnx,TA,2,1,0.26861702127659576,9
30,17,15,20,18,269,4,0,1,2,18.69,26.0,false,False,new,experiments/results/TA_2_2/testSampleName/10.onnx,TA,1,1,0.07434944237918216,10
31,19,17,23,21,349,4,0,1,2,19.73,62.0,false,False,new,experiments/results/TA_2_2/testSampleName/10.onnx,TA,1,2,0.0659025787965616,10
32,65,0,101,0,328,19,0,0,12,0.0,89.0,true,False,new,experiments/results/TA_2_2/testSampleName/10.onnx,TA,2,1,0.3079268292682927,10
33,17,15,20,18,275,4,0,1,2,18.21,47.0,false,False,new,experiments/results/TA_2_2/testSampleName/11.onnx,TA,1,1,0.07272727272727272,11
34,19,17,23,21,248,4,0,1,2,19.2,21.0,false,False,new,experiments/results/TA_2_2/testSampleName/11.onnx,TA,1,2,0.09274193548387097,11
35,65,0,101,0,319,19,0,0,12,0.0,81.0,true,False,new,experiments/results/TA_2_2/testSampleName/11.onnx,TA,2,1,0.3166144200626959,11
