,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,183,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,1,0.01639344262295082
1,5,0,4,0,163,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,2,0.024539877300613498
2,6,0,5,0,188,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,3,0.026595744680851064
3,7,0,6,0,178,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,4,0.033707865168539325
4,8,0,7,0,179,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,5,0.03910614525139665
5,51,32,64,40,215,7,1,1,6,21.14,44.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,1,0.29767441860465116
6,35,25,39,29,268,4,0,2,1,20.66,64.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,2,0.1455223880597015
7,45,27,49,31,371,4,0,2,1,19.68,138.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,3,0.1320754716981132
8,49,29,53,33,248,4,0,2,1,20.66,59.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,4,0.21370967741935484
9,75,31,80,35,229,4,0,2,1,21.14,55.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,5,0.34934497816593885
10,111,42,141,55,315,11,3,15,4,23.14,128.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,1,0.44761904761904764
11,195,75,242,108,453,18,3,16,4,26.18,204.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,2,0.5342163355408388
12,913,0,2001,0,1307,200,8,0,83,0.0,737.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,3,1.5309869931140014
13,1037,0,2001,0,1286,161,6,0,32,0.0,836.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,4,1.5559875583203733
14,1195,0,2001,0,1351,129,3,0,41,0.0,957.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,5,1.4811250925240562
15,870,308,1773,621,1547,241,2,1,2,116.65,1008.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,1,1.1460892049127342
16,561,161,876,298,737,65,2,28,2,63.65,462.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,2,1.1886024423337855
17,1119,0,2001,0,1507,125,0,0,6,0.0,1101.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,3,1.327803583278036
18,1115,173,1586,307,1289,78,2,29,2,25.41,943.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,4,1.230411171450737
19,1375,194,1955,339,1605,82,2,30,2,90.99,1267.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,5,1.2180685358255452
20,1192,0,2001,0,1649,60,10,0,2,0.0,1354.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,1,1.2134627046694966
21,1555,0,2001,0,2001,0,9,0,4,0.0,1737.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,2,1.0
22,1940,0,2001,0,1850,0,0,0,3,0.0,1608.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,3,1.0816216216216217
23,1960,0,2001,0,1869,0,0,0,3,0.0,1652.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,4,1.0706260032102728
24,1969,0,2001,0,1929,0,0,0,2,0.0,1694.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,5,1.0373250388802489
