,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,190,61,380,124,385,82,0,15,50,85.54,178.0,new,experiments/results/TL_2_2/5mill_L/0.onnx,TL,2,2,2.261866569519043,0,1e-05,20,0.1,20,True,10000,True,10000,True,True,0
1,213,33,390,43,498,56,0,9,71,98.58,262.0,new,experiments/results/TL_2_2/5mill_L/1.onnx,TL,2,2,100.59518027305603,50000,1e-05,20,0.1,20,True,10000,True,10000,True,True,1
2,199,16,310,18,341,25,0,18,63,64.58,159.0,new,experiments/results/TL_2_2/5mill_L/2.onnx,TL,2,2,194.25046014785767,100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,2
3,200,21,317,27,323,32,0,1,67,58.58,134.0,new,experiments/results/TL_2_2/5mill_L/3.onnx,TL,2,2,286.0040397644043,150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,3
4,192,14,334,18,396,46,0,1,77,55.58,154.0,new,experiments/results/TL_2_2/5mill_L/4.onnx,TL,2,2,376.3601894378662,200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,4
5,135,9,238,10,299,36,0,1,46,28.57,113.0,new,experiments/results/TL_2_2/5mill_L/5.onnx,TL,2,2,465.25832653045654,250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,5
6,30,16,46,21,160,3,0,9,1,18.18,23.0,new,experiments/results/TL_2_2/5mill_L/6.onnx,TL,2,2,549.6829810142517,300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,6
7,9,9,10,10,152,2,0,1,0,16.18,11.0,new,experiments/results/TL_2_2/5mill_L/7.onnx,TL,2,2,634.4304993152618,350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,7
8,9,9,10,10,150,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/5mill_L/8.onnx,TL,2,2,722.9252345561981,400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,8
9,9,9,10,10,128,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/9.onnx,TL,2,2,809.4374146461487,450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,9
10,10,9,11,10,139,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_L/10.onnx,TL,2,2,896.3165826797485,500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,10
11,9,9,10,10,134,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/11.onnx,TL,2,2,982.9470639228821,550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,11
12,9,9,10,10,134,2,0,1,0,16.18,11.0,new,experiments/results/TL_2_2/5mill_L/12.onnx,TL,2,2,1069.8129978179932,600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,12
13,9,9,10,10,151,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/13.onnx,TL,2,2,1156.5275349617004,650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,13
14,9,9,10,10,128,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/14.onnx,TL,2,2,1243.2561011314392,700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,14
15,9,9,10,10,159,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/15.onnx,TL,2,2,1331.5914764404297,750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,15
16,9,9,10,10,150,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_L/16.onnx,TL,2,2,1418.405603170395,800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,16
17,10,9,11,10,131,2,0,1,0,16.18,11.0,new,experiments/results/TL_2_2/5mill_L/17.onnx,TL,2,2,1504.8226392269135,850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,17
18,15,12,18,14,172,2,0,1,1,16.66,14.0,new,experiments/results/TL_2_2/5mill_L/18.onnx,TL,2,2,1592.019995212555,900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,18
19,9,9,10,10,132,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/19.onnx,TL,2,2,1679.2476830482483,950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,19
20,9,9,10,10,146,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_L/20.onnx,TL,2,2,1766.430542230606,1000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,20
21,10,9,11,10,129,2,0,1,0,16.18,11.0,new,experiments/results/TL_2_2/5mill_L/21.onnx,TL,2,2,1853.717673778534,1050000,1e-05,20,0.1,20,True,10000,True,10000,True,True,21
22,9,9,10,10,129,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_L/22.onnx,TL,2,2,1941.4377722740173,1100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,22
23,9,9,10,10,148,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/5mill_L/23.onnx,TL,2,2,2029.7340903282166,1150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,23
24,9,9,10,10,157,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/24.onnx,TL,2,2,2117.2082521915436,1200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,24
25,9,9,10,10,132,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_L/25.onnx,TL,2,2,2206.536370754242,1250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,25
26,9,9,10,10,129,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/5mill_L/26.onnx,TL,2,2,2296.9321825504303,1300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,26
27,9,9,10,10,129,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/27.onnx,TL,2,2,2386.8176317214966,1350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,27
28,9,9,10,10,163,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/28.onnx,TL,2,2,2473.978523015976,1400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,28
29,9,9,10,10,128,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/29.onnx,TL,2,2,2561.590232372284,1450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,29
30,9,9,10,10,149,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_L/30.onnx,TL,2,2,2648.5672373771667,1500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,30
31,10,9,11,10,156,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/31.onnx,TL,2,2,2735.5384409427643,1550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,31
32,9,9,10,10,130,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/32.onnx,TL,2,2,2821.7219138145447,1600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,32
33,10,9,11,10,130,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/33.onnx,TL,2,2,2908.7823462486267,1650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,33
34,56,16,74,20,200,5,0,4,10,22.66,41.0,new,experiments/results/TL_2_2/5mill_L/34.onnx,TL,2,2,2997.8697974681854,1700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,34
35,21,12,29,13,165,5,0,2,0,17.62,30.0,new,experiments/results/TL_2_2/5mill_L/35.onnx,TL,2,2,3087.2335443496704,1750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,35
36,15,9,18,10,148,4,0,1,0,16.66,17.0,new,experiments/results/TL_2_2/5mill_L/36.onnx,TL,2,2,3171.4561018943787,1800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,36
37,21,12,30,14,154,5,0,1,2,17.62,25.0,new,experiments/results/TL_2_2/5mill_L/37.onnx,TL,2,2,3260.1116800308228,1850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,37
38,123,21,164,27,260,9,0,10,28,14.61,84.0,new,experiments/results/TL_2_2/5mill_L/38.onnx,TL,2,2,3350.2728765010834,1900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,38
39,43,16,54,20,172,6,0,4,6,20.18,31.0,new,experiments/results/TL_2_2/5mill_L/39.onnx,TL,2,2,3441.0679547786713,1950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,39
40,20,13,29,16,160,8,0,1,0,17.62,25.0,new,experiments/results/TL_2_2/5mill_L/40.onnx,TL,2,2,3525.821101665497,2000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,40
41,23,9,32,10,160,7,0,1,1,17.62,23.0,new,experiments/results/TL_2_2/5mill_L/41.onnx,TL,2,2,3610.4017469882965,2050000,1e-05,20,0.1,20,True,10000,True,10000,True,True,41
42,19,12,24,14,150,4,0,1,0,17.14,20.0,new,experiments/results/TL_2_2/5mill_L/42.onnx,TL,2,2,3699.863093852997,2100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,42
43,29,16,41,20,176,9,0,1,2,18.18,33.0,new,experiments/results/TL_2_2/5mill_L/43.onnx,TL,2,2,3784.4512383937836,2150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,43
44,15,9,18,10,140,4,0,1,0,16.66,17.0,new,experiments/results/TL_2_2/5mill_L/44.onnx,TL,2,2,3870.7209119796753,2200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,44
45,16,9,21,10,147,5,0,1,0,17.14,16.0,new,experiments/results/TL_2_2/5mill_L/45.onnx,TL,2,2,3955.254096031189,2250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,45
46,15,9,19,10,147,4,0,1,0,16.66,20.0,new,experiments/results/TL_2_2/5mill_L/46.onnx,TL,2,2,4044.9254446029663,2300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,46
47,9,9,10,10,140,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_L/47.onnx,TL,2,2,4130.551348209381,2350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,47
48,9,9,10,10,131,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/5mill_L/48.onnx,TL,2,2,4215.680922985077,2400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,48
