,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,22.0,17.0,27.0,21.0,151.0,5.0,0.0,1.0,1.0,18.69,19.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,1,0
1,85.0,33.0,124.0,42.0,202.0,26.0,3.0,2.0,9.0,22.66,45.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,2,0
2,175.0,53.0,274.0,69.0,320.0,64.0,7.0,5.0,15.0,23.06,106.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,3,0
3,297.0,63.0,490.0,82.0,381.0,71.0,53.0,4.0,27.0,35.29,134.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,4,0
4,404.0,82.0,680.0,109.0,509.0,96.0,97.0,1.0,21.0,86.26,169.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,5,0
5,636.0,137.0,1105.0,186.0,746.0,200.0,131.0,1.0,32.0,59.5,199.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,6,0
6,855.0,173.0,1506.0,237.0,659.0,77.0,283.0,19.0,94.0,124.47,260.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,7,0
7,1094.0,202.0,1950.0,277.0,1956.0,361.0,234.0,1.0,40.0,180.47,337.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,8,0
8,1374.0,245.0,2472.0,339.0,2666.0,378.0,371.0,1.0,37.0,30.64,335.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,9,0
9,1682.0,282.0,3056.0,387.0,4128.0,577.0,380.0,1.0,40.0,126.44,362.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,10,0
10,,,,,,,,,,,,False,new,experiments/results/CM_2_2/prop/0.onnx,CM,1,11,0
11,189.0,75.0,305.0,132.0,312.0,52.0,0.0,1.0,36.0,18.17,105.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,2,1,0
12,1161.0,268.0,2085.0,494.0,1000.0,202.0,63.0,1.0,277.0,138.32,351.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,2,2,0
13,,,,,,,,,,,,False,new,experiments/results/CM_2_2/prop/0.onnx,CM,2,3,0
14,1159.0,355.0,2399.0,922.0,1444.0,419.0,0.0,1.0,165.0,106.41,504.0,True,new,experiments/results/CM_2_2/prop/0.onnx,CM,3,1,0
15,,,,,,,,,,,,False,new,experiments/results/CM_2_2/prop/0.onnx,CM,3,2,0
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/prop/0.onnx,CM,4,1,0
17,31.0,17.0,42.0,21.0,177.0,6.0,2.0,1.0,3.0,19.68,19.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,1,1
18,85.0,33.0,123.0,42.0,216.0,18.0,5.0,1.0,12.0,22.18,61.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,2,1
19,175.0,53.0,246.0,69.0,283.0,53.0,4.0,4.0,10.0,19.14,80.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,3,1
20,297.0,89.0,447.0,118.0,413.0,71.0,56.0,4.0,14.0,59.44,151.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,4,1
21,451.0,151.0,657.0,203.0,609.0,95.0,52.0,11.0,18.0,70.82,254.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,5,1
22,637.0,137.0,1124.0,186.0,916.0,277.0,106.0,1.0,70.0,146.7,284.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,6,1
23,855.0,173.0,1532.0,237.0,1456.0,374.0,146.0,1.0,99.0,135.59,513.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,7,1
24,1105.0,213.0,1990.0,294.0,2244.0,473.0,216.0,1.0,127.0,184.34,522.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,8,1
25,1387.0,257.0,2135.0,357.0,1347.0,96.0,506.0,24.0,34.0,68.57,514.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,9,1
26,,,,,,,,,,,,False,new,experiments/results/CM_2_2/prop/1.onnx,CM,1,10,1
27,189.0,90.0,285.0,154.0,312.0,44.0,2.0,7.0,37.0,28.66,130.0,True,new,experiments/results/CM_2_2/prop/1.onnx,CM,2,1,1
