,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,136.0,1.0,0.0,1.0,0.0,15.7,7.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,1,0
1,7.0,5.0,10.0,6.0,149.0,1.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,2,0
2,9.0,5.0,14.0,6.0,126.0,1.0,0.0,1.0,0.0,16.18,7.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,3,0
3,11.0,5.0,18.0,6.0,157.0,1.0,0.0,1.0,0.0,16.19,12.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,4,0
4,13.0,5.0,22.0,6.0,132.0,1.0,0.0,1.0,0.0,16.67,9.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,5,0
5,15.0,5.0,26.0,6.0,132.0,1.0,0.0,1.0,0.0,16.66,9.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,6,0
6,17.0,5.0,30.0,6.0,135.0,1.0,0.0,1.0,0.0,16.72,11.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,7,0
7,19.0,5.0,34.0,6.0,144.0,1.0,0.0,1.0,0.0,17.14,12.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,8,0
8,21.0,5.0,38.0,6.0,144.0,1.0,0.0,1.0,0.0,17.63,14.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,9,0
9,23.0,5.0,42.0,6.0,164.0,1.0,0.0,1.0,0.0,17.62,12.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,10,0
10,25.0,5.0,46.0,6.0,149.0,1.0,0.0,1.0,0.0,18.18,14.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,11,0
11,27.0,5.0,50.0,6.0,151.0,1.0,0.0,1.0,0.0,18.18,15.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,12,0
12,29.0,5.0,54.0,6.0,159.0,1.0,0.0,1.0,0.0,18.66,16.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,13,0
13,31.0,5.0,58.0,6.0,188.0,1.0,0.0,1.0,0.0,18.66,17.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,14,0
14,33.0,5.0,62.0,6.0,195.0,1.0,0.0,1.0,0.0,19.14,24.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,1,15,0
15,17.0,14.0,29.0,23.0,141.0,5.0,0.0,3.0,0.0,17.14,16.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,1,0
16,37.0,22.0,79.0,39.0,209.0,29.0,0.0,1.0,0.0,20.18,42.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,2,0
17,65.0,42.0,156.0,87.0,227.0,61.0,0.0,1.0,0.0,29.14,51.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,3,0
18,101.0,70.0,259.0,157.0,332.0,101.0,0.0,1.0,0.0,27.69,113.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,4,0
19,145.0,106.0,388.0,249.0,392.0,163.0,0.0,1.0,0.0,64.77,145.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,5,0
20,197.0,150.0,543.0,363.0,426.0,231.0,0.0,1.0,0.0,122.84,179.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,6,0
21,257.0,202.0,724.0,499.0,721.0,306.0,0.0,1.0,0.0,80.51,339.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,7,0
22,325.0,262.0,931.0,657.0,768.0,403.0,0.0,1.0,0.0,64.84,406.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,8,0
23,401.0,330.0,1164.0,837.0,1052.0,500.0,0.0,1.0,0.0,142.28,600.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,9,0
24,485.0,406.0,1423.0,1039.0,1398.0,623.0,0.0,1.0,0.0,94.78,804.0,new,experiments/results/BW_2_2/5mill_SL20/0.onnx,BW,2,10,0
