,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,25.0,17.0,33.0,21.0,178.0,6.0,1.0,1.0,0.0,20.18,31.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,1
1,51.0,33.0,71.0,42.0,225.0,12.0,7.0,1.0,1.0,23.14,66.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,2
2,78.0,53.0,114.0,69.0,246.0,17.0,13.0,1.0,0.0,27.62,74.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,3
3,113.0,69.0,164.0,90.0,302.0,22.0,17.0,1.0,2.0,20.98,109.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,4
4,145.0,87.0,208.0,114.0,380.0,27.0,26.0,1.0,0.0,27.21,116.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,5
5,177.0,105.0,252.0,138.0,397.0,30.0,32.0,3.0,0.0,38.5,139.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,6
6,254.0,137.0,372.0,183.0,525.0,55.0,40.0,2.0,5.0,66.93,204.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,7
7,249.0,141.0,358.0,186.0,510.0,37.0,48.0,4.0,0.0,51.05,194.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,8
8,364.0,131.0,568.0,172.0,753.0,78.0,88.0,1.0,3.0,39.98,271.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,9
9,401.0,219.0,604.0,297.0,851.0,88.0,50.0,14.0,7.0,60.4,336.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,10
10,560.0,355.0,897.0,497.0,1083.0,107.0,75.0,67.0,8.0,62.0,388.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,11
11,646.0,383.0,1043.0,536.0,1335.0,118.0,106.0,70.0,7.0,33.8,593.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,12
12,699.0,461.0,1130.0,651.0,1425.0,125.0,105.0,100.0,6.0,43.65,626.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,13
13,775.0,395.0,1282.0,549.0,1459.0,181.0,156.0,46.0,7.0,185.65,505.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,14
14,900.0,599.0,1462.0,852.0,1775.0,189.0,135.0,132.0,6.0,173.36,555.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,1,15
15,152.0,75.0,280.0,132.0,365.0,60.0,2.0,1.0,48.0,21.39,160.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,2,1
16,494.0,221.0,899.0,413.0,804.0,183.0,3.0,1.0,177.0,111.93,434.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,2,2
17,1248.0,460.0,2259.0,886.0,1868.0,358.0,18.0,51.0,476.0,42.7,837.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,2,3
18,2925.0,806.0,5737.0,1583.0,5120.0,690.0,221.0,121.0,864.0,24.78,2028.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,2,4
19,11673.0,1273.0,29055.0,2536.0,193560.0,6297.0,862.0,1.0,2939.0,513.78,17805.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,2,5
20,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,2,6
21,801.0,355.0,1928.0,922.0,1536.0,510.0,0.0,1.0,325.0,138.22,627.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,3,1
22,8887.0,1681.0,24543.0,4741.0,53416.0,3070.0,6.0,1.0,6736.0,78.39,7892.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,3,2
23,22655.0,4729.0,54791.0,13812.0,225091.0,6210.0,8.0,306.0,15928.0,127.85,26729.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,3,3
24,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,3,4
25,4934.0,1787.0,14977.0,6620.0,27945.0,3837.0,0.0,1.0,2258.0,86.44,4263.0,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,4,1
26,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,4,2
27,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JE_D/78.onnx,CM,5,1
