,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
26,87,45,132,56,258,44,0,1,8,27.14,34.0,new,experiments/results/TA_2_2/TB_5mill_b100000/26.onnx,TA,2,2,2200.049572944641,1300000,1e-05,20,0.1,15,True,10000,True,100000,True,26
27,45,45,56,56,179,12,0,1,0,21.14,12.0,new,experiments/results/TA_2_2/TB_5mill_b100000/27.onnx,TA,2,2,2284.2431378364563,1350000,1e-05,20,0.1,15,True,10000,True,100000,True,27
28,125,75,235,118,318,69,0,1,18,14.99,57.0,new,experiments/results/TA_2_2/TB_5mill_b100000/28.onnx,TA,2,2,2369.0893681049347,1400000,1e-05,20,0.1,15,True,10000,True,100000,True,28
29,113,65,192,93,270,63,0,1,14,10.95,38.0,new,experiments/results/TA_2_2/TB_5mill_b100000/29.onnx,TA,2,2,2454.9683196544647,1450000,1e-05,20,0.1,15,True,10000,True,100000,True,29
30,134,92,242,154,325,93,0,1,9,15.95,58.0,new,experiments/results/TA_2_2/TB_5mill_b100000/30.onnx,TA,2,2,2543.3850226402283,1500000,1e-05,20,0.1,15,True,10000,True,100000,True,30
31,136,83,255,137,266,68,0,1,13,15.99,40.0,new,experiments/results/TA_2_2/TB_5mill_b100000/31.onnx,TA,2,2,2638.3345029354095,1550000,1e-05,20,0.1,15,True,10000,True,100000,True,31
32,95,49,152,63,224,52,0,1,8,29.14,33.0,new,experiments/results/TA_2_2/TB_5mill_b100000/32.onnx,TA,2,2,2725.058161020279,1600000,1e-05,20,0.1,15,True,10000,True,100000,True,32
33,119,60,215,87,326,80,0,1,7,13.95,51.0,new,experiments/results/TA_2_2/TB_5mill_b100000/33.onnx,TA,2,2,2812.6188378334045,1650000,1e-05,20,0.1,15,True,10000,True,100000,True,33
34,114,46,157,57,287,15,0,1,8,29.7,72.0,new,experiments/results/TA_2_2/TB_5mill_b100000/34.onnx,TA,2,2,2906.4187932014465,1700000,1e-05,20,0.1,15,True,10000,True,100000,True,34
35,134,71,245,108,339,95,0,1,16,15.01,41.0,new,experiments/results/TA_2_2/TB_5mill_b100000/35.onnx,TA,2,2,2995.6223769187927,1750000,1e-05,20,0.1,15,True,10000,True,100000,True,35
36,73,45,102,56,214,29,0,1,6,24.18,20.0,new,experiments/results/TA_2_2/TB_5mill_b100000/36.onnx,TA,2,2,3076.612401008606,1800000,1e-05,20,0.1,15,True,10000,True,100000,True,36
37,130,74,217,116,309,80,0,1,6,15.95,38.0,new,experiments/results/TA_2_2/TB_5mill_b100000/37.onnx,TA,2,2,3157.966117143631,1850000,1e-05,20,0.1,15,True,10000,True,100000,True,37
38,140,72,252,107,316,103,0,1,8,15.97,55.0,new,experiments/results/TA_2_2/TB_5mill_b100000/38.onnx,TA,2,2,3241.697691679001,1900000,1e-05,20,0.1,15,True,10000,True,100000,True,38
39,137,78,241,117,298,99,0,1,6,17.95,49.0,new,experiments/results/TA_2_2/TB_5mill_b100000/39.onnx,TA,2,2,3323.0629637241364,1950000,1e-05,20,0.1,15,True,10000,True,100000,True,39
40,134,97,260,168,284,99,0,1,21,15.93,28.0,new,experiments/results/TA_2_2/TB_5mill_b100000/40.onnx,TA,2,2,3405.387176513672,2000000,1e-05,20,0.1,15,True,10000,True,100000,True,40
41,120,63,197,91,287,71,0,1,8,12.92,43.0,new,experiments/results/TA_2_2/TB_5mill_b100000/41.onnx,TA,2,2,3487.1849403381348,2050000,1e-05,20,0.1,15,True,10000,True,100000,True,41
42,139,48,234,61,289,42,0,1,19,15.97,58.0,new,experiments/results/TA_2_2/TB_5mill_b100000/42.onnx,TA,2,2,3568.8736469745636,2100000,1e-05,20,0.1,15,True,10000,True,100000,True,42
43,138,60,247,84,282,81,0,1,15,16.03,44.0,new,experiments/results/TA_2_2/TB_5mill_b100000/43.onnx,TA,2,2,3650.798816204071,2150000,1e-05,20,0.1,15,True,10000,True,100000,True,43
44,140,88,249,143,285,96,0,1,12,18.97,48.0,new,experiments/results/TA_2_2/TB_5mill_b100000/44.onnx,TA,2,2,3733.103391647339,2200000,1e-05,20,0.1,15,True,10000,True,100000,True,44
45,140,72,252,108,290,108,0,1,7,17.0,44.0,new,experiments/results/TA_2_2/TB_5mill_b100000/45.onnx,TA,2,2,3815.8635909557343,2250000,1e-05,20,0.1,15,True,10000,True,100000,True,45
46,140,87,272,142,288,106,0,1,22,17.98,45.0,new,experiments/results/TA_2_2/TB_5mill_b100000/46.onnx,TA,2,2,3898.8283405303955,2300000,1e-05,20,0.1,15,True,10000,True,100000,True,46
47,139,74,236,114,357,21,0,1,25,13.98,71.0,new,experiments/results/TA_2_2/TB_5mill_b100000/47.onnx,TA,2,2,3983.2888383865356,2350000,1e-05,20,0.1,15,True,10000,True,100000,True,47
48,140,58,236,81,296,75,0,1,22,14.97,39.0,new,experiments/results/TA_2_2/TB_5mill_b100000/48.onnx,TA,2,2,4066.7018914222717,2400000,1e-05,20,0.1,15,True,10000,True,100000,True,48
49,140,74,234,109,279,94,0,1,6,17.0,37.0,new,experiments/results/TA_2_2/TB_5mill_b100000/49.onnx,TA,2,2,4148.199133872986,2450000,1e-05,20,0.1,15,True,10000,True,100000,True,49
50,140,61,205,82,343,32,0,1,6,13.12,66.0,new,experiments/results/TA_2_2/TB_5mill_b100000/50.onnx,TA,2,2,4229.675466775894,2500000,1e-05,20,0.1,15,True,10000,True,100000,True,50
51,139,60,239,86,296,98,0,1,6,17.96,56.0,new,experiments/results/TA_2_2/TB_5mill_b100000/51.onnx,TA,2,2,4311.087235927582,2550000,1e-05,20,0.1,15,True,10000,True,100000,True,51
52,139,95,270,164,304,110,0,1,21,16.97,34.0,new,experiments/results/TA_2_2/TB_5mill_b100000/52.onnx,TA,2,2,4392.2996344566345,2600000,1e-05,20,0.1,15,True,10000,True,100000,True,52
53,140,83,263,135,331,108,0,1,16,20.93,55.0,new,experiments/results/TA_2_2/TB_5mill_b100000/53.onnx,TA,2,2,4473.76371884346,2650000,1e-05,20,0.1,15,True,10000,True,100000,True,53
54,129,53,220,71,356,68,0,1,8,13.94,61.0,new,experiments/results/TA_2_2/TB_5mill_b100000/54.onnx,TA,2,2,4557.193205356598,2700000,1e-05,20,0.1,15,True,10000,True,100000,True,54
55,139,84,237,131,350,89,0,1,6,15.96,58.0,new,experiments/results/TA_2_2/TB_5mill_b100000/55.onnx,TA,2,2,4637.315056800842,2750000,1e-05,20,0.1,15,True,10000,True,100000,True,55
56,140,45,232,56,290,50,0,1,20,17.01,54.0,new,experiments/results/TA_2_2/TB_5mill_b100000/56.onnx,TA,2,2,4717.96518778801,2800000,1e-05,20,0.1,15,True,10000,True,100000,True,56
57,94,54,161,74,241,42,0,1,15,27.62,26.0,new,experiments/results/TA_2_2/TB_5mill_b100000/57.onnx,TA,2,2,4799.406535625458,2850000,1e-05,20,0.1,15,True,10000,True,100000,True,57
58,72,45,103,56,220,32,0,1,0,25.14,30.0,new,experiments/results/TA_2_2/TB_5mill_b100000/58.onnx,TA,2,2,4880.273537397385,2900000,1e-05,20,0.1,15,True,10000,True,100000,True,58
59,138,48,245,61,325,4,0,1,18,10.03,63.0,new,experiments/results/TA_2_2/TB_5mill_b100000/59.onnx,TA,2,2,4961.4217047691345,2950000,1e-05,20,0.1,15,True,10000,True,100000,True,59
60,140,54,222,74,295,66,0,1,19,13.96,50.0,new,experiments/results/TA_2_2/TB_5mill_b100000/60.onnx,TA,2,2,5044.671426773071,3000000,1e-05,20,0.1,15,True,10000,True,100000,True,60
61,140,49,223,62,357,33,0,1,9,13.97,80.0,new,experiments/results/TA_2_2/TB_5mill_b100000/61.onnx,TA,2,2,5125.486190795898,3050000,1e-05,20,0.1,15,True,10000,True,100000,True,61
62,140,57,216,79,293,28,0,1,12,13.98,61.0,new,experiments/results/TA_2_2/TB_5mill_b100000/62.onnx,TA,2,2,5206.11829662323,3100000,1e-05,20,0.1,15,True,10000,True,100000,True,62
63,90,48,143,63,246,39,0,1,12,28.66,34.0,new,experiments/results/TA_2_2/TB_5mill_b100000/63.onnx,TA,2,2,5287.825777053833,3150000,1e-05,20,0.1,15,True,10000,True,100000,True,63
64,129,58,218,77,324,42,0,1,25,14.97,74.0,new,experiments/results/TA_2_2/TB_5mill_b100000/64.onnx,TA,2,2,5367.422493457794,3200000,1e-05,20,0.1,15,True,10000,True,100000,True,64
65,63,45,86,56,225,22,0,1,0,23.62,31.0,new,experiments/results/TA_2_2/TB_5mill_b100000/65.onnx,TA,2,2,5447.974019050598,3250000,1e-05,20,0.1,15,True,10000,True,100000,True,65
66,140,81,260,132,333,91,0,1,21,18.96,48.0,new,experiments/results/TA_2_2/TB_5mill_b100000/66.onnx,TA,2,2,5529.7219405174255,3300000,1e-05,20,0.1,15,True,10000,True,100000,True,66
67,140,60,252,81,323,6,0,1,26,13.01,90.0,new,experiments/results/TA_2_2/TB_5mill_b100000/67.onnx,TA,2,2,5609.436297416687,3350000,1e-05,20,0.1,15,True,10000,True,100000,True,67
68,140,60,241,85,306,76,0,1,16,13.99,56.0,new,experiments/results/TA_2_2/TB_5mill_b100000/68.onnx,TA,2,2,5689.281730413437,3400000,1e-05,20,0.1,15,True,10000,True,100000,True,68
69,129,48,198,61,327,65,0,1,6,11.95,58.0,new,experiments/results/TA_2_2/TB_5mill_b100000/69.onnx,TA,2,2,5769.795909166336,3450000,1e-05,20,0.1,15,True,10000,True,100000,True,69
70,140,48,219,61,317,63,0,1,10,12.96,49.0,new,experiments/results/TA_2_2/TB_5mill_b100000/70.onnx,TA,2,2,5849.684339046478,3500000,1e-05,20,0.1,15,True,10000,True,100000,True,70
71,73,45,108,56,228,27,0,1,13,25.14,27.0,new,experiments/results/TA_2_2/TB_5mill_b100000/71.onnx,TA,2,2,5930.428052186966,3550000,1e-05,20,0.1,15,True,10000,True,100000,True,71
72,140,48,226,61,277,67,0,1,17,17.96,62.0,new,experiments/results/TA_2_2/TB_5mill_b100000/72.onnx,TA,2,2,6011.198330879211,3600000,1e-05,20,0.1,15,True,10000,True,100000,True,72
73,140,48,223,61,345,43,0,1,10,15.98,81.0,new,experiments/results/TA_2_2/TB_5mill_b100000/73.onnx,TA,2,2,6092.329871177673,3650000,1e-05,20,0.1,15,True,10000,True,100000,True,73
74,114,55,178,75,272,54,0,1,6,8.97,43.0,new,experiments/results/TA_2_2/TB_5mill_b100000/74.onnx,TA,2,2,6174.072417497635,3700000,1e-05,20,0.1,15,True,10000,True,100000,True,74
75,140,66,236,93,285,86,0,1,9,16.96,50.0,new,experiments/results/TA_2_2/TB_5mill_b100000/75.onnx,TA,2,2,6254.716046333313,3750000,1e-05,20,0.1,15,True,10000,True,100000,True,75
76,125,52,187,69,264,43,0,1,6,12.96,46.0,new,experiments/results/TA_2_2/TB_5mill_b100000/76.onnx,TA,2,2,6334.834633588791,3800000,1e-05,20,0.1,15,True,10000,True,100000,True,76
77,140,48,234,61,281,66,0,1,22,13.0,34.0,new,experiments/results/TA_2_2/TB_5mill_b100000/77.onnx,TA,2,2,6415.724662065506,3850000,1e-05,20,0.1,15,True,10000,True,100000,True,77
78,140,48,223,61,273,10,0,1,17,12.99,78.0,new,experiments/results/TA_2_2/TB_5mill_b100000/78.onnx,TA,2,2,6495.119936466217,3900000,1e-05,20,0.1,15,True,10000,True,100000,True,78
79,117,49,172,62,297,31,0,1,11,9.96,61.0,new,experiments/results/TA_2_2/TB_5mill_b100000/79.onnx,TA,2,2,6574.692540884018,3950000,1e-05,20,0.1,15,True,10000,True,100000,True,79
80,106,68,176,102,266,48,0,1,6,9.95,45.0,new,experiments/results/TA_2_2/TB_5mill_b100000/80.onnx,TA,2,2,6655.066720485687,4000000,1e-05,20,0.1,15,True,10000,True,100000,True,80
81,140,48,236,61,281,29,0,1,23,13.98,56.0,new,experiments/results/TA_2_2/TB_5mill_b100000/81.onnx,TA,2,2,6734.643742322922,4050000,1e-05,20,0.1,15,True,10000,True,100000,True,81
82,114,47,169,59,249,49,0,1,7,9.95,53.0,new,experiments/results/TA_2_2/TB_5mill_b100000/82.onnx,TA,2,2,6814.230407238007,4100000,1e-05,20,0.1,15,True,10000,True,100000,True,82
83,140,81,253,131,269,92,0,1,20,15.97,51.0,new,experiments/results/TA_2_2/TB_5mill_b100000/83.onnx,TA,2,2,6893.692490339279,4150000,1e-05,20,0.1,15,True,10000,True,100000,True,83
84,132,58,223,80,274,56,0,1,6,13.96,37.0,new,experiments/results/TA_2_2/TB_5mill_b100000/84.onnx,TA,2,2,6973.310935974121,4200000,1e-05,20,0.1,15,True,10000,True,100000,True,84
85,137,74,239,118,343,82,0,1,16,17.97,71.0,new,experiments/results/TA_2_2/TB_5mill_b100000/85.onnx,TA,2,2,7053.452498435974,4250000,1e-05,20,0.1,15,True,10000,True,100000,True,85
86,140,48,227,61,290,73,0,1,14,13.0,47.0,new,experiments/results/TA_2_2/TB_5mill_b100000/86.onnx,TA,2,2,7133.036441326141,4300000,1e-05,20,0.1,15,True,10000,True,100000,True,86
87,140,57,232,80,320,79,0,1,13,15.94,43.0,new,experiments/results/TA_2_2/TB_5mill_b100000/87.onnx,TA,2,2,7212.480996131897,4350000,1e-05,20,0.1,15,True,10000,True,100000,True,87
88,140,48,215,61,267,1,0,1,12,11.97,55.0,new,experiments/results/TA_2_2/TB_5mill_b100000/88.onnx,TA,2,2,7293.332417726517,4400000,1e-05,20,0.1,15,True,10000,True,100000,True,88
89,140,45,234,56,283,17,0,1,22,13.98,65.0,new,experiments/results/TA_2_2/TB_5mill_b100000/89.onnx,TA,2,2,7373.701200962067,4450000,1e-05,20,0.1,15,True,10000,True,100000,True,89
90,130,59,223,78,257,16,0,1,17,9.99,46.0,new,experiments/results/TA_2_2/TB_5mill_b100000/90.onnx,TA,2,2,7452.756541490555,4500000,1e-05,20,0.1,15,True,10000,True,100000,True,90
91,121,51,197,66,254,51,0,1,3,11.93,37.0,new,experiments/results/TA_2_2/TB_5mill_b100000/91.onnx,TA,2,2,7533.7812740802765,4550000,1e-05,20,0.1,15,True,10000,True,100000,True,91
92,134,63,227,88,342,79,0,1,7,15.93,67.0,new,experiments/results/TA_2_2/TB_5mill_b100000/92.onnx,TA,2,2,7614.719496965408,4600000,1e-05,20,0.1,15,True,10000,True,100000,True,92
93,140,57,214,75,259,58,0,1,8,14.01,40.0,new,experiments/results/TA_2_2/TB_5mill_b100000/93.onnx,TA,2,2,7693.6874713897705,4650000,1e-05,20,0.1,15,True,10000,True,100000,True,93
94,140,61,253,84,296,78,0,1,23,19.0,45.0,new,experiments/results/TA_2_2/TB_5mill_b100000/94.onnx,TA,2,2,7775.564262628555,4700000,1e-05,20,0.1,15,True,10000,True,100000,True,94
95,123,49,188,62,309,43,0,1,2,11.97,64.0,new,experiments/results/TA_2_2/TB_5mill_b100000/95.onnx,TA,2,2,7856.61706495285,4750000,1e-05,20,0.1,15,True,10000,True,100000,True,95
96,140,51,229,68,329,38,0,1,21,14.97,71.0,new,experiments/results/TA_2_2/TB_5mill_b100000/96.onnx,TA,2,2,7937.697296619415,4800000,1e-05,20,0.1,15,True,10000,True,100000,True,96
97,135,48,231,61,310,76,0,1,12,15.94,45.0,new,experiments/results/TA_2_2/TB_5mill_b100000/97.onnx,TA,2,2,8018.947437763214,4850000,1e-05,20,0.1,15,True,10000,True,100000,True,97
98,131,60,226,81,301,67,0,1,18,13.01,60.0,new,experiments/results/TA_2_2/TB_5mill_b100000/98.onnx,TA,2,2,8099.080176353455,4900000,1e-05,20,0.1,15,True,10000,True,100000,True,98
99,112,47,176,59,292,48,0,1,2,9.95,51.0,new,experiments/results/TA_2_2/TB_5mill_b100000/99.onnx,TA,2,2,8179.6668429374695,4950000,1e-05,20,0.1,15,True,10000,True,100000,True,99
100,135,56,224,75,274,70,0,1,4,12.96,41.0,new,experiments/results/TA_2_2/TB_5mill_b100000/100.onnx,TA,2,2,8259.754729509354,5000000,1e-05,20,0.1,15,True,10000,True,100000,True,100
