,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,37,27,61,45,200,18,0,1,6,18.66,16.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/0.onnx,AT,2,2,0.1322011947631836,0,1e-05,20,0.1,15,True,0
1,37,25,66,39,159,7,0,1,10,18.18,19.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/1.onnx,AT,2,2,67.38610863685608,50000,1e-05,20,0.1,15,True,1
2,33,23,53,33,196,7,0,1,4,18.18,16.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/2.onnx,AT,2,2,132.82730746269226,100000,1e-05,20,0.1,15,True,2
3,34,25,57,39,157,18,0,1,5,18.18,16.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/3.onnx,AT,2,2,198.82456302642822,150000,1e-05,20,0.1,15,True,3
4,32,25,52,39,175,13,0,1,6,18.18,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/4.onnx,AT,2,2,265.2822194099426,200000,1e-05,20,0.1,15,True,4
5,23,23,35,33,148,6,0,4,0,17.14,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/5.onnx,AT,2,2,332.8868405818939,250000,1e-05,20,0.1,15,True,5
6,25,20,40,30,153,11,0,4,0,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/6.onnx,AT,2,2,399.5248465538025,300000,1e-05,20,0.1,15,True,6
7,25,23,39,33,150,7,0,4,0,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/7.onnx,AT,2,2,465.94084119796753,350000,1e-05,20,0.1,15,True,7
8,25,21,38,31,153,7,0,4,0,17.14,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/8.onnx,AT,2,2,532.2056169509888,400000,1e-05,20,0.1,15,True,8
9,30,22,52,35,177,14,0,1,0,17.7,17.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/9.onnx,AT,2,2,599.0278015136719,450000,1e-05,20,0.1,15,True,9
10,26,20,42,30,150,10,0,4,0,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/10.onnx,AT,2,2,666.0760715007782,500000,1e-05,20,0.1,15,True,10
11,31,23,47,33,153,7,0,1,5,17.62,9.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/11.onnx,AT,2,2,732.4467148780823,550000,1e-05,20,0.1,15,True,11
12,23,23,35,33,155,7,0,4,0,17.14,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/12.onnx,AT,2,2,799.1902287006378,600000,1e-05,20,0.1,15,True,12
13,26,20,42,30,176,11,0,5,0,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/13.onnx,AT,2,2,864.7810690402985,650000,1e-05,20,0.1,15,True,13
14,25,23,40,33,168,11,0,4,0,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/14.onnx,AT,2,2,930.4156775474548,700000,1e-05,20,0.1,15,True,14
15,29,20,45,30,176,11,0,3,3,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/15.onnx,AT,2,2,996.252364397049,750000,1e-05,20,0.1,15,True,15
16,27,20,41,30,150,9,0,1,2,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/16.onnx,AT,2,2,1062.5190026760101,800000,1e-05,20,0.1,15,True,16
17,23,23,35,33,166,7,0,3,0,17.14,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/17.onnx,AT,2,2,1129.4050750732422,850000,1e-05,20,0.1,15,True,17
18,31,23,47,33,156,8,0,1,4,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/18.onnx,AT,2,2,1197.251618385315,900000,1e-05,20,0.1,15,True,18
19,26,20,42,30,192,9,0,5,0,17.62,17.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/19.onnx,AT,2,2,1266.2944750785828,950000,1e-05,20,0.1,15,True,19
20,26,20,41,30,150,8,0,4,0,17.62,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/20.onnx,AT,2,2,1336.1821146011353,1000000,1e-05,20,0.1,15,True,20
21,26,23,39,33,185,10,0,3,1,17.62,17.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/21.onnx,AT,2,2,1403.007441997528,1050000,1e-05,20,0.1,15,True,21
22,28,23,42,33,170,9,0,4,4,17.62,9.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/22.onnx,AT,2,2,1470.2070446014404,1100000,1e-05,20,0.1,15,True,22
23,30,25,50,39,185,15,0,4,1,17.7,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/23.onnx,AT,2,2,1538.7377734184265,1150000,1e-05,20,0.1,15,True,23
24,27,22,46,36,158,15,0,3,0,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/24.onnx,AT,2,2,1610.182912826538,1200000,1e-05,20,0.1,15,True,24
25,32,25,51,38,172,14,0,1,6,18.18,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/25.onnx,AT,2,2,1682.1996586322784,1250000,1e-05,20,0.1,15,True,25
26,32,25,53,39,158,15,0,1,7,18.18,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/26.onnx,AT,2,2,1749.1280987262726,1300000,1e-05,20,0.1,15,True,26
27,36,27,64,45,175,11,0,3,7,18.18,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/27.onnx,AT,2,2,1816.5243566036224,1350000,1e-05,20,0.1,15,True,27
28,31,22,50,36,175,12,0,1,4,17.7,18.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/28.onnx,AT,2,2,1884.746297121048,1400000,1e-05,20,0.1,15,True,28
29,29,25,47,38,155,14,0,4,0,17.7,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/29.onnx,AT,2,2,1953.8419930934906,1450000,1e-05,20,0.1,15,True,29
30,37,27,67,45,175,5,0,1,10,18.18,20.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/30.onnx,AT,2,2,2024.0790972709656,1500000,1e-05,20,0.1,15,True,30
31,27,25,45,39,184,14,0,3,0,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/31.onnx,AT,2,2,2096.3308765888214,1550000,1e-05,20,0.1,15,True,31
32,28,23,41,33,180,9,0,4,3,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/32.onnx,AT,2,2,2173.534239053726,1600000,1e-05,20,0.1,15,True,32
33,28,23,42,33,188,12,0,1,3,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/33.onnx,AT,2,2,2253.8115491867065,1650000,1e-05,20,0.1,15,True,33
34,25,20,40,30,174,7,0,7,2,17.62,16.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/34.onnx,AT,2,2,2325.127553462982,1700000,1e-05,20,0.1,15,True,34
35,30,23,44,33,150,10,0,3,6,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/35.onnx,AT,2,2,2393.210026025772,1750000,1e-05,20,0.1,15,True,35
36,32,23,48,33,181,8,0,1,5,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/36.onnx,AT,2,2,2462.1474707126617,1800000,1e-05,20,0.1,15,True,36
37,28,21,42,31,164,9,0,4,0,17.62,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/37.onnx,AT,2,2,2532.3495178222656,1850000,1e-05,20,0.1,15,True,37
38,37,27,67,45,169,6,0,1,10,18.18,17.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/38.onnx,AT,2,2,2603.8571712970734,1900000,1e-05,20,0.1,15,True,38
39,30,23,45,33,158,13,0,2,5,17.62,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/39.onnx,AT,2,2,2677.6301794052124,1950000,1e-05,20,0.1,15,True,39
40,29,23,42,33,181,7,0,1,3,17.62,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/40.onnx,AT,2,2,2752.13440823555,2000000,1e-05,20,0.1,15,True,40
41,30,22,50,36,156,17,0,4,1,18.18,17.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/41.onnx,AT,2,2,2819.16570520401,2050000,1e-05,20,0.1,15,True,41
42,27,21,40,31,189,8,0,1,2,17.62,19.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/42.onnx,AT,2,2,2886.1437237262726,2100000,1e-05,20,0.1,15,True,42
43,26,20,40,30,159,9,0,3,0,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/43.onnx,AT,2,2,2953.629325866699,2150000,1e-05,20,0.1,15,True,43
44,26,20,40,30,155,9,0,3,0,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/44.onnx,AT,2,2,3021.7923913002014,2200000,1e-05,20,0.1,15,True,44
45,25,23,39,33,173,9,0,4,0,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/45.onnx,AT,2,2,3090.932668209076,2250000,1e-05,20,0.1,15,True,45
46,25,23,39,33,158,9,0,3,0,17.14,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/46.onnx,AT,2,2,3161.134030342102,2300000,1e-05,20,0.1,15,True,46
47,26,20,41,30,172,9,0,5,0,17.62,14.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/47.onnx,AT,2,2,3232.4244015216827,2350000,1e-05,20,0.1,15,True,47
48,26,20,40,30,171,9,0,4,0,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/48.onnx,AT,2,2,3301.4315071105957,2400000,1e-05,20,0.1,15,True,48
49,26,20,40,30,150,9,0,4,0,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/49.onnx,AT,2,2,3371.7183005809784,2450000,1e-05,20,0.1,15,True,49
50,26,20,40,30,173,10,0,4,0,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/50.onnx,AT,2,2,3443.3482568264008,2500000,1e-05,20,0.1,15,True,50
51,27,23,42,33,160,5,0,4,0,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/51.onnx,AT,2,2,3517.1388618946075,2550000,1e-05,20,0.1,15,True,51
52,26,20,40,30,182,7,0,3,0,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/52.onnx,AT,2,2,3593.6808412075043,2600000,1e-05,20,0.1,15,True,52
53,25,23,39,33,182,11,0,3,0,17.62,16.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/53.onnx,AT,2,2,3671.6941623687744,2650000,1e-05,20,0.1,15,True,53
54,26,20,40,30,168,9,0,3,0,17.62,8.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/54.onnx,AT,2,2,3749.502979516983,2700000,1e-05,20,0.1,15,True,54
55,28,20,42,30,151,10,0,1,2,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/55.onnx,AT,2,2,3827.1228601932526,2750000,1e-05,20,0.1,15,True,55
56,32,25,51,39,155,14,0,1,5,18.18,11.0,new,experiments/results/AT_2_2/ra_feature2opt_2h/56.onnx,AT,2,2,3904.1168217658997,2800000,1e-05,20,0.1,15,True,56
