,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.1322011947631836,0,1e-05,20,0.1,15,True,-0.26491144,0
1,67.38610863685608,50000,1e-05,20,0.1,15,True,-40.502075,1
2,132.82730746269226,100000,1e-05,20,0.1,15,True,-39.34672,2
3,198.82456302642822,150000,1e-05,20,0.1,15,True,-39.33051,3
4,265.2822194099426,200000,1e-05,20,0.1,15,True,-39.10854,4
5,332.8868405818939,250000,1e-05,20,0.1,15,True,-28.941591,5
6,399.5248465538025,300000,1e-05,20,0.1,15,True,-34.648705,6
7,465.94084119796753,350000,1e-05,20,0.1,15,True,-33.39709,7
8,532.2056169509888,400000,1e-05,20,0.1,15,True,-36.608513,8
9,599.0278015136719,450000,1e-05,20,0.1,15,True,-35.32286,9
10,666.0760715007782,500000,1e-05,20,0.1,15,True,-34.003654,10
11,732.4467148780823,550000,1e-05,20,0.1,15,True,-35.562855,11
12,799.1902287006378,600000,1e-05,20,0.1,15,True,-32.681477,12
13,864.7810690402985,650000,1e-05,20,0.1,15,True,-34.063145,13
14,930.4156775474548,700000,1e-05,20,0.1,15,True,-34.401978,14
15,996.252364397049,750000,1e-05,20,0.1,15,True,-34.568604,15
16,1062.5190026760101,800000,1e-05,20,0.1,15,True,-34.119545,16
17,1129.4050750732422,850000,1e-05,20,0.1,15,True,-32.579144,17
18,1197.251618385315,900000,1e-05,20,0.1,15,True,-32.681107,18
19,1266.2944750785828,950000,1e-05,20,0.1,15,True,-32.87911,19
20,1336.1821146011353,1000000,1e-05,20,0.1,15,True,-32.11594,20
21,1403.007441997528,1050000,1e-05,20,0.1,15,True,-32.085575,21
22,1470.2070446014404,1100000,1e-05,20,0.1,15,True,-33.98438,22
23,1538.7377734184265,1150000,1e-05,20,0.1,15,True,-33.122242,23
24,1610.182912826538,1200000,1e-05,20,0.1,15,True,-34.34649,24
25,1682.1996586322784,1250000,1e-05,20,0.1,15,True,-35.521755,25
26,1749.1280987262726,1300000,1e-05,20,0.1,15,True,-30.434017,26
27,1816.5243566036224,1350000,1e-05,20,0.1,15,True,-39.368973,27
28,1884.746297121048,1400000,1e-05,20,0.1,15,True,-32.21895,28
29,1953.8419930934906,1450000,1e-05,20,0.1,15,True,-34.956837,29
30,2024.0790972709656,1500000,1e-05,20,0.1,15,True,-41.46235,30
31,2096.3308765888214,1550000,1e-05,20,0.1,15,True,-34.009724,31
32,2173.534239053726,1600000,1e-05,20,0.1,15,True,-34.66043,32
33,2253.8115491867065,1650000,1e-05,20,0.1,15,True,-33.059265,33
34,2325.127553462982,1700000,1e-05,20,0.1,15,True,-30.637793,34
35,2393.210026025772,1750000,1e-05,20,0.1,15,True,-30.949173,35
36,2462.1474707126617,1800000,1e-05,20,0.1,15,True,-32.143425,36
37,2532.3495178222656,1850000,1e-05,20,0.1,15,True,-32.61293,37
38,2603.8571712970734,1900000,1e-05,20,0.1,15,True,-40.557255,38
39,2677.6301794052124,1950000,1e-05,20,0.1,15,True,-34.930176,39
40,2752.13440823555,2000000,1e-05,20,0.1,15,True,-33.668446,40
41,2819.16570520401,2050000,1e-05,20,0.1,15,True,-35.22589,41
42,2886.1437237262726,2100000,1e-05,20,0.1,15,True,-34.75428,42
43,2953.629325866699,2150000,1e-05,20,0.1,15,True,-33.435455,43
44,3021.7923913002014,2200000,1e-05,20,0.1,15,True,-34.73471,44
45,3090.932668209076,2250000,1e-05,20,0.1,15,True,-33.780937,45
46,3161.134030342102,2300000,1e-05,20,0.1,15,True,-33.39781,46
47,3232.4244015216827,2350000,1e-05,20,0.1,15,True,-31.811237,47
48,3301.4315071105957,2400000,1e-05,20,0.1,15,True,-32.92097,48
49,3371.7183005809784,2450000,1e-05,20,0.1,15,True,-30.889305,49
50,3443.3482568264008,2500000,1e-05,20,0.1,15,True,-31.575674,50
51,3517.1388618946075,2550000,1e-05,20,0.1,15,True,-35.094395,51
52,3593.6808412075043,2600000,1e-05,20,0.1,15,True,-31.372988,52
53,3671.6941623687744,2650000,1e-05,20,0.1,15,True,-33.30982,53
