,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,29.0,17.0,37.0,21.0,202.0,8.0,1.0,1.0,2.0,15.5,22.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,1,0
1,75.0,33.0,108.0,42.0,215.0,25.0,2.0,1.0,11.0,18.0,48.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,2,0
2,153.0,53.0,225.0,69.0,279.0,53.0,7.0,2.0,20.0,26.96,76.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,3,0
3,229.0,89.0,361.0,118.0,380.0,109.0,11.0,2.0,22.0,36.74,108.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,4,0
4,314.0,107.0,492.0,143.0,388.0,117.0,30.0,6.0,29.0,37.86,129.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,5,0
5,461.0,155.0,749.0,212.0,610.0,228.0,31.0,3.0,44.0,132.95,187.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,6,0
6,825.0,175.0,1437.0,236.0,1299.0,515.0,38.0,19.0,64.0,89.98,276.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,7,0
7,1073.0,232.0,1916.0,312.0,1476.0,703.0,42.0,24.0,76.0,51.87,359.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,8,0
8,1124.0,243.0,1963.0,330.0,2597.0,779.0,41.0,4.0,38.0,164.61,366.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,9,0
9,903.0,281.0,1617.0,381.0,1933.0,618.0,56.0,8.0,46.0,91.85,321.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,10,0
10,1571.0,283.0,2801.0,388.0,3906.0,862.0,342.0,1.0,54.0,142.37,487.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,11,0
11,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,1,12,0
12,187.0,93.0,289.0,157.0,323.0,73.0,0.0,1.0,34.0,27.92,112.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,2,1,0
13,1100.0,221.0,2014.0,413.0,1478.0,465.0,12.0,1.0,372.0,85.68,530.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,2,2,0
14,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,2,3,0
15,1145.0,407.0,2455.0,1009.0,1745.0,570.0,16.0,1.0,298.0,117.96,749.0,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,3,1,0
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,3,2,0
17,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/0.onnx,CM,4,1,0
18,31.0,21.0,41.0,26.0,204.0,7.0,0.0,1.0,4.0,15.5,34.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,1,1
19,85.0,33.0,117.0,42.0,247.0,17.0,2.0,1.0,14.0,18.48,63.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,2,1
20,175.0,53.0,251.0,69.0,302.0,34.0,6.0,1.0,33.0,25.92,97.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,3,1
21,297.0,93.0,425.0,122.0,393.0,42.0,12.0,7.0,62.0,20.13,168.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,4,1
22,451.0,121.0,700.0,161.0,558.0,88.0,22.0,1.0,106.0,82.43,223.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,5,1
23,637.0,185.0,948.0,250.0,652.0,83.0,35.0,1.0,148.0,77.6,309.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,6,1
24,855.0,229.0,1358.0,311.0,1078.0,170.0,38.0,1.0,195.0,78.22,423.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,7,1
25,1105.0,283.0,1795.0,389.0,1601.0,218.0,63.0,1.0,268.0,112.17,539.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,8,1
26,1387.0,353.0,2305.0,489.0,1874.0,285.0,101.0,1.0,374.0,126.45,630.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,9,1
27,1701.0,465.0,2799.0,650.0,3079.0,324.0,109.0,1.0,444.0,71.4,798.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,10,1
28,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,1,11,1
29,189.0,75.0,346.0,132.0,345.0,59.0,2.0,1.0,92.0,12.81,129.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,2,1,1
30,1160.0,258.0,2304.0,466.0,1272.0,149.0,171.0,1.0,660.0,135.09,662.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,2,2,1
31,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,2,3,1
32,1148.0,355.0,2816.0,922.0,1863.0,530.0,6.0,1.0,757.0,112.15,715.0,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,3,1,1
33,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,3,2,1
34,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/1.onnx,CM,4,1,1
35,31.0,21.0,40.0,26.0,194.0,6.0,0.0,1.0,4.0,15.5,32.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,1,2
36,85.0,33.0,121.0,42.0,243.0,17.0,6.0,1.0,14.0,18.48,63.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,2,2
37,175.0,53.0,271.0,69.0,315.0,32.0,23.0,1.0,33.0,27.92,115.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,3,2
38,297.0,73.0,465.0,96.0,375.0,41.0,52.0,1.0,55.0,23.05,141.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,4,2
39,451.0,105.0,770.0,141.0,569.0,97.0,81.0,1.0,96.0,64.21,228.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,5,2
40,637.0,137.0,1110.0,186.0,694.0,122.0,136.0,1.0,136.0,116.34,281.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,6,2
41,855.0,116.0,1491.0,153.0,1217.0,190.0,133.0,1.0,183.0,94.44,410.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,7,2
42,1105.0,297.0,1971.0,406.0,1578.0,206.0,182.0,1.0,244.0,21.36,556.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,8,2
43,1387.0,361.0,2501.0,501.0,1859.0,299.0,213.0,1.0,309.0,32.66,698.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,9,2
44,1701.0,305.0,3136.0,426.0,3307.0,502.0,333.0,1.0,391.0,163.21,839.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,10,2
45,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,1,11,2
46,189.0,75.0,346.0,132.0,337.0,58.0,2.0,1.0,92.0,12.8,105.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,2,1,2
47,1145.0,265.0,2291.0,476.0,1212.0,135.0,168.0,1.0,660.0,112.27,587.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,2,2,2
48,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,2,3,2
49,1159.0,355.0,2862.0,922.0,1861.0,534.0,6.0,1.0,696.0,111.0,742.0,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,3,1,2
50,,,,,,,,,,,,False,new,experiments/results/CM_2_2/no_TB/2.onnx,CM,3,2,2
