,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,21.0,2.0,0.0,2.0,0.0,15.14,,old,r,AT,1,1
1,6.0,6.0,8.0,8.0,17.0,2.0,0.0,2.0,0.0,15.14,,old,r,AT,1,2
2,7.0,6.0,9.0,8.0,18.0,2.0,0.0,2.0,0.0,15.15,,old,r,AT,1,3
3,6.0,6.0,8.0,8.0,20.0,2.0,0.0,2.0,0.0,15.62,,old,r,AT,1,4
4,6.0,6.0,8.0,8.0,22.0,2.0,0.0,2.0,0.0,15.62,,old,r,AT,1,5
5,6.0,6.0,8.0,8.0,28.0,2.0,0.0,2.0,0.0,15.62,,old,r,AT,1,6
6,6.0,6.0,8.0,8.0,23.0,2.0,0.0,2.0,0.0,15.63,,old,r,AT,1,7
7,6.0,6.0,8.0,8.0,27.0,2.0,0.0,2.0,0.0,15.7,,old,r,AT,1,8
8,6.0,6.0,8.0,8.0,25.0,2.0,0.0,2.0,0.0,16.18,,old,r,AT,1,9
9,6.0,6.0,8.0,8.0,39.0,2.0,0.0,2.0,0.0,16.18,,old,r,AT,1,10
10,6.0,6.0,8.0,8.0,29.0,2.0,0.0,2.0,0.0,16.18,,old,r,AT,1,11
11,6.0,6.0,8.0,8.0,37.0,2.0,0.0,2.0,0.0,16.66,,old,r,AT,1,12
12,6.0,6.0,8.0,8.0,35.0,2.0,0.0,2.0,0.0,16.67,,old,r,AT,1,13
13,6.0,6.0,8.0,8.0,39.0,2.0,0.0,2.0,0.0,17.14,,old,r,AT,1,14
14,6.0,6.0,8.0,8.0,39.0,2.0,0.0,2.0,0.0,17.14,,old,r,AT,1,15
15,5.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,2,1
16,33.0,22.0,55.0,35.0,45.0,12.0,0.0,1.0,4.0,17.14,,old,r,AT,2,2
17,35.0,20.0,52.0,30.0,49.0,7.0,0.0,1.0,4.0,17.62,,old,r,AT,2,3
18,43.0,20.0,62.0,30.0,74.0,11.0,0.0,2.0,2.0,18.66,,old,r,AT,2,4
19,48.0,20.0,70.0,30.0,75.0,12.0,0.0,2.0,2.0,19.62,,old,r,AT,2,5
20,57.0,20.0,82.0,30.0,89.0,13.0,0.0,2.0,2.0,21.62,,old,r,AT,2,6
21,64.0,20.0,92.0,30.0,101.0,14.0,0.0,2.0,2.0,23.14,,old,r,AT,2,7
22,69.0,20.0,100.0,30.0,115.0,15.0,0.0,2.0,2.0,25.14,,old,r,AT,2,8
23,78.0,20.0,112.0,30.0,215.0,16.0,0.0,2.0,2.0,27.62,,old,r,AT,2,9
24,85.0,20.0,122.0,30.0,169.0,17.0,0.0,2.0,2.0,9.16,,old,r,AT,2,10
25,90.0,20.0,130.0,30.0,194.0,18.0,0.0,2.0,2.0,12.24,,old,r,AT,2,11
26,97.0,20.0,140.0,30.0,234.0,19.0,0.0,2.0,2.0,15.3,,old,r,AT,2,12
27,104.0,20.0,150.0,30.0,248.0,20.0,0.0,2.0,2.0,19.43,,old,r,AT,2,13
28,111.0,20.0,160.0,30.0,317.0,21.0,0.0,2.0,2.0,23.53,,old,r,AT,2,14
29,118.0,20.0,170.0,30.0,349.0,22.0,0.0,2.0,2.0,29.62,,old,r,AT,2,15
30,5.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,3,1
31,146.0,0.0,219.0,0.0,114.0,10.0,0.0,0.0,32.0,0.0,,old,r,AT,3,2
32,246.0,92.0,414.0,150.0,196.0,44.0,0.0,1.0,60.0,18.92,,old,r,AT,3,3
33,359.0,93.0,592.0,152.0,297.0,75.0,0.0,1.0,72.0,40.96,,old,r,AT,3,4
34,657.0,104.0,1176.0,180.0,591.0,108.0,0.0,1.0,170.0,119.06,,old,r,AT,3,5
35,895.0,104.0,1573.0,179.0,1066.0,178.0,0.0,1.0,196.0,89.03,,old,r,AT,3,6
36,1163.0,108.0,2052.0,182.0,1352.0,202.0,0.0,1.0,230.0,62.18,,old,r,AT,3,7
37,1455.0,109.0,2579.0,185.0,1556.0,140.0,0.0,1.0,260.0,102.1,,old,r,AT,3,8
38,1807.0,106.0,3207.0,180.0,2253.0,254.0,0.0,1.0,298.0,137.53,,old,r,AT,3,9
39,2183.0,107.0,3884.0,178.0,3007.0,280.0,0.0,1.0,332.0,101.27,,old,r,AT,3,10
40,2577.0,104.0,4598.0,180.0,3582.0,179.0,0.0,1.0,356.0,96.45,,old,r,AT,3,11
41,3043.0,93.0,5437.0,161.0,4745.0,333.0,0.0,1.0,400.0,108.32,,old,r,AT,3,12
42,3527.0,108.0,6313.0,179.0,6003.0,359.0,0.0,1.0,434.0,105.01,,old,r,AT,3,13
43,4023.0,104.0,7211.0,180.0,6825.0,218.0,0.0,1.0,452.0,184.29,,old,r,AT,3,14
44,4603.0,106.0,8259.0,177.0,9590.0,410.0,0.0,1.0,502.0,194.6,,old,r,AT,3,15
45,5.0,0.0,4.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,4,1
46,311.0,0.0,379.0,0.0,210.0,0.0,0.0,0.0,76.0,0.0,,old,r,AT,4,2
47,1483.0,0.0,2555.0,0.0,1091.0,201.0,0.0,0.0,562.0,0.0,,old,r,AT,4,3
48,3377.0,730.0,6971.0,1507.0,4489.0,371.0,0.0,1.0,2054.0,216.41,,old,r,AT,4,4
49,5761.0,793.0,12193.0,1596.0,7437.0,310.0,0.0,1.0,3270.0,155.8,,old,r,AT,4,5
50,9377.0,704.0,21356.0,1433.0,15244.0,403.0,0.0,1.0,5440.0,326.58,,old,r,AT,4,6
51,14129.0,873.0,33011.0,1800.0,25015.0,344.0,0.0,1.0,7626.0,198.68,,old,r,AT,4,7
52,20585.0,800.0,48290.0,1640.0,40259.0,341.0,0.0,1.0,10398.0,386.68,,old,r,AT,4,8
53,28999.0,849.0,69010.0,1733.0,63769.0,344.0,0.0,1.0,13936.0,455.5,,old,r,AT,4,9
54,39665.0,731.0,95707.0,1516.0,96987.0,330.0,0.0,1.0,18194.0,480.52,,old,r,AT,4,10
55,52994.0,725.0,129939.0,1497.0,136350.0,336.0,0.0,1.0,23310.0,520.26,,old,r,AT,4,11
56,69345.0,806.0,172603.0,1671.0,194248.0,340.0,0.0,1.0,29310.0,543.69,,old,r,AT,4,12
57,89141.0,888.0,225018.0,1823.0,295651.0,342.0,0.0,1.0,36296.0,770.14,,old,r,AT,4,13
58,112778.0,876.0,288598.0,1805.0,415776.0,340.0,0.0,1.0,44264.0,776.7,,old,r,AT,4,14
59,140745.0,733.0,364931.0,1521.0,568871.0,330.0,0.0,1.0,53354.0,816.82,,old,r,AT,4,15
60,5.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,5,1
61,1230.0,0.0,1640.0,0.0,759.0,0.0,0.0,0.0,343.0,0.0,,old,r,AT,5,2
62,4144.0,0.0,5985.0,0.0,2353.0,0.0,0.0,0.0,1752.0,0.0,,old,r,AT,5,3
63,11169.0,0.0,17350.0,0.0,7453.0,0.0,0.0,0.0,5662.0,182.58,,old,r,AT,5,4
64,41773.0,6603.0,88948.0,14432.0,444051.0,2163.0,0.0,1.0,31760.0,562.69,,old,r,AT,5,5
65,,,,,,,,,,,,old,r,AT,5,6
66,5.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,6,1
67,3522.0,0.0,4583.0,0.0,2089.0,0.0,0.0,0.0,962.0,0.0,,old,r,AT,6,2
68,16581.0,0.0,24258.0,0.0,11634.0,0.0,0.0,0.0,7851.0,122.99,,old,r,AT,6,3
69,48621.0,0.0,72980.0,0.0,44817.0,0.0,0.0,0.0,25309.0,352.85,,old,r,AT,6,4
70,136639.0,0.0,213578.0,0.0,165712.0,0.0,0.0,0.0,79551.0,569.08,,old,r,AT,6,5
71,5.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,7,1
72,9159.0,0.0,11824.0,0.0,5837.0,0.0,0.0,0.0,2401.0,148.46,,old,r,AT,7,2
73,61401.0,0.0,90327.0,0.0,58628.0,0.0,0.0,0.0,31656.0,464.76,,old,r,AT,7,3
74,209796.0,0.0,314595.0,0.0,273177.0,0.0,0.0,0.0,118752.0,770.68,,old,r,AT,7,4
75,,,,,,,,,,,,old,r,AT,7,5
76,5.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,8,1
77,22411.0,0.0,28735.0,0.0,20149.0,0.0,0.0,0.0,5604.0,186.53,,old,r,AT,8,2
78,208553.0,0.0,306307.0,0.0,276934.0,0.0,0.0,0.0,113424.0,769.26,,old,r,AT,8,3
79,,,,,,,,,,,,old,r,AT,8,4
80,5.0,0.0,4.0,0.0,72.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,9,1
81,53260.0,0.0,67949.0,0.0,62094.0,0.0,0.0,0.0,12747.0,205.82,,old,r,AT,9,2
82,,,,,,,,,,,,old,r,AT,9,3
83,5.0,0.0,4.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,10,1
84,124704.0,0.0,159049.0,0.0,200473.0,0.0,0.0,0.0,28804.0,538.42,,old,r,AT,10,2
85,5.0,0.0,4.0,0.0,113.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,11,1
86,289642.0,0.0,369311.0,0.0,579823.0,0.0,0.0,0.0,65238.0,806.33,,old,r,AT,11,2
87,5.0,0.0,4.0,0.0,128.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,12,1
88,,,,,,,,,,,,old,r,AT,12,2
89,5.0,0.0,4.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,13,1
90,5.0,0.0,4.0,0.0,166.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,14,1
91,5.0,0.0,4.0,0.0,191.0,0.0,0.0,0.0,1.0,0.0,,old,r,AT,15,1
