,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,16.0,2.0,0.0,2.0,0.0,10.48,6.0,OpenSet RA,r,AT,1,1
1,6.0,6.0,8.0,8.0,19.0,2.0,0.0,2.0,0.0,10.48,5.0,OpenSet RA,r,AT,1,2
2,7.0,6.0,9.0,8.0,19.0,2.0,0.0,2.0,0.0,10.96,6.0,OpenSet RA,r,AT,1,3
3,6.0,6.0,8.0,8.0,21.0,2.0,0.0,2.0,0.0,10.96,7.0,OpenSet RA,r,AT,1,4
4,6.0,6.0,8.0,8.0,23.0,2.0,0.0,2.0,0.0,10.96,9.0,OpenSet RA,r,AT,1,5
5,6.0,6.0,8.0,8.0,36.0,2.0,0.0,2.0,0.0,10.97,14.0,OpenSet RA,r,AT,1,6
6,6.0,6.0,8.0,8.0,34.0,2.0,0.0,2.0,0.0,11.44,13.0,OpenSet RA,r,AT,1,7
7,6.0,6.0,8.0,8.0,27.0,2.0,0.0,2.0,0.0,11.44,9.0,OpenSet RA,r,AT,1,8
8,6.0,6.0,8.0,8.0,28.0,2.0,0.0,2.0,0.0,11.44,8.0,OpenSet RA,r,AT,1,9
9,6.0,6.0,8.0,8.0,28.0,2.0,0.0,2.0,0.0,11.93,11.0,OpenSet RA,r,AT,1,10
10,6.0,6.0,8.0,8.0,31.0,2.0,0.0,2.0,0.0,11.93,12.0,OpenSet RA,r,AT,1,11
11,6.0,6.0,8.0,8.0,48.0,2.0,0.0,2.0,0.0,11.92,22.0,OpenSet RA,r,AT,1,12
12,6.0,6.0,8.0,8.0,36.0,2.0,0.0,2.0,0.0,12.48,16.0,OpenSet RA,r,AT,1,13
13,6.0,6.0,8.0,8.0,38.0,2.0,0.0,2.0,0.0,12.48,17.0,OpenSet RA,r,AT,1,14
14,6.0,6.0,8.0,8.0,41.0,2.0,0.0,2.0,0.0,12.48,18.0,OpenSet RA,r,AT,1,15
15,5.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,AT,2,1
16,33.0,22.0,55.0,35.0,61.0,12.0,0.0,1.0,4.0,12.48,33.0,OpenSet RA,r,AT,2,2
17,35.0,20.0,52.0,30.0,53.0,7.0,0.0,1.0,4.0,12.96,28.0,OpenSet RA,r,AT,2,3
18,43.0,20.0,62.0,30.0,62.0,11.0,0.0,2.0,2.0,13.92,38.0,OpenSet RA,r,AT,2,4
19,48.0,20.0,70.0,30.0,75.0,12.0,0.0,2.0,2.0,15.44,51.0,OpenSet RA,r,AT,2,5
20,57.0,20.0,82.0,30.0,89.0,13.0,0.0,2.0,2.0,16.96,59.0,OpenSet RA,r,AT,2,6
21,62.0,20.0,90.0,30.0,103.0,14.0,0.0,2.0,2.0,18.48,74.0,OpenSet RA,r,AT,2,7
22,71.0,20.0,102.0,30.0,124.0,15.0,0.0,2.0,2.0,20.48,91.0,OpenSet RA,r,AT,2,8
23,76.0,20.0,110.0,30.0,142.0,16.0,0.0,2.0,2.0,22.48,105.0,OpenSet RA,r,AT,2,9
24,83.0,20.0,120.0,30.0,169.0,17.0,0.0,2.0,2.0,25.44,133.0,OpenSet RA,r,AT,2,10
25,92.0,20.0,132.0,30.0,233.0,18.0,0.0,2.0,2.0,7.66,180.0,OpenSet RA,r,AT,2,11
26,99.0,20.0,142.0,30.0,283.0,19.0,0.0,2.0,2.0,11.72,237.0,OpenSet RA,r,AT,2,12
27,104.0,20.0,150.0,30.0,319.0,20.0,0.0,2.0,2.0,14.86,264.0,OpenSet RA,r,AT,2,13
28,111.0,20.0,160.0,30.0,353.0,21.0,0.0,2.0,2.0,18.98,287.0,OpenSet RA,r,AT,2,14
29,118.0,20.0,170.0,30.0,352.0,22.0,0.0,2.0,2.0,24.06,297.0,OpenSet RA,r,AT,2,15
30,5.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,AT,3,1
31,146.0,0.0,232.0,0.0,116.0,27.0,0.0,0.0,34.0,0.0,79.0,OpenSet RA,r,AT,3,2
