,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,transitions/ms,algorithm,heuristic,problem,n,k
133,3,0,2,0,394,0,0,0,0,0.0,130.0,True,0.005076142131979695,OpenSet RA,r,AT,9,14
134,3,0,2,0,642,0,0,0,0,0.0,232.0,True,0.003115264797507788,OpenSet RA,r,AT,9,15
135,3,0,2,0,127,0,0,0,0,0.0,40.0,True,0.015748031496062992,OpenSet RA,r,AT,10,1
136,3,0,2,0,126,0,0,0,0,0.0,28.0,True,0.015873015873015872,OpenSet RA,r,AT,10,2
137,3,0,2,0,245,0,0,0,0,0.0,80.0,True,0.00816326530612245,OpenSet RA,r,AT,10,3
138,3,0,2,0,200,0,0,0,0,0.0,67.0,True,0.01,OpenSet RA,r,AT,10,4
139,3,0,2,0,278,0,0,0,0,0.0,76.0,True,0.007194244604316547,OpenSet RA,r,AT,10,5
140,3,0,2,0,226,0,0,0,0,0.0,68.0,True,0.008849557522123894,OpenSet RA,r,AT,10,6
141,3,0,2,0,359,0,0,0,0,0.0,116.0,True,0.005571030640668524,OpenSet RA,r,AT,10,7
142,3,0,2,0,346,0,0,0,0,0.0,102.0,True,0.005780346820809248,OpenSet RA,r,AT,10,8
143,3,0,2,0,334,0,0,0,0,0.0,109.0,True,0.005988023952095809,OpenSet RA,r,AT,10,9
144,3,0,2,0,352,0,0,0,0,0.0,114.0,True,0.005681818181818182,OpenSet RA,r,AT,10,10
145,3,0,2,0,420,0,0,0,0,0.0,143.0,True,0.004761904761904762,OpenSet RA,r,AT,10,11
146,3,0,2,0,418,0,0,0,0,0.0,139.0,True,0.004784688995215311,OpenSet RA,r,AT,10,12
147,3,0,2,0,454,0,0,0,0,0.0,119.0,True,0.004405286343612335,OpenSet RA,r,AT,10,13
148,3,0,2,0,647,0,0,0,0,0.0,233.0,True,0.0030911901081916537,OpenSet RA,r,AT,10,14
149,3,0,2,0,684,0,0,0,0,0.0,269.0,True,0.0029239766081871343,OpenSet RA,r,AT,10,15
150,3,0,2,0,99,0,0,0,0,0.0,37.0,True,0.020202020202020204,OpenSet RA,r,AT,11,1
151,3,0,2,0,220,0,0,0,0,0.0,71.0,True,0.00909090909090909,OpenSet RA,r,AT,11,2
152,3,0,2,0,197,0,0,0,0,0.0,56.0,True,0.01015228426395939,OpenSet RA,r,AT,11,3
153,3,0,2,0,301,0,0,0,0,0.0,83.0,True,0.006644518272425249,OpenSet RA,r,AT,11,4
154,3,0,2,0,287,0,0,0,0,0.0,85.0,True,0.006968641114982578,OpenSet RA,r,AT,11,5
155,3,0,2,0,274,0,0,0,0,0.0,65.0,True,0.0072992700729927005,OpenSet RA,r,AT,11,6
156,3,0,2,0,304,0,0,0,0,0.0,78.0,True,0.006578947368421052,OpenSet RA,r,AT,11,7
157,3,0,2,0,344,0,0,0,0,0.0,90.0,True,0.005813953488372093,OpenSet RA,r,AT,11,8
158,3,0,2,0,439,0,0,0,0,0.0,153.0,True,0.004555808656036446,OpenSet RA,r,AT,11,9
159,3,0,2,0,498,0,0,0,0,0.0,170.0,True,0.004016064257028112,OpenSet RA,r,AT,11,10
160,3,0,2,0,471,0,0,0,0,0.0,114.0,True,0.004246284501061571,OpenSet RA,r,AT,11,11
161,3,0,2,0,548,0,0,0,0,0.0,123.0,True,0.0036496350364963502,OpenSet RA,r,AT,11,12
162,3,0,2,0,574,0,0,0,0,0.0,140.0,True,0.003484320557491289,OpenSet RA,r,AT,11,13
163,3,0,2,0,574,0,0,0,0,0.0,160.0,True,0.003484320557491289,OpenSet RA,r,AT,11,14
164,3,0,2,0,604,0,0,0,0,0.0,159.0,True,0.0033112582781456954,OpenSet RA,r,AT,11,15
165,3,0,2,0,119,0,0,0,0,0.0,38.0,True,0.01680672268907563,OpenSet RA,r,AT,12,1
166,3,0,2,0,197,0,0,0,0,0.0,43.0,True,0.01015228426395939,OpenSet RA,r,AT,12,2
167,3,0,2,0,200,0,0,0,0,0.0,52.0,True,0.01,OpenSet RA,r,AT,12,3
168,3,0,2,0,256,0,0,0,0,0.0,69.0,True,0.0078125,OpenSet RA,r,AT,12,4
169,3,0,2,0,358,0,0,0,0,0.0,94.0,True,0.00558659217877095,OpenSet RA,r,AT,12,5
170,3,0,2,0,385,0,0,0,0,0.0,111.0,True,0.005194805194805195,OpenSet RA,r,AT,12,6
171,3,0,2,0,346,0,0,0,0,0.0,89.0,True,0.005780346820809248,OpenSet RA,r,AT,12,7
172,3,0,2,0,431,0,0,0,0,0.0,104.0,True,0.004640371229698376,OpenSet RA,r,AT,12,8
173,3,0,2,0,417,0,0,0,0,0.0,102.0,True,0.004796163069544364,OpenSet RA,r,AT,12,9
174,3,0,2,0,639,0,0,0,0,0.0,183.0,True,0.003129890453834116,OpenSet RA,r,AT,12,10
175,3,0,2,0,611,0,0,0,0,0.0,137.0,True,0.0032733224222585926,OpenSet RA,r,AT,12,11
176,3,0,2,0,650,0,0,0,0,0.0,151.0,True,0.003076923076923077,OpenSet RA,r,AT,12,12
177,3,0,2,0,709,0,0,0,0,0.0,164.0,True,0.0028208744710860366,OpenSet RA,r,AT,12,13
178,3,0,2,0,668,0,0,0,0,0.0,184.0,True,0.0029940119760479044,OpenSet RA,r,AT,12,14
179,3,0,2,0,929,0,0,0,0,0.0,205.0,True,0.002152852529601722,OpenSet RA,r,AT,12,15
180,3,0,2,0,158,0,0,0,0,0.0,58.0,True,0.012658227848101266,OpenSet RA,r,AT,13,1
181,3,0,2,0,245,0,0,0,0,0.0,59.0,True,0.00816326530612245,OpenSet RA,r,AT,13,2
182,3,0,2,0,250,0,0,0,0,0.0,56.0,True,0.008,OpenSet RA,r,AT,13,3
183,3,0,2,0,405,0,0,0,0,0.0,104.0,True,0.0049382716049382715,OpenSet RA,r,AT,13,4
184,3,0,2,0,320,0,0,0,0,0.0,74.0,True,0.00625,OpenSet RA,r,AT,13,5
185,3,0,2,0,379,0,0,0,0,0.0,87.0,True,0.005277044854881266,OpenSet RA,r,AT,13,6
186,3,0,2,0,477,0,0,0,0,0.0,124.0,True,0.0041928721174004195,OpenSet RA,r,AT,13,7
187,3,0,2,0,573,0,0,0,0,0.0,138.0,True,0.0034904013961605585,OpenSet RA,r,AT,13,8
188,3,0,2,0,532,0,0,0,0,0.0,114.0,True,0.0037593984962406013,OpenSet RA,r,AT,13,9
189,3,0,2,0,638,0,0,0,0,0.0,139.0,True,0.003134796238244514,OpenSet RA,r,AT,13,10
190,3,0,2,0,864,0,0,0,0,0.0,233.0,True,0.0023148148148148147,OpenSet RA,r,AT,13,11
191,3,0,2,0,776,0,0,0,0,0.0,161.0,True,0.002577319587628866,OpenSet RA,r,AT,13,12
192,3,0,2,0,959,0,0,0,0,0.0,196.0,True,0.0020855057351407717,OpenSet RA,r,AT,13,13
193,3,0,2,0,875,0,0,0,0,0.0,205.0,True,0.002285714285714286,OpenSet RA,r,AT,13,14
194,3,0,2,0,934,0,0,0,0,0.0,217.0,True,0.0021413276231263384,OpenSet RA,r,AT,13,15
195,3,0,2,0,169,0,0,0,0,0.0,54.0,True,0.011834319526627219,OpenSet RA,r,AT,14,1
196,3,0,2,0,269,0,0,0,0,0.0,52.0,True,0.007434944237918215,OpenSet RA,r,AT,14,2
197,3,0,2,0,292,0,0,0,0,0.0,99.0,True,0.00684931506849315,OpenSet RA,r,AT,14,3
198,3,0,2,0,357,0,0,0,0,0.0,73.0,True,0.0056022408963585435,OpenSet RA,r,AT,14,4
199,3,0,2,0,429,0,0,0,0,0.0,87.0,True,0.004662004662004662,OpenSet RA,r,AT,14,5
200,3,0,2,0,525,0,0,0,0,0.0,146.0,True,0.0038095238095238095,OpenSet RA,r,AT,14,6
201,3,0,2,0,640,0,0,0,0,0.0,120.0,True,0.003125,OpenSet RA,r,AT,14,7
202,3,0,2,0,686,0,0,0,0,0.0,156.0,True,0.0029154518950437317,OpenSet RA,r,AT,14,8
203,3,0,2,0,772,0,0,0,0,0.0,135.0,True,0.0025906735751295338,OpenSet RA,r,AT,14,9
204,3,0,2,0,805,0,0,0,0,0.0,155.0,True,0.002484472049689441,OpenSet RA,r,AT,14,10
205,3,0,2,0,817,0,0,0,0,0.0,184.0,True,0.0024479804161566705,OpenSet RA,r,AT,14,11
206,3,0,2,0,869,0,0,0,0,0.0,187.0,True,0.0023014959723820483,OpenSet RA,r,AT,14,12
207,3,0,2,0,909,0,0,0,0,0.0,210.0,True,0.0022002200220022,OpenSet RA,r,AT,14,13
208,3,0,2,0,1140,0,0,0,0,0.0,211.0,True,0.0017543859649122807,OpenSet RA,r,AT,14,14
209,3,0,2,0,1226,0,0,0,0,0.0,253.0,True,0.0016313213703099511,OpenSet RA,r,AT,14,15
210,3,0,2,0,182,0,0,0,0,0.0,51.0,True,0.01098901098901099,OpenSet RA,r,AT,15,1
211,3,0,2,0,248,0,0,0,0,0.0,60.0,True,0.008064516129032258,OpenSet RA,r,AT,15,2
212,3,0,2,0,345,0,0,0,0,0.0,65.0,True,0.005797101449275362,OpenSet RA,r,AT,15,3
213,3,0,2,0,416,0,0,0,0,0.0,109.0,True,0.004807692307692308,OpenSet RA,r,AT,15,4
214,3,0,2,0,466,0,0,0,0,0.0,95.0,True,0.004291845493562232,OpenSet RA,r,AT,15,5
215,3,0,2,0,643,0,0,0,0,0.0,114.0,True,0.003110419906687403,OpenSet RA,r,AT,15,6
216,3,0,2,0,713,0,0,0,0,0.0,124.0,True,0.002805049088359046,OpenSet RA,r,AT,15,7
217,3,0,2,0,804,0,0,0,0,0.0,142.0,True,0.0024875621890547263,OpenSet RA,r,AT,15,8
218,3,0,2,0,770,0,0,0,0,0.0,166.0,True,0.0025974025974025974,OpenSet RA,r,AT,15,9
219,3,0,2,0,927,0,0,0,0,0.0,202.0,True,0.002157497303128371,OpenSet RA,r,AT,15,10
220,3,0,2,0,989,0,0,0,0,0.0,203.0,True,0.0020222446916076846,OpenSet RA,r,AT,15,11
221,3,0,2,0,1153,0,0,0,0,0.0,210.0,True,0.0017346053772766695,OpenSet RA,r,AT,15,12
222,3,0,2,0,1153,0,0,0,0,0.0,245.0,True,0.0017346053772766695,OpenSet RA,r,AT,15,13
223,3,0,2,0,1443,0,0,0,0,0.0,343.0,True,0.001386001386001386,OpenSet RA,r,AT,15,14
224,3,0,2,0,1504,0,0,0,0,0.0,292.0,True,0.0013297872340425532,OpenSet RA,r,AT,15,15
