,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,179.0,2.0,0.0,1.0,0.0,17.2,13.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,1
1,7.0,7.0,9.0,9.0,164.0,2.0,0.0,2.0,0.0,18.21,15.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,2
2,8.0,8.0,10.0,10.0,170.0,2.0,0.0,1.0,0.0,19.23,19.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,3
3,9.0,7.0,12.0,9.0,176.0,2.0,0.0,2.0,0.0,19.7,22.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,4
4,10.0,8.0,13.0,10.0,176.0,2.0,0.0,2.0,0.0,19.7,27.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,5
5,11.0,9.0,15.0,11.0,182.0,2.0,0.0,2.0,0.0,20.18,28.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,6
6,12.0,10.0,16.0,12.0,186.0,2.0,0.0,2.0,0.0,20.18,35.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,7
7,13.0,11.0,17.0,13.0,210.0,2.0,0.0,2.0,0.0,20.18,38.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,8
8,14.0,12.0,18.0,14.0,245.0,2.0,0.0,2.0,0.0,20.66,61.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,9
9,15.0,12.0,20.0,14.0,201.0,2.0,0.0,2.0,0.0,21.17,46.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,10
10,16.0,6.0,22.0,8.0,231.0,2.0,0.0,1.0,0.0,21.68,49.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,11
11,17.0,6.0,23.0,8.0,209.0,2.0,0.0,1.0,0.0,21.65,55.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,12
12,18.0,16.0,21.0,18.0,225.0,3.0,0.0,1.0,0.0,22.66,69.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,13
13,19.0,15.0,25.0,17.0,247.0,2.0,0.0,2.0,0.0,22.66,72.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,14
14,20.0,15.0,27.0,17.0,236.0,2.0,0.0,2.0,0.0,23.14,78.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,1,15
15,14.0,0.0,22.0,0.0,205.0,5.0,0.0,0.0,1.0,0.0,30.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,2,1
16,31.0,20.0,49.0,30.0,212.0,12.0,0.0,1.0,6.0,21.65,54.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,2,2
17,39.0,23.0,65.0,34.0,229.0,19.0,0.0,1.0,7.0,23.14,70.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,2,3
18,54.0,27.0,93.0,38.0,297.0,24.0,0.0,1.0,10.0,25.14,106.0,new,experiments/results/AT_2_2/5mill_JE_D/48.onnx,AT,2,4
