,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,136.0,1.0,0.0,1.0,0.0,11.97,9.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,1,0
1,7.0,5.0,8.0,6.0,132.0,1.0,0.0,1.0,0.0,12.51,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,2,0
2,8.0,5.0,9.0,6.0,134.0,1.0,0.0,1.0,0.0,13.02,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,3,0
3,8.0,5.0,9.0,6.0,135.0,1.0,0.0,1.0,0.0,13.53,14.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,4,0
4,8.0,5.0,9.0,6.0,138.0,1.0,0.0,1.0,0.0,13.5,14.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,5,0
5,8.0,5.0,9.0,6.0,134.0,1.0,0.0,1.0,0.0,13.53,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,6,0
6,8.0,5.0,9.0,6.0,135.0,1.0,0.0,1.0,0.0,13.02,15.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,7,0
7,8.0,5.0,9.0,6.0,135.0,1.0,0.0,1.0,0.0,13.53,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,8,0
8,8.0,5.0,9.0,6.0,133.0,1.0,0.0,1.0,0.0,13.53,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,9,0
9,8.0,5.0,9.0,6.0,134.0,1.0,0.0,1.0,0.0,13.53,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,10,0
10,8.0,5.0,9.0,6.0,135.0,1.0,0.0,1.0,0.0,13.02,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,11,0
11,8.0,5.0,9.0,6.0,134.0,1.0,0.0,1.0,0.0,13.53,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,12,0
12,8.0,5.0,9.0,6.0,134.0,1.0,0.0,1.0,0.0,13.5,14.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,13,0
13,8.0,5.0,9.0,6.0,138.0,1.0,0.0,1.0,0.0,14.0,13.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,14,0
14,8.0,5.0,9.0,6.0,135.0,1.0,0.0,1.0,0.0,14.0,12.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,1,15,0
15,17.0,11.0,29.0,14.0,152.0,4.0,0.0,1.0,0.0,14.99,25.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,1,0
16,37.0,23.0,80.0,40.0,191.0,15.0,0.0,1.0,0.0,16.48,53.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,2,0
17,65.0,31.0,156.0,56.0,214.0,26.0,0.0,1.0,0.0,18.96,73.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,3,0
18,101.0,39.0,260.0,72.0,272.0,39.0,0.0,1.0,0.0,22.48,112.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,4,0
19,145.0,47.0,389.0,88.0,334.0,54.0,0.0,1.0,0.0,7.72,167.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,5,0
20,197.0,55.0,543.0,104.0,355.0,70.0,0.0,1.0,0.0,25.81,176.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,6,0
21,257.0,63.0,724.0,120.0,431.0,89.0,0.0,1.0,0.0,39.97,219.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,7,0
22,325.0,71.0,931.0,136.0,516.0,110.0,0.0,1.0,0.0,59.05,272.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,8,0
23,401.0,79.0,1165.0,152.0,646.0,134.0,0.0,1.0,0.0,88.09,361.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,9,0
24,485.0,87.0,1424.0,168.0,724.0,159.0,0.0,1.0,0.0,127.1,391.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,10,0
25,577.0,95.0,1709.0,184.0,844.0,186.0,0.0,1.0,0.0,40.47,471.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,11,0
26,677.0,103.0,2020.0,200.0,952.0,215.0,0.0,1.0,0.0,111.72,507.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,12,0
27,785.0,111.0,2357.0,216.0,1077.0,246.0,0.0,1.0,0.0,54.51,566.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,13,0
28,901.0,119.0,2720.0,232.0,1231.0,279.0,0.0,1.0,0.0,24.17,636.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,14,0
29,1025.0,127.0,3109.0,248.0,1442.0,314.0,0.0,1.0,0.0,14.9,762.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,2,15,0
30,65.0,29.0,152.0,48.0,235.0,35.0,0.0,1.0,0.0,19.44,90.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,3,1,0
31,217.0,61.0,644.0,108.0,431.0,65.0,0.0,1.0,0.0,30.85,244.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,3,2,0
32,513.0,163.0,1720.0,356.0,840.0,161.0,0.0,1.0,0.0,23.47,456.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,3,3,0
33,1001.0,148.0,3585.0,303.0,1689.0,291.0,0.0,1.0,0.0,41.08,957.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,3,4,0
34,1729.0,175.0,6473.0,380.0,3657.0,505.0,0.0,1.0,0.0,70.22,2113.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,3,5,0
35,,,,,,,,,,,,False,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,3,6,0
36,257.0,50.0,775.0,71.0,543.0,146.0,0.0,1.0,0.0,57.96,307.0,True,new,experiments/results/BW_2_2/epsdec_2/0.onnx,BW,4,1,0
