,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6.0,6.0,8.0,8.0,179.0,2.0,0.0,1.0,0.0,13.51,14.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,1,0.0446927374301676
1,7.0,6.0,10.0,8.0,184.0,2.0,0.0,1.0,0.0,13.52,16.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,2,0.05434782608695652
2,8.0,6.0,12.0,8.0,181.0,2.0,0.0,1.0,0.0,14.0,15.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,3,0.06629834254143646
3,9.0,6.0,14.0,8.0,187.0,2.0,0.0,1.0,0.0,15.02,21.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,4,0.0748663101604278
4,10.0,6.0,16.0,8.0,187.0,3.0,0.0,1.0,0.0,14.99,20.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,5,0.0855614973262032
5,11.0,6.0,18.0,8.0,193.0,3.0,0.0,1.0,0.0,15.5,21.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,6,0.09326424870466321
6,12.0,6.0,20.0,8.0,190.0,3.0,0.0,1.0,0.0,15.5,23.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,7,0.10526315789473684
7,13.0,6.0,22.0,8.0,198.0,3.0,0.0,1.0,0.0,15.5,26.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,8,0.1111111111111111
8,14.0,6.0,24.0,8.0,192.0,3.0,0.0,1.0,0.0,15.5,24.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,9,0.125
9,15.0,6.0,26.0,8.0,208.0,3.0,0.0,1.0,0.0,15.5,30.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,10,0.125
10,16.0,6.0,28.0,8.0,207.0,4.0,0.0,1.0,0.0,16.0,33.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,11,0.13526570048309178
11,17.0,6.0,30.0,8.0,202.0,5.0,0.0,1.0,0.0,16.0,27.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,12,0.1485148514851485
12,18.0,6.0,32.0,8.0,197.0,5.0,0.0,1.0,0.0,16.0,27.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,13,0.16243654822335024
13,19.0,6.0,34.0,8.0,200.0,4.0,0.0,1.0,0.0,16.0,29.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,14,0.17
14,20.0,6.0,36.0,8.0,219.0,4.0,0.0,1.0,0.0,16.48,43.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,15,0.1643835616438356
15,16.0,0.0,22.0,0.0,191.0,2.0,0.0,0.0,1.0,0.0,21.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,2,1,0.11518324607329843
16,29.0,25.0,48.0,38.0,213.0,10.0,0.0,1.0,0.0,15.98,34.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,2,2,0.22535211267605634
17,41.0,25.0,74.0,38.0,234.0,17.0,0.0,1.0,0.0,16.96,54.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,2,3,0.3162393162393162
