,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,6,6,8,8,183,2,0,1,0,17.7,14.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,1,0.04371584699453552,0
1,7,6,9,8,182,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,2,0.04945054945054945,0
2,8,6,11,8,192,2,0,1,0,18.21,16.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,3,0.057291666666666664,0
3,9,6,13,8,181,2,0,1,0,19.7,18.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,4,0.0718232044198895,0
4,10,6,15,8,183,2,0,1,0,19.7,18.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,5,0.08196721311475409,0
5,10,6,14,8,191,2,0,1,0,20.21,23.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,6,0.07329842931937172,0
6,10,6,14,8,218,2,0,1,0,20.21,24.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,7,0.06422018348623854,0
7,10,6,14,8,194,2,0,1,0,20.21,22.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,8,0.07216494845360824,0
8,10,6,14,8,186,2,0,1,0,19.7,21.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,9,0.07526881720430108,0
9,10,6,14,8,188,2,0,1,0,19.7,24.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,10,0.07446808510638298,0
10,10,6,14,8,187,2,0,1,0,20.21,21.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,11,0.0748663101604278,0
11,10,6,14,8,197,2,0,1,0,19.7,24.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,12,0.07106598984771574,0
12,10,6,14,8,199,2,0,1,0,19.7,28.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,13,0.07035175879396985,0
13,10,6,14,8,198,2,0,1,0,20.21,23.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,14,0.0707070707070707,0
14,10,6,14,8,199,2,0,1,0,20.69,32.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,1,15,0.07035175879396985,0
15,12,0,15,0,209,1,0,0,1,0.0,31.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,1,0.07177033492822966,0
16,31,22,56,36,216,15,0,1,0,21.14,33.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,2,0.25925925925925924,0
17,40,25,75,36,237,23,0,1,0,21.65,57.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,3,0.31645569620253167,0
18,50,25,96,36,251,26,0,1,0,22.18,61.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,4,0.38247011952191234,0
19,58,28,118,44,286,36,0,1,0,23.62,91.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,5,0.4125874125874126,0
20,90,25,184,35,302,42,0,1,0,26.18,100.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,6,0.609271523178808,0
21,110,23,251,33,360,55,0,1,0,16.24,134.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,7,0.6972222222222222,0
22,132,36,282,54,359,46,0,1,0,16.35,146.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,8,0.7855153203342619,0
23,137,27,286,37,460,44,0,1,0,19.39,198.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,9,0.6217391304347826,0
24,182,39,378,52,400,53,0,1,0,21.4,171.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,10,0.945,0
25,210,55,464,81,443,65,0,1,0,28.45,208.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,11,1.0474040632054176,0
26,240,27,524,39,481,84,0,1,0,36.51,204.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,12,1.0893970893970895,0
27,258,43,560,61,490,74,0,1,0,37.55,230.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,13,1.1428571428571428,0
28,306,45,669,64,577,74,0,1,0,45.64,318.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,14,1.1594454072790294,0
29,282,54,621,70,621,78,0,1,0,43.59,292.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,2,15,1.0,0
30,28,0,39,0,206,3,0,0,1,0.0,40.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,1,0.18932038834951456,0
31,122,0,226,0,316,63,0,0,3,0.0,94.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,2,0.7151898734177216,0
32,219,137,506,253,502,205,0,1,0,52.28,214.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,3,1.0079681274900398,0
33,345,139,902,255,817,409,0,1,0,18.16,272.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,4,1.1040391676866586,0
34,513,192,1323,305,1125,506,0,1,0,138.67,402.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,5,1.176,0
35,729,183,2013,288,1764,749,0,1,0,62.17,636.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,6,1.1411564625850341,0
36,999,203,2909,335,3009,1080,0,1,0,73.83,861.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,7,0.9667663675639747,0
37,1329,353,4496,628,7193,1969,0,1,0,340.15,1221.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,8,0.6250521340191854,0
38,1646,0,5001,0,7333,1881,0,0,0,0.0,1652.0,true,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,3,9,0.6819855447974909,0
39,56,0,81,0,238,5,0,0,1,0.0,63.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,4,1,0.3403361344537815,0
40,340,0,667,0,593,188,0,0,17,0.0,259.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,4,2,1.1247892074198989,0
41,993,0,2123,0,1658,695,0,0,37,0.0,624.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,4,3,1.2804583835946923,0
42,1865,0,5001,0,7491,2220,0,0,0,0.0,1545.0,true,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,4,4,0.6676011213456148,0
43,116,0,170,0,287,1,0,0,1,0.0,107.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,5,1,0.5923344947735192,0
44,1279,0,2727,0,1826,652,0,0,152,0.0,817.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,5,2,1.4934282584884995,0
45,2361,0,5001,0,4570,1289,0,0,55,0.0,1742.0,true,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,5,3,1.0943107221006565,0
46,264,0,405,0,431,7,0,0,1,0.0,211.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,6,1,0.9396751740139211,0
47,2328,0,5001,0,3610,885,0,0,289,0.0,1717.0,true,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,6,2,1.3853185595567867,0
48,584,0,919,0,714,8,0,0,1,0.0,452.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,7,1,1.2871148459383754,0
49,1288,0,2073,0,1210,8,0,0,1,0.0,936.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,8,1,1.7132231404958678,0
50,2824,0,4635,0,3167,10,0,0,1,0.0,2784.0,false,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,9,1,1.4635301547205557,0
51,3079,0,5001,0,4982,0,0,0,0,0.0,4689.0,true,False,new,experiments/results/AT_2_2/boolean_3/0.onnx,AT,10,1,1.0038137294259333,0
52,6,6,8,8,183,2,0,1,0,16.72,15.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,1,0.04371584699453552,1
53,7,6,10,8,180,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,2,0.05555555555555555,1
54,8,6,12,8,180,2,0,1,0,18.69,16.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,3,0.06666666666666667,1
55,9,6,14,8,191,2,0,1,0,19.2,18.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,4,0.07329842931937172,1
56,10,6,16,8,191,2,0,1,0,20.18,23.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,5,0.08376963350785341,1
57,11,6,18,8,202,2,0,1,0,20.18,26.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,6,0.0891089108910891,1
58,12,6,20,8,203,2,0,1,0,20.18,28.0,false,False,new,experiments/results/AT_2_2/boolean_3/1.onnx,AT,1,7,0.09852216748768473,1
