,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,30.0,20.0,40.0,24.0,304.0,6.0,1.0,1.0,4.0,18.72,19.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,1,0
1,78.0,32.0,110.0,40.0,217.0,10.0,9.0,1.0,13.0,21.62,52.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,2,0
2,141.0,43.0,217.0,55.0,240.0,17.0,20.0,1.0,23.0,24.66,76.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,3,0
3,242.0,78.0,382.0,99.0,362.0,38.0,43.0,1.0,29.0,18.3,166.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,4,0
4,306.0,112.0,498.0,148.0,462.0,43.0,59.0,1.0,38.0,39.36,190.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,5,0
5,411.0,147.0,693.0,196.0,602.0,56.0,99.0,1.0,53.0,65.49,266.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,6,0
6,661.0,212.0,1123.0,286.0,942.0,141.0,122.0,1.0,72.0,117.77,260.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,7,0
7,872.0,233.0,1525.0,318.0,1443.0,200.0,167.0,1.0,95.0,97.42,494.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,8,0
8,1109.0,302.0,1957.0,416.0,1933.0,260.0,209.0,1.0,113.0,156.91,476.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,9,0
9,1350.0,320.0,2422.0,433.0,2402.0,311.0,374.0,1.0,60.0,186.0,524.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,10,0
10,1160.0,372.0,2072.0,506.0,1621.0,153.0,410.0,1.0,69.0,114.03,406.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,11,0
11,,,,,,,,,,,,False,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,1,12,0
12,189.0,75.0,351.0,132.0,374.0,50.0,2.0,1.0,92.0,16.17,157.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,2,1,0
13,1159.0,221.0,2332.0,413.0,1238.0,204.0,38.0,1.0,761.0,101.47,628.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,2,2,0
14,,,,,,,,,,,,False,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,2,3,0
15,1159.0,355.0,2891.0,922.0,1422.0,329.0,4.0,1.0,978.0,113.49,634.0,True,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,3,1,0
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,3,2,0
17,,,,,,,,,,,,False,new,experiments/results/CM_2_2/multiple_all/0.onnx,CM,4,1,0
18,29.0,17.0,36.0,21.0,182.0,5.0,1.0,1.0,3.0,18.69,16.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,1,1
19,85.0,37.0,122.0,48.0,203.0,13.0,6.0,1.0,15.0,21.62,48.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,2,1
20,175.0,63.0,263.0,82.0,302.0,20.0,17.0,1.0,35.0,26.18,92.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,3,1
21,297.0,85.0,463.0,112.0,365.0,28.0,30.0,1.0,58.0,19.43,185.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,4,1
22,450.0,111.0,757.0,144.0,490.0,79.0,47.0,1.0,91.0,38.64,266.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,5,1
23,625.0,131.0,1067.0,172.0,677.0,103.0,58.0,1.0,142.0,66.63,358.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,6,1
24,766.0,138.0,1310.0,179.0,822.0,84.0,96.0,1.0,185.0,79.62,427.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,7,1
25,979.0,207.0,1696.0,279.0,988.0,100.0,129.0,1.0,250.0,127.75,532.0,True,new,experiments/results/CM_2_2/multiple_all/1.onnx,CM,1,8,1
