,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,9,0,8,0,187,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//0.onnx,DP,1,6,0.0427807486631016,0
1,407,33,662,37,534,95,0,1,56,43.53,245.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//0.onnx,DP,2,6,1.2397003745318351,0
2,3175,0,5001,0,3910,364,2,0,259,0.0,2813.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//0.onnx,DP,3,6,1.2790281329923274,0
3,9,0,8,0,191,0,0,0,1,0.0,16.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//1.onnx,DP,1,6,0.041884816753926704,1
4,427,56,755,72,551,83,2,1,60,50.42,256.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//1.onnx,DP,2,6,1.3702359346642468,1
5,3546,0,5001,0,4703,375,8,0,0,0.0,3792.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//1.onnx,DP,3,6,1.0633638103338294,1
6,9,0,8,0,189,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//2.onnx,DP,1,6,0.042328042328042326,2
7,427,56,757,72,580,86,2,1,58,52.41,267.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//2.onnx,DP,2,6,1.3051724137931036,2
8,3577,0,5001,0,4673,318,10,0,0,0.0,3851.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//2.onnx,DP,3,6,1.0701904558099722,2
9,9,0,8,0,182,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//3.onnx,DP,1,6,0.04395604395604396,3
10,429,79,763,125,623,91,2,1,63,50.47,285.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//3.onnx,DP,2,6,1.2247191011235956,3
11,3755,0,5001,0,5186,392,9,0,0,0.0,4257.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//3.onnx,DP,3,6,0.9643270343231778,3
12,9,0,8,0,190,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//4.onnx,DP,1,6,0.042105263157894736,4
13,427,79,760,125,585,97,2,1,58,51.49,261.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/components_by_state_DP_2_k_over_boolean//components_by_state_DP_2_6_over_boolean//4.onnx,DP,2,6,1.2991452991452992,4
