,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
56,5270.415680408478,2800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-13.574029,56
57,5358.7893743515015,2850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-9.429129,57
58,5446.485360383987,2900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-11.104606,58
59,5533.312286138535,2950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-12.930205,59
60,5620.007099151611,3000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-13.354827,60
61,5706.510764122009,3050000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-13.759822,61
62,5792.87646985054,3100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-14.53484,62
63,5883.783805608749,3150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-11.076606,63
64,5974.9238250255585,3200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-9.984636,64
65,6061.24188375473,3250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-9.276029,65
66,6148.4850862026215,3300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-7.310085,66
67,6235.414283752441,3350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-7.005243,67
68,6321.817350625992,3400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-7.0897384,68
69,6407.495603561401,3450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-7.1889405,69
70,6492.886035442352,3500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-5.1430454,70
71,6578.73564863205,3550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-7.261127,71
72,6663.7515597343445,3600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-6.1897707,72
73,6750.641439914703,3650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-5.985645,73
74,6851.26940536499,3700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-5.777513,74
75,6936.897441625595,3750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-5.6188326,75
76,7024.16997718811,3800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.6851144,76
77,7111.541254758835,3850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.7617607,77
78,7199.539836406708,3900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-5.548407,78
79,7287.173879861832,3950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.9720054,79
80,7374.86701965332,4000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.4698315,80
81,7461.514516353607,4050000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.044104,81
82,7548.554161787033,4100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.9169166,82
83,7634.870449066162,4150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.9819367,83
84,7723.266336679459,4200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.017519,84
85,7810.051460027695,4250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.9654193,85
86,7902.913049697876,4300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.797105,86
87,7989.60812163353,4350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.0324764,87
88,8076.359414100647,4400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.8296607,88
89,8162.804882287979,4450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.7334871,89
90,8250.867138624191,4500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.2493076,90
91,8339.06044459343,4550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.077241,91
92,8425.13072180748,4600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.5097249,92
93,8523.777161836624,4650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.461721,93
94,8610.281145334244,4700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.798309,94
95,8698.36181139946,4750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.8813593,95
96,8787.11104798317,4800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.470432,96
97,8873.210762262344,4850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.0254717,97
98,8959.771423101425,4900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.401417,98
99,9046.484021902084,4950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.051592,99
100,9132.877201795578,5000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.5910819,100
