,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,114,35,235,54,316,8,0,1,47,20.56,107.0,new,experiments/results/TL_2_2/labels_2h/0.onnx,TL,2,2,2.489363193511963,0,1e-05,20,0.1,20,True,10000,True,10000,True,True,0
1,215,73,461,145,415,113,0,4,88,102.57,202.0,new,experiments/results/TL_2_2/labels_2h/1.onnx,TL,2,2,118.94219374656677,50000,1e-05,20,0.1,20,True,10000,True,10000,True,True,1
2,204,13,421,14,414,105,0,2,85,89.6,192.0,new,experiments/results/TL_2_2/labels_2h/2.onnx,TL,2,2,267.0585894584656,100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,2
3,215,16,381,18,413,58,0,3,87,88.59,185.0,new,experiments/results/TL_2_2/labels_2h/3.onnx,TL,2,2,430.6647837162018,150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,3
4,214,16,370,18,472,40,0,4,81,81.59,221.0,new,experiments/results/TL_2_2/labels_2h/4.onnx,TL,2,2,603.0617966651917,200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,4
5,204,14,367,18,379,41,0,1,87,77.58,160.0,new,experiments/results/TL_2_2/labels_2h/5.onnx,TL,2,2,748.15261054039,250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,5
6,201,27,332,38,394,55,0,1,64,75.56,185.0,new,experiments/results/TL_2_2/labels_2h/6.onnx,TL,2,2,865.4378409385681,300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,6
7,140,14,195,18,288,24,0,1,38,28.55,110.0,new,experiments/results/TL_2_2/labels_2h/7.onnx,TL,2,2,973.983386516571,350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,7
8,13,11,15,12,149,2,0,1,1,16.66,11.0,new,experiments/results/TL_2_2/labels_2h/8.onnx,TL,2,2,1066.0909934043884,400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,8
9,9,9,10,10,128,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/labels_2h/9.onnx,TL,2,2,1153.670484304428,450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,9
10,9,9,10,10,149,2,0,1,0,16.18,11.0,new,experiments/results/TL_2_2/labels_2h/10.onnx,TL,2,2,1241.2059118747711,500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,10
11,9,9,10,10,127,2,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/labels_2h/11.onnx,TL,2,2,1342.3408858776093,550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,11
12,10,9,11,10,129,2,0,1,0,16.66,10.0,new,experiments/results/TL_2_2/labels_2h/12.onnx,TL,2,2,1431.5657188892365,600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,12
13,9,9,10,10,158,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/labels_2h/13.onnx,TL,2,2,1519.9833199977875,650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,13
14,9,9,10,10,153,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/labels_2h/14.onnx,TL,2,2,1611.01455783844,700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,14
15,9,9,10,10,128,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/labels_2h/15.onnx,TL,2,2,1699.1491403579712,750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,15
