,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,75.88804364204407,50000,1e-05,20,0.1,14,True,-50.83574,0
1,144.33152604103088,100000,1e-05,20,0.1,14,True,-32.692303,1
2,214.34291315078735,150000,1e-05,20,0.1,14,True,-37.915676,2
3,285.69039011001587,200000,1e-05,20,0.1,14,True,-42.37037,3
4,350.296582698822,250000,1e-05,20,0.1,14,True,-25.844833,4
5,419.3498327732086,300000,1e-05,20,0.1,14,True,-20.41462,5
6,483.90828108787537,350000,1e-05,20,0.1,14,True,-17.227192,6
7,548.4421668052673,400000,1e-05,20,0.1,14,True,-15.40114,7
8,617.4702572822571,450000,1e-05,20,0.1,14,True,-13.743008,8
9,686.8327853679657,500000,1e-05,20,0.1,14,True,-16.425577,9
10,751.4273643493652,550000,1e-05,20,0.1,14,True,-32.314884,10
11,815.8413317203522,600000,1e-05,20,0.1,14,True,-25.359276,11
12,886.1171412467957,650000,1e-05,20,0.1,14,True,-29.328154,12
13,952.8091382980347,700000,1e-05,20,0.1,14,True,-24.986458,13
14,1022.2485511302948,750000,1e-05,20,0.1,14,True,-28.411142,14
15,1087.1024792194366,800000,1e-05,20,0.1,14,True,-28.34994,15
16,1157.0090718269348,850000,1e-05,20,0.1,14,True,-29.394247,16
17,1222.0275111198425,900000,1e-05,20,0.1,14,True,-28.032314,17
18,1291.5729687213898,950000,1e-05,20,0.1,14,True,-21.605942,18
19,1360.937998533249,1000000,1e-05,20,0.1,14,True,-24.776106,19
20,1431.211007118225,1050000,1e-05,20,0.1,14,True,-27.853407,20
21,1501.1463770866394,1100000,1e-05,20,0.1,14,True,-37.044193,21
22,1565.5747241973877,1150000,1e-05,20,0.1,14,True,-29.9363,22
23,1635.4858627319336,1200000,1e-05,20,0.1,14,True,-21.82208,23
24,1705.660484790802,1250000,1e-05,20,0.1,14,True,-24.81287,24
25,1776.402142047882,1300000,1e-05,20,0.1,14,True,-25.575832,25
26,1846.3194172382355,1350000,1e-05,20,0.1,14,True,-29.715052,26
27,1913.8644511699677,1400000,1e-05,20,0.1,14,True,-26.407537,27
28,1983.9236969947815,1450000,1e-05,20,0.1,14,True,-30.106136,28
29,2050.6016697883606,1500000,1e-05,20,0.1,14,True,-30.394054,29
30,2118.618024110794,1550000,1e-05,20,0.1,14,True,-32.54685,30
31,2183.121166706085,1600000,1e-05,20,0.1,14,True,-29.638672,31
32,2253.2403571605682,1650000,1e-05,20,0.1,14,True,-29.413033,32
33,2320.782497406006,1700000,1e-05,20,0.1,14,True,-29.617712,33
